id,year,topic,geography_level,confidence,title
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS602NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS602NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS603NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS603NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS603NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS603NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS603NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS603NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS604NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS604NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS604NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS604NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS604NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS604NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS605NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS605NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS605NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS605NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS605NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS605NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS606NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS606NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS606NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS606NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS606NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS606NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS607NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS607NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS607NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS607NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS607NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS607NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS608NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS608NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS608NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS608NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS608NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS608NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS609NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS609NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS609NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS609NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS609NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS609NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS610NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS610NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS610NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS610NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS610NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS610NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS611NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS611NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS611NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS611NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS611NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS611NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS612NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS612NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS612NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS612NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS612NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS612NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS613NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS613NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS613NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS613NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS613NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS613NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS701NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS701NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS701NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS701NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS701NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS701NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS702NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS702NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS702NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS702NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS702NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS702NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS801NIDATA0_CSV,2011,source_table_or_report,assembly_area,medium,KS801NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS801NIDESC0_CSV,2011,source_table_or_report,assembly_area,medium,KS801NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ASSEMBLY_AREAS_KS801NIMETA0_CSV,2011,source_table_or_report,assembly_area,medium,KS801NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS101NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS101NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS101NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS101NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS101NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS101NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS102NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS102NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS102NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS102NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS102NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS102NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS103NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS103NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS103NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS103NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS103NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS103NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS104NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS104NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS104NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS104NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS104NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS104NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS105NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS105NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS105NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS105NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS105NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS105NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS106NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS106NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS106NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS106NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS106NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS106NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS107NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS107NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS107NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS107NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS107NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS107NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS201NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS201NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS201NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS201NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS201NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS201NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS202NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS202NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS202NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS202NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS202NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS202NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS203NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS203NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS203NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS203NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS203NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS203NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS204NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS204NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS204NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS204NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS204NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS204NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS205NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS205NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS205NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS205NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS205NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS205NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS206NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS206NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS206NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS206NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS206NIMETA0_CSV,2011,source_table_or_report,ward,medium,KS206NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS207NIDATA0_CSV,2011,source_table_or_report,ward,medium,KS207NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-key-statistics-tables-administrative-geographies_2_zip::ELECTORAL_WARDS_KS207NIDESC0_CSV,2011,source_table_or_report,ward,medium,KS207NIDESC0
