contest,scale,year,area,party,n_cand,share,seats,lag_n,lag_share,exp_quotas,lag_exp_quotas
local,dea,2023,Ballyclare,Independent,1,12.917594654788418,5,2.0,24.252737496300682,0.7750556792873051,1.4551642497780408
local,dea,2014,Ballyclare,Other,2,9.371102797078212,5,,,0.5622661678246927,
local,dea,2019,Ballyclare,Other,0,0.0,5,2.0,9.371102797078212,0.0,0.5622661678246927
local,dea,2023,Ballyclare,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Ballyclare,PBP,0,0.0,5,,,0.0,
local,dea,2019,Ballyclare,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Ballyclare,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Ballyclare,SDLP,0,0.0,5,,,0.0,
local,dea,2019,Ballyclare,SDLP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Ballyclare,SDLP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Ballyclare,Sinn Féin,0,0.0,5,,,0.0,
local,dea,2019,Ballyclare,Sinn Féin,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Ballyclare,Sinn Féin,1,1.1971046770601337,5,0.0,0.0,0.07182628062360802,0.0
local,dea,2014,Ballyclare,TUV,1,13.361838588989846,5,,,0.8017103153393907,
local,dea,2019,Ballyclare,TUV,0,0.0,5,1.0,13.361838588989846,0.0,0.8017103153393907
local,dea,2023,Ballyclare,TUV,1,10.398106904231625,5,0.0,0.0,0.6238864142538975,0.0
local,dea,2014,Ballyclare,UUP,2,29.110992339212544,5,,,1.7466595403527527,
local,dea,2019,Ballyclare,UUP,3,34.048535069547206,5,2.0,29.110992339212544,2.0429121041728324,1.7466595403527527
local,dea,2023,Ballyclare,UUP,2,24.150890868596882,5,3.0,34.048535069547206,1.4490534521158127,2.0429121041728324
local,dea,2014,Ballymena,Alliance,1,4.714828897338403,7,,,0.3771863117870723,
local,dea,2019,Ballymena,Alliance,1,8.333333333333334,7,1.0,4.714828897338403,0.6666666666666667,0.3771863117870723
local,dea,2023,Ballymena,Alliance,1,12.294407894736842,7,1.0,8.333333333333334,0.9835526315789473,0.6666666666666667
local,dea,2014,Ballymena,Aontú,0,0.0,7,,,0.0,
local,dea,2019,Ballymena,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Ballymena,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Ballymena,DUP,4,29.490494296577946,7,,,2.3592395437262357,
local,dea,2019,Ballymena,DUP,4,27.364475201845444,7,4.0,29.490494296577946,2.1891580161476356,2.3592395437262357
local,dea,2023,Ballymena,DUP,3,23.09484649122807,7,4.0,27.364475201845444,1.8475877192982455,2.1891580161476356
local,dea,2014,Ballymena,Green,0,0.0,7,,,0.0,
local,dea,2019,Ballymena,Green,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Ballymena,Green,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Ballymena,Independent,2,18.524714828897338,7,,,1.481977186311787,
local,dea,2019,Ballymena,Independent,3,20.35755478662053,7,2.0,18.524714828897338,1.6286043829296424,1.481977186311787
local,dea,2023,Ballymena,Independent,1,14.021381578947368,7,3.0,20.35755478662053,1.1217105263157894,1.6286043829296424
local,dea,2014,Ballymena,Other,1,3.209125475285171,7,,,0.2567300380228137,
local,dea,2019,Ballymena,Other,1,2.0617070357554788,7,1.0,3.209125475285171,0.1649365628604383,0.2567300380228137
local,dea,2023,Ballymena,Other,0,0.0,7,1.0,2.0617070357554788,0.0,0.1649365628604383
local,dea,2014,Ballymena,PBP,0,0.0,7,,,0.0,
local,dea,2019,Ballymena,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Ballymena,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Ballymena,SDLP,2,14.053231939163497,7,,,1.1242585551330797,
local,dea,2019,Ballymena,SDLP,1,12.226066897347174,7,2.0,14.053231939163497,0.9780853517877739,1.1242585551330797
local,dea,2023,Ballymena,SDLP,1,11.03344298245614,7,1.0,12.226066897347174,0.8826754385964912,0.9780853517877739
local,dea,2014,Ballymena,Sinn Féin,1,7.254752851711027,7,,,0.5803802281368822,
local,dea,2019,Ballymena,Sinn Féin,1,7.511534025374856,7,1.0,7.254752851711027,0.6009227220299885,0.5803802281368822
local,dea,2023,Ballymena,Sinn Féin,1,12.69188596491228,7,1.0,7.511534025374856,1.0153508771929824,0.6009227220299885
local,dea,2014,Ballymena,TUV,2,16.958174904942965,7,,,1.3566539923954373,
local,dea,2019,Ballymena,TUV,2,15.15282583621684,7,2.0,16.958174904942965,1.2122260668973472,1.3566539923954373
local,dea,2023,Ballymena,TUV,1,13.582785087719298,7,2.0,15.15282583621684,1.0866228070175439,1.2122260668973472
local,dea,2014,Ballymena,UUP,1,5.79467680608365,7,,,0.46357414448669204,
local,dea,2019,Ballymena,UUP,1,6.992502883506344,7,1.0,5.79467680608365,0.5594002306805075,0.46357414448669204
local,dea,2023,Ballymena,UUP,1,13.28125,7,1.0,6.992502883506344,1.0625,0.5594002306805075
local,dea,2014,Ballymoney,Alliance,1,3.6861889171820055,7,,,0.2948951133745604,
local,dea,2019,Ballymoney,Alliance,1,8.387612844246371,7,1.0,3.6861889171820055,0.6710090275397097,0.2948951133745604
local,dea,2023,Ballymoney,Alliance,1,8.825594223247418,7,1.0,8.387612844246371,0.7060475378597935,0.6710090275397097
local,dea,2014,Ballymoney,Aontú,0,0.0,7,,,0.0,
local,dea,2019,Ballymoney,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Ballymoney,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Ballymoney,DUP,4,33.05444404025706,7,,,2.6443555232205647,
local,dea,2019,Ballymoney,DUP,3,33.99611472974517,7,4.0,33.05444404025706,2.719689178379614,2.6443555232205647
local,dea,2023,Ballymoney,DUP,3,34.58028282017852,7,3.0,33.99611472974517,2.766422625614281,2.719689178379614
local,dea,2014,Ballymoney,Green,0,0.0,7,,,0.0,
local,dea,2019,Ballymoney,Green,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Ballymoney,Green,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Ballymoney,Independent,1,2.3766218018673455,7,,,0.19012974414938763,
local,dea,2019,Ballymoney,Independent,1,2.513998400182836,7,1.0,2.3766218018673455,0.2011198720146269,0.19012974414938763
local,dea,2023,Ballymoney,Independent,1,1.5545080734128973,7,1.0,2.513998400182836,0.12436064587303179,0.2011198720146269
local,dea,2014,Ballymoney,Other,1,1.5642051655147327,7,,,0.1251364132411786,
local,dea,2019,Ballymoney,Other,1,1.336990058279054,7,1.0,1.5642051655147327,0.10695920466232431,0.1251364132411786
local,dea,2023,Ballymoney,Other,0,0.0,7,1.0,1.336990058279054,0.0,0.10695920466232431
local,dea,2014,Ballymoney,PBP,0,0.0,7,,,0.0,
local,dea,2019,Ballymoney,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Ballymoney,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Ballymoney,SDLP,2,5.856675154601674,7,,,0.4685340123681339,
local,dea,2019,Ballymoney,SDLP,0,0.0,7,2.0,5.856675154601674,0.0,0.4685340123681339
local,dea,2023,Ballymoney,SDLP,1,2.8683181225554106,7,0.0,0.0,0.22946544980443284,0.0
local,dea,2014,Ballymoney,Sinn Féin,2,18.867466957681582,7,,,1.5093973566145267,
local,dea,2019,Ballymoney,Sinn Féin,2,23.52873957262027,7,2.0,18.867466957681582,1.8822991658096218,1.5093973566145267
local,dea,2023,Ballymoney,Sinn Féin,2,25.213118042322737,7,2.0,23.52873957262027,2.017049443385819,1.8822991658096218
local,dea,2014,Ballymoney,TUV,2,17.921668485509883,7,,,1.4337334788407907,
local,dea,2019,Ballymoney,TUV,2,8.159067535138842,7,2.0,17.921668485509883,0.6527254028111074,1.4337334788407907
local,dea,2023,Ballymoney,TUV,1,9.978938922876342,7,2.0,8.159067535138842,0.7983151138301073,0.6527254028111074
local,dea,2014,Ballymoney,UUP,2,16.672729477385715,7,,,1.3338183581908571,
local,dea,2019,Ballymoney,UUP,2,22.077476859787453,7,2.0,16.672729477385715,1.7661981487829963,1.3338183581908571
local,dea,2023,Ballymoney,UUP,2,16.97923979540668,7,2.0,22.077476859787453,1.3583391836325345,1.7661981487829963
local,dea,2014,Balmoral,Alliance,2,13.8860802157061,5,,,0.833164812942366,
local,dea,2019,Balmoral,Alliance,1,20.0,5,2.0,13.8860802157061,1.2,0.833164812942366
local,dea,2023,Balmoral,Alliance,2,25.53524293674846,5,1.0,20.0,1.5321145762049075,1.2
local,dea,2014,Balmoral,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Balmoral,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Balmoral,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Balmoral,DUP,2,21.548140658352995,5,,,1.2928884395011797,
local,dea,2019,Balmoral,DUP,2,26.786102062975026,5,2.0,21.548140658352995,1.6071661237785013,1.2928884395011797
local,dea,2023,Balmoral,DUP,2,22.77837520774269,5,2.0,26.786102062975026,1.3667025124645613,1.6071661237785013
local,dea,2014,Balmoral,Green,1,2.516571171778452,5,,,0.15099427030670712,
local,dea,2019,Balmoral,Green,1,5.472312703583062,5,1.0,2.516571171778452,0.3283387622149837,0.15099427030670712
local,dea,2023,Balmoral,Green,1,3.2554501906344706,5,1.0,5.472312703583062,0.19532701143806824,0.3283387622149837
local,dea,2014,Balmoral,Independent,1,0.7864284911807662,5,,,0.04718570947084597,
local,dea,2019,Balmoral,Independent,0,0.0,5,1.0,0.7864284911807662,0.0,0.04718570947084597
local,dea,2023,Balmoral,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Balmoral,Other,4,10.526907089091113,5,,,0.6316144253454667,
local,dea,2019,Balmoral,Other,1,1.4440825190010858,5,4.0,10.526907089091113,0.08664495114006515,0.6316144253454667
local,dea,2023,Balmoral,Other,0,0.0,5,1.0,1.4440825190010858,0.0,0.08664495114006515
local,dea,2014,Balmoral,PBP,0,0.0,5,,,0.0,
local,dea,2019,Balmoral,PBP,1,2.193268186753529,5,0.0,0.0,0.13159609120521173,0.0
local,dea,2023,Balmoral,PBP,0,0.0,5,1.0,2.193268186753529,0.0,0.13159609120521173
local,dea,2014,Balmoral,SDLP,2,23.738905740927986,5,,,1.424334344455679,
local,dea,2019,Balmoral,SDLP,2,23.007600434310532,5,2.0,23.738905740927986,1.380456026058632,1.424334344455679
local,dea,2023,Balmoral,SDLP,2,18.955909668589303,5,2.0,23.007600434310532,1.1373545801153582,1.380456026058632
local,dea,2014,Balmoral,Sinn Féin,1,17.13290641500955,5,,,1.0279743849005731,
local,dea,2019,Balmoral,Sinn Féin,1,13.930510314875136,5,1.0,17.13290641500955,0.8358306188925081,1.0279743849005731
local,dea,2023,Balmoral,Sinn Féin,2,24.08837618535536,5,1.0,13.930510314875136,1.4453025711213217,0.8358306188925081
local,dea,2014,Balmoral,TUV,0,0.0,5,,,0.0,
local,dea,2019,Balmoral,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Balmoral,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Balmoral,UUP,1,9.864060217953039,5,,,0.5918436130771824,
local,dea,2019,Balmoral,UUP,1,7.166123778501628,5,1.0,9.864060217953039,0.4299674267100977,0.5918436130771824
local,dea,2023,Balmoral,UUP,1,5.38664581092971,5,1.0,7.166123778501628,0.3231987486557826,0.4299674267100977
local,dea,2014,Banbridge,Alliance,1,5.065616797900263,7,,,0.405249343832021,
local,dea,2019,Banbridge,Alliance,1,11.739990113692535,7,1.0,5.065616797900263,0.9391992090954028,0.405249343832021
local,dea,2023,Banbridge,Alliance,1,14.344232316582547,7,1.0,11.739990113692535,1.1475385853266038,0.9391992090954028
local,dea,2014,Banbridge,Aontú,0,0.0,7,,,0.0,
local,dea,2019,Banbridge,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Banbridge,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Banbridge,DUP,3,23.84951881014873,7,,,1.9079615048118983,
local,dea,2019,Banbridge,DUP,2,23.026857801944306,7,3.0,23.84951881014873,1.8421486241555445,1.9079615048118983
local,dea,2023,Banbridge,DUP,2,22.258795991514887,7,2.0,23.026857801944306,1.780703679321191,1.8421486241555445
local,dea,2014,Banbridge,Green,0,0.0,7,,,0.0,
local,dea,2019,Banbridge,Green,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Banbridge,Green,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Banbridge,Independent,0,0.0,7,,,0.0,
local,dea,2019,Banbridge,Independent,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Banbridge,Independent,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Banbridge,Other,1,3.2458442694663168,7,,,0.2596675415573053,
local,dea,2019,Banbridge,Other,0,0.0,7,1.0,3.2458442694663168,0.0,0.2596675415573053
local,dea,2023,Banbridge,Other,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Banbridge,PBP,0,0.0,7,,,0.0,
local,dea,2019,Banbridge,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Banbridge,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Banbridge,SDLP,2,14.47944006999125,7,,,1.1583552055993,
local,dea,2019,Banbridge,SDLP,1,10.784313725490197,7,2.0,14.47944006999125,0.8627450980392157,1.1583552055993
local,dea,2023,Banbridge,SDLP,1,5.756711286665204,7,1.0,10.784313725490197,0.4605369029332163,0.8627450980392157
local,dea,2014,Banbridge,Sinn Féin,2,12.327209098862642,7,,,0.9861767279090113,
local,dea,2019,Banbridge,Sinn Féin,2,14.120942494644916,7,2.0,12.327209098862642,1.1296753995715934,0.9861767279090113
local,dea,2023,Banbridge,Sinn Féin,2,24.467851656791748,7,2.0,14.120942494644916,1.9574281325433398,1.1296753995715934
local,dea,2014,Banbridge,TUV,0,0.0,7,,,0.0,
local,dea,2019,Banbridge,TUV,1,4.18520349316197,7,0.0,0.0,0.3348162794529576,0.0
local,dea,2023,Banbridge,TUV,1,4.337649038109868,7,1.0,4.18520349316197,0.3470119230487894,0.3348162794529576
local,dea,2014,Banbridge,UUP,3,41.032370953630796,7,,,3.282589676290464,
local,dea,2019,Banbridge,UUP,3,36.142692371066076,7,3.0,41.032370953630796,2.891415389685286,3.282589676290464
local,dea,2023,Banbridge,UUP,3,28.834759710335746,7,3.0,36.142692371066076,2.3067807768268596,2.891415389685286
local,dea,2014,Bangor Central,Alliance,2,13.23018629617935,6,,,0.9261130407325544,
local,dea,2019,Bangor Central,Alliance,1,18.2955008835123,6,2.0,13.23018629617935,1.2806850618458612,0.9261130407325544
local,dea,2023,Bangor Central,Alliance,3,28.745562130177515,6,1.0,18.2955008835123,2.012189349112426,1.2806850618458612
local,dea,2014,Bangor Central,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Bangor Central,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Bangor Central,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Bangor Central,DUP,4,28.95484685822545,6,,,2.026839280075782,
local,dea,2019,Bangor Central,DUP,3,26.097594128041322,6,4.0,28.95484685822545,1.8268315889628925,2.026839280075782
local,dea,2023,Bangor Central,DUP,2,16.733727810650887,6,3.0,26.097594128041322,1.1713609467455621,1.8268315889628925
local,dea,2014,Bangor Central,Green,1,7.8307546574044835,6,,,0.5481528260183138,
local,dea,2019,Bangor Central,Green,1,14.217751801005845,6,1.0,7.8307546574044835,0.9952426260704091,0.5481528260183138
local,dea,2023,Bangor Central,Green,1,6.899408284023669,6,1.0,14.217751801005845,0.4829585798816568,0.9952426260704091
local,dea,2014,Bangor Central,Independent,3,17.461319861067256,6,,,1.222292390274708,
local,dea,2019,Bangor Central,Independent,4,17.955688459970098,6,3.0,17.461319861067256,1.2568981921979068,1.222292390274708
local,dea,2023,Bangor Central,Independent,2,26.674556213017752,6,4.0,17.955688459970098,1.8672189349112427,1.2568981921979068
local,dea,2014,Bangor Central,Other,3,11.509314808967478,6,,,0.8056520366277234,
local,dea,2019,Bangor Central,Other,2,5.77681120021748,6,3.0,11.509314808967478,0.40437678401522364,0.8056520366277234
local,dea,2023,Bangor Central,Other,1,1.017751479289941,6,2.0,5.77681120021748,0.07124260355029587,0.40437678401522364
local,dea,2014,Bangor Central,PBP,0,0.0,6,,,0.0,
local,dea,2019,Bangor Central,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Bangor Central,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Bangor Central,SDLP,0,0.0,6,,,0.0,
local,dea,2019,Bangor Central,SDLP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Bangor Central,SDLP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Bangor Central,Sinn Féin,0,0.0,6,,,0.0,
local,dea,2019,Bangor Central,Sinn Féin,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Bangor Central,Sinn Féin,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Bangor Central,TUV,1,4.73634354278497,6,,,0.33154404799494785,
local,dea,2019,Bangor Central,TUV,0,0.0,6,1.0,4.73634354278497,0.0,0.33154404799494785
local,dea,2023,Bangor Central,TUV,1,5.372781065088757,6,0.0,0.0,0.376094674556213,0.0
local,dea,2014,Bangor Central,UUP,2,16.277233975371015,6,,,1.139406378275971,
local,dea,2019,Bangor Central,UUP,2,17.656653527252956,6,2.0,16.277233975371015,1.235965746907707,1.139406378275971
local,dea,2023,Bangor Central,UUP,2,14.55621301775148,6,2.0,17.656653527252956,1.0189349112426036,1.235965746907707
local,dea,2014,Bangor East and Donaghadee,Alliance,1,9.817384952520088,6,,,0.6872169466764062,
local,dea,2019,Bangor East and Donaghadee,Alliance,1,17.149249802579625,6,1.0,9.817384952520088,1.2004474861805738,0.6872169466764062
local,dea,2023,Bangor East and Donaghadee,Alliance,2,23.893596986817325,6,1.0,17.149249802579625,1.6725517890772128,1.2004474861805738
local,dea,2014,Bangor East and Donaghadee,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Bangor East and Donaghadee,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Bangor East and Donaghadee,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Bangor East and Donaghadee,DUP,4,32.37399561723886,6,,,2.2661796932067206,
local,dea,2019,Bangor East and Donaghadee,DUP,3,31.166096341142406,6,4.0,32.37399561723886,2.1816267438799684,2.2661796932067206
local,dea,2023,Bangor East and Donaghadee,DUP,2,23.387476459510356,6,3.0,31.166096341142406,1.637123352165725,2.1816267438799684
local,dea,2014,Bangor East and Donaghadee,Green,1,3.8714390065741418,6,,,0.2710007304601899,
local,dea,2019,Bangor East and Donaghadee,Green,1,9.673598315346144,6,1.0,3.8714390065741418,0.6771518820742302,0.2710007304601899
local,dea,2023,Bangor East and Donaghadee,Green,1,4.178436911487759,6,1.0,9.673598315346144,0.2924905838041431,0.6771518820742302
local,dea,2014,Bangor East and Donaghadee,Independent,1,19.152666179693206,6,,,1.3406866325785245,
local,dea,2019,Bangor East and Donaghadee,Independent,1,10.068439062911292,6,1.0,19.152666179693206,0.7047907344037904,1.3406866325785245
local,dea,2023,Bangor East and Donaghadee,Independent,2,12.959039548022599,6,1.0,10.068439062911292,0.9071327683615819,0.7047907344037904
local,dea,2014,Bangor East and Donaghadee,Other,3,10.577063550036524,6,,,0.7403944485025566,
local,dea,2019,Bangor East and Donaghadee,Other,1,1.8031060805475125,6,3.0,10.577063550036524,0.12621742563832586,0.7403944485025566
local,dea,2023,Bangor East and Donaghadee,Other,1,1.4006591337099812,6,1.0,1.8031060805475125,0.09804613935969869,0.12621742563832586
local,dea,2014,Bangor East and Donaghadee,PBP,0,0.0,6,,,0.0,
local,dea,2019,Bangor East and Donaghadee,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Bangor East and Donaghadee,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Bangor East and Donaghadee,SDLP,0,0.0,6,,,0.0,
local,dea,2019,Bangor East and Donaghadee,SDLP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Bangor East and Donaghadee,SDLP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Bangor East and Donaghadee,Sinn Féin,0,0.0,6,,,0.0,
local,dea,2019,Bangor East and Donaghadee,Sinn Féin,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Bangor East and Donaghadee,Sinn Féin,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Bangor East and Donaghadee,TUV,1,5.288531775018262,6,,,0.3701972242512783,
local,dea,2019,Bangor East and Donaghadee,TUV,0,0.0,6,1.0,5.288531775018262,0.0,0.3701972242512783
local,dea,2023,Bangor East and Donaghadee,TUV,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Bangor East and Donaghadee,UUP,2,18.91891891891892,6,,,1.3243243243243246,
local,dea,2019,Bangor East and Donaghadee,UUP,2,30.139510397473018,6,2.0,18.91891891891892,2.109765727823111,1.3243243243243246
local,dea,2023,Bangor East and Donaghadee,UUP,2,34.18079096045198,6,2.0,30.139510397473018,2.3926553672316384,2.109765727823111
local,dea,2014,Bangor West,Alliance,2,17.89272030651341,5,,,1.0735632183908046,
local,dea,2019,Bangor West,Alliance,2,32.4750394114556,5,2.0,17.89272030651341,1.9485023646873358,1.0735632183908046
local,dea,2023,Bangor West,Alliance,3,30.099923136049192,5,2.0,32.4750394114556,1.8059953881629514,1.9485023646873358
local,dea,2014,Bangor West,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Bangor West,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Bangor West,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Bangor West,DUP,2,32.89272030651341,5,,,1.9735632183908047,
local,dea,2019,Bangor West,DUP,2,30.46067612541601,5,2.0,32.89272030651341,1.8276405675249605,1.9735632183908047
local,dea,2023,Bangor West,DUP,2,25.718677940046117,5,2.0,30.46067612541601,1.543120676402767,1.8276405675249605
local,dea,2014,Bangor West,Green,1,6.628352490421456,5,,,0.39770114942528734,
local,dea,2019,Bangor West,Green,1,16.622876160448413,5,1.0,6.628352490421456,0.9973725696269048,0.39770114942528734
local,dea,2023,Bangor West,Green,1,11.329746348962336,5,1.0,16.622876160448413,0.6797847809377402,0.9973725696269048
local,dea,2014,Bangor West,Independent,0,0.0,5,,,0.0,
local,dea,2019,Bangor West,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Bangor West,Independent,1,7.840122982321291,5,0.0,0.0,0.4704073789392775,0.0
local,dea,2014,Bangor West,Other,2,11.455938697318008,5,,,0.6873563218390806,
local,dea,2019,Bangor West,Other,1,1.9968470835522858,5,2.0,11.455938697318008,0.11981082501313715,0.6873563218390806
local,dea,2023,Bangor West,Other,1,2.0292083013066873,5,1.0,1.9968470835522858,0.12175249807840124,0.11981082501313715
local,dea,2014,Bangor West,PBP,0,0.0,5,,,0.0,
local,dea,2019,Bangor West,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Bangor West,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Bangor West,SDLP,1,5.057471264367816,5,,,0.30344827586206896,
