year,date,body,byelection,contest,area,council,name,party,tier,votes,valid,seats,share,quotas,elected
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Carrickfergus Area C,Carrickfergus,T. Patterson,Independent,A,314.0,4156.0,5,7.555341674687199,0.45332050048123196,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Carrickfergus Area C,Carrickfergus,J. Henderson,Independent,A,101.0,4156.0,5,2.4302213666987487,0.14581328200192492,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Carrickfergus Area C,Carrickfergus,J. Hunter,Independent,A,51.0,4156.0,5,1.2271414821944178,0.07362848893166507,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Castlereagh Area C corrected,Castlereagh,C. R. Beacon,Independent,A,904.0,7472.0,5,12.098501070663811,0.7259100642398286,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area A,Coleraine,William Watt,Independent,A,1121.0,6904.0,6,16.2369640787949,1.1365874855156433,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area A,Coleraine,H. McMaster,Independent,A,152.0,6904.0,6,2.20162224797219,0.1541135573580533,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area A,Coleraine,C. R. Lee,Independent,A,84.0,6904.0,6,1.216685979142526,0.08516801853997683,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area A,Coleraine,S. Boyd,Independent,A,53.0,6904.0,6,0.7676709154113557,0.0537369640787949,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area B,Coleraine,C. Dunlop,Independent,A,264.0,7295.0,7,3.618917066483893,0.28951336531871147,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area B,Coleraine,J. A. Taggart,Independent,A,137.0,7295.0,7,1.8779986291980808,0.15023989033584648,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area B,Coleraine,G. Woods,Independent,A,5.0,7295.0,7,0.06854009595613433,0.005483207676490747,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area C,Coleraine,James McFeely,Independent,A,727.0,7586.0,7,9.583443184814131,0.7666754547851304,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area C,Coleraine,Randall Crawford,Independent,A,387.0,7586.0,7,5.101502768257316,0.4081202214605853,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area C,Coleraine,J. Doherty,Independent,A,324.0,7586.0,7,4.27102557342473,0.3416820458739784,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area C,Coleraine,S. J. Walker,Independent,A,231.0,7586.0,7,3.0450830477194835,0.24360664381755867,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area C,Coleraine,J. Anderson,Independent,A,129.0,7586.0,7,1.7005009227524388,0.13604007382019512,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area C,Coleraine,A. Eakin,Independent,A,120.0,7586.0,7,1.5818613234906407,0.12654890587925124,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Coleraine Area C,Coleraine,K. Ferguson,Independent,A,64.0,7586.0,7,0.8436593725283417,0.06749274980226733,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Cookstown Area A,Cookstown,Laurence Loughran,Independent,A,551.0,4887.0,5,11.274810722324535,0.6764886433394721,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Cookstown Area B,Cookstown,J. J. O'Kane,Independent,A,725.0,5761.0,6,12.584620725568477,0.8809234507897935,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Craigavon Area A,Craigavon,James McDonald,Independent,A,821.0,8933.0,7,9.190641441844845,0.7352513153475876,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Craigavon Area A,Craigavon,K. Toman,Independent,A,223.0,8933.0,7,2.4963618045449456,0.19970894436359565,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Craigavon Area B,Craigavon,John Wright,Independent,A,621.0,8983.0,7,6.9130579984415,0.55304463987532,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Craigavon Area C corrected,Craigavon,P. J. McNally,Independent,A,161.0,7374.0,6,2.1833468944941687,0.1528342826145918,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Derry Area D,Derry,Finbar O'Doherty,Independent,A,71.0,4445.0,5,1.5973003374578179,0.09583802024746907,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Derry Area D,Derry,O'Neill,Independent,A,67.0,4445.0,5,1.5073115860517434,0.0904386951631046,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Derry Area E,Derry,Brendan Duddy,Independent,A,242.0,8704.0,6,2.780330882352941,0.19462316176470587,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Derry Area E,Derry,Bergin,Independent,A,116.0,8704.0,6,1.3327205882352942,0.0932904411764706,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Down Area A,Down,I. Jess,Independent,A,159.0,8136.0,7,1.9542772861356932,0.15634218289085544,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Down Area B,Down,William Hampton,Independent,A,1099.0,7115.0,6,15.44624033731553,1.081236823612087,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Down Area C,Down,Joseph Keenan,Independent,A,186.0,7875.0,7,2.361904761904762,0.18895238095238095,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Down Area C,Down,Richard Hall,Independent,A,110.0,7875.0,7,1.3968253968253967,0.11174603174603175,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Down Area C,Down,Hughes,Independent,A,85.0,7875.0,7,1.0793650793650793,0.08634920634920634,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area A,Dungannon,Vincent Trainor,Unity (Northern Ireland),B,628.0,5572.0,5,11.270638908829863,0.6762383345297917,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area A,Dungannon,Bernadette Hughes,Unity (Northern Ireland),B,340.0,5572.0,5,6.101938262742283,0.36611629576453697,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area A,Dungannon,William McDonald,Unity (Northern Ireland),B,274.0,5572.0,5,4.917444364680546,0.2950466618808328,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area B,Dungannon,James McQuaid,Independent,A,456.0,5655.0,5,8.063660477453581,0.4838196286472149,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area B,Dungannon,Al Molloy,Unity (Northern Ireland),B,257.0,5655.0,5,4.544650751547303,0.2726790450928382,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area B,Dungannon,Eugene Lyttle,Independent,A,248.0,5655.0,5,4.385499557913351,0.26312997347480105,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area B,Dungannon,Frank Marshall,Independent,A,235.0,5655.0,5,4.155614500442087,0.2493368700265252,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area B,Dungannon,Hugh McGrath,Independent,A,232.0,5655.0,5,4.102564102564102,0.24615384615384614,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area B,Dungannon,Arthur O'Neill,Independent,A,206.0,5655.0,5,3.642793987621574,0.21856763925729447,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area B,Dungannon,P. O'Neill,Independent,A,162.0,5655.0,5,2.8647214854111405,0.17188328912466844,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area B,Dungannon,Anne O'Donnell,Unity (Northern Ireland),B,152.0,5655.0,5,2.68788682581786,0.16127320954907162,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area C,Dungannon,Anthony Byrne,Independent,A,337.0,6073.0,5,5.549151984192327,0.3329491190515396,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area C,Dungannon,John McAnespie,Unity (Northern Ireland),B,223.0,6073.0,5,3.671990778857237,0.22031944673143422,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area D,Dungannon,Bridget McAleer,Unity (Northern Ireland),B,293.0,5464.0,5,5.362371888726208,0.32174231332357245,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area D,Dungannon,Malachy Hughes,Independent,A,255.0,5464.0,5,4.666910688140557,0.2800146412884334,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area D,Dungannon,John Donaghy,Independent,A,158.0,5464.0,5,2.891654465592972,0.17349926793557835,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area D,Dungannon,Joseph Arthurs,Unity (Northern Ireland),B,130.0,5464.0,5,2.3792093704245976,0.14275256222547586,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Dungannon Area D,Dungannon,Patrick McQuade,Independent,A,91.0,5464.0,5,1.665446559297218,0.0999267935578331,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area A,Fermanagh,Jack Leahy,Independent,A,1242.0,6187.0,4,20.074349442379184,1.0037174721189592,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area A,Fermanagh,John McCusker,Unity (Northern Ireland),B,1212.0,6187.0,4,19.589461774688864,0.9794730887344432,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area A,Fermanagh,Thomas Murray,Independent,A,986.0,6187.0,4,15.936641344755131,0.7968320672377566,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area A,Fermanagh,John McMahon,Unity (Northern Ireland),B,859.0,6187.0,4,13.88395021819945,0.6941975109099725,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area A,Fermanagh,Hugh Reilly,Independent,A,798.0,6187.0,4,12.898011960562469,0.6449005980281234,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area A,Fermanagh,Samuel Hutchinson,Independent,A,766.0,6187.0,4,12.380798448359464,0.6190399224179732,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area B,Fermanagh,James Breen,Unity (Northern Ireland),B,1584.0,5762.0,4,27.490454703228046,1.3745227351614022,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area B,Fermanagh,Margaret Traynor,Unity (Northern Ireland),B,330.0,5762.0,4,5.727178063172509,0.28635890315862544,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area C,Fermanagh,Patrick Flanagan,Independent,A,938.0,6035.0,4,15.542667771333885,0.7771333885666942,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area C,Fermanagh,Patrick McCaffrey,Unity (Northern Ireland),B,827.0,6035.0,4,13.703396851698425,0.6851698425849213,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area C,Fermanagh,Francis Stewart,Unity (Northern Ireland),B,796.0,6035.0,4,13.189726594863297,0.6594863297431648,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area C,Fermanagh,Patrick O'Flanagan,Unity (Northern Ireland),B,511.0,6035.0,4,8.467274233637117,0.42336371168185577,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area D,Fermanagh,David Brien,Independent,A,684.0,6058.0,4,11.290855067679102,0.5645427533839551,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area D,Fermanagh,James Gallagher,Unity (Northern Ireland),B,418.0,6058.0,4,6.8999669858038954,0.3449983492901948,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area E,Fermanagh,George Cathcart,Independent,A,1496.0,5812.0,4,25.739848589125945,1.286992429456297,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area E,Fermanagh,John McManus,Unity (Northern Ireland),B,385.0,5812.0,4,6.6242257398485895,0.33121128699242947,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area E,Fermanagh,Anthony Maguire,Unity (Northern Ireland),B,212.0,5812.0,4,3.64762560220234,0.182381280110117,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Fermanagh Area E,Fermanagh,Joseph Owens,Unity (Northern Ireland),B,78.0,5812.0,4,1.3420509291121816,0.06710254645560908,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Larne Area A,Larne,F. J. O'Neill,Independent,A,465.0,3426.0,4,13.572679509632223,0.6786339754816112,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Larne Area A,Larne,A. Crooks,Independent,A,395.0,3426.0,4,11.529480443666083,0.5764740221833041,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Larne Area B,Larne,Hunter,Independent,A,560.0,3375.0,4,16.59259259259259,0.8296296296296296,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Larne Area C,Larne,A. Girvan,Independent,A,341.0,6596.0,7,5.169799878714373,0.4135839902971498,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Larne Area C,Larne,William Workman,Independent,A,232.0,6596.0,7,3.51728320194057,0.2813826561552456,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,Larne Area C,Larne,J. Sandford,Independent,A,216.0,6596.0,7,3.2747119466343237,0.2619769557307459,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-A,Newry and Mourne,Arthur Doran,Independent,A,398.0,6012.0,5,6.620093147039255,0.3972055888223553,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-A,Newry and Mourne,Paul O'Reilly,Independent,A,381.0,6012.0,5,6.3373253493013975,0.38023952095808383,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-A,Newry and Mourne,Michael Hardy,Independent,A,336.0,6012.0,5,5.588822355289421,0.33532934131736525,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-A,Newry and Mourne,Austin Crawford,Independent,A,108.0,6012.0,5,1.7964071856287425,0.10778443113772454,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-B,Newry and Mourne,John McAteer,Independent,A,750.0,4520.0,4,16.5929203539823,0.829646017699115,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-C,Newry and Mourne,David Little,Independent,A,1166.0,4316.0,4,27.015755329008343,1.3507877664504173,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-C,Newry and Mourne,Violet Cromie,Independent,A,830.0,4316.0,4,19.23076923076923,0.9615384615384615,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-D,Newry and Mourne,Clarence Morrow,Independent,A,1297.0,6815.0,7,19.031548055759355,1.5225238444607485,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-D,Newry and Mourne,Arthur Lockhart,Independent,A,399.0,6815.0,7,5.854732208363903,0.46837857666911226,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-D,Newry and Mourne,Basil McGinn,Independent,A,336.0,6815.0,7,4.930300807043287,0.39442406456346296,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-D,Newry and Mourne,Thomas Hollywood,Independent,A,214.0,6815.0,7,3.1401320616287602,0.2512105649303008,False
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-E,Newry and Mourne,Caroline Donaldson,Independent,A,720.0,3778.0,6,19.057702488088935,1.3340391741662256,True
1973,1973-05-30,Local,False,1973 Northern Ireland local elections,lg73-NaM-Area-E,Newry and Mourne,Sean McCreesh,Independent,A,500.0,3778.0,6,13.234515616728428,0.9264160931709899,True
