SA2011,nat_2001,nat_2023,pop,change,label,dea
N00003780,90.17274403016549,93.54150938581276,394.9998366498753,3.3687653556472696,Newry_A2,NEWRY
N00003781,91.69204417421479,91.52393678569068,443.99990025937956,-0.16810738852410623,Newry_A2,NEWRY
N00003782,78.55900844167165,87.48781503530516,453.99993800991655,8.92880659363351,Slieve_Gullion_C1,SLIEVE GULLION
N00003783,97.65726535325594,87.60224741531005,340.99994959467625,-10.055017937945891,Newry_A4,NEWRY
N00003784,99.99999999999999,90.86473630442285,390.99998736216224,-9.135263695577137,Newry_N2,NEWRY
N00003785,100.0,91.71126747549354,440.99998126478766,-8.288732524506457,Newry_P3,NEWRY
N00003786,100.0,89.78332696158044,493.9999272654618,-10.216673038419557,Newry_K3,NEWRY
N00003787,99.99999999999999,88.7128165621542,400.9999799722021,-11.287183437845783,Newry_N1,NEWRY
N00003788,100.0,89.7502872317713,353.9999602837202,-10.249712768228704,Newry_L6,NEWRY
N00003789,99.99999999999999,91.52808510035732,379.99998919604684,-8.47191489964267,Newry_N3,NEWRY
N00003790,99.99999999999999,94.89224917876003,342.9999474725587,-5.107750821239961,Newry_P1,NEWRY
N00003791,100.0,92.50513584400287,381.9999871529999,-7.494864155997135,Slieve_Gullion_F5,SLIEVE GULLION
N00003792,100.00000000000001,91.535365168767,306.9998894884735,-8.464634831233013,Newry_P2,NEWRY
N00003793,100.0,91.91260644000562,346.99999012960166,-8.087393559994382,Slieve_Gullion_L1,SLIEVE GULLION
N00003794,100.0,94.8069148365621,346.9999756662905,-5.1930851634379,Slieve_Gullion_L2,SLIEVE GULLION
N00003795,100.0,93.6497153104405,430.9999842676935,-6.350284689559501,Slieve_Gullion_L4,SLIEVE GULLION
N00003796,100.0,94.63152248132572,368.99998854208883,-5.368477518674283,Slieve_Gullion_L4,SLIEVE GULLION
N00003797,100.0,94.31976920568886,324.9999853821721,-5.680230794311143,Slieve_Gullion_L3,SLIEVE GULLION
N00003798,99.99999999999999,97.24721786469284,337.99994868228237,-2.752782135307143,Slieve_Gullion_J3,SLIEVE GULLION
N00003799,9.70390445532333,14.308965644947792,372.9998544274598,4.605061189624461,The_Mournes_L1,THE MOURNES
N00003800,4.967159491834256,13.820993100125282,387.99995412673104,8.853833608291026,The_Mournes_L3,THE MOURNES
N00003801,5.568103106641879,16.990327239242248,310.99995065671055,11.42222413260037,The_Mournes_L3,THE MOURNES
N00003802,3.0329760242282227,23.407399042141716,347.9998829329316,20.374423017913493,The_Mournes_L3,THE MOURNES
N00003803,5.615152128337695,14.286676237399721,333.9999646753085,8.671524109062027,The_Mournes_L3,THE MOURNES
N00003804,6.763368838909968,28.462903895022208,393.9999836753501,21.69953505611224,The_Mournes_G5,THE MOURNES
N00003805,74.71694375582285,61.65769955345484,354.9999534681769,-13.059244202368014,The_Mournes_N3,THE MOURNES
N00003806,49.76074199251957,31.95972490299876,352.9999236577463,-17.80101708952081,The_Mournes_P1,THE MOURNES
N00003807,84.25801104451085,48.880042663048776,343.999959619216,-35.377968381462075,The_Mournes_N3,THE MOURNES
N00003808,9.513303816981482,26.54231203357821,364.9998879631583,17.02900821659673,The_Mournes_P4,THE MOURNES
N00003809,21.79773286781715,22.548611286641414,362.9999138934147,0.7508784188242643,The_Mournes_P6,THE MOURNES
N00003810,12.966031730859468,12.961899534642008,266.99988025182523,-0.004132196217460304,The_Mournes_P3,THE MOURNES
N00003811,5.963927494455321,10.274240604389771,359.9998666546834,4.31031310993445,The_Mournes_P5,THE MOURNES
N00003812,83.72628872404455,42.33677191524736,383.9999789987167,-41.38951680879719,The_Mournes_K4,THE MOURNES
N00003813,40.46489236972107,49.23306478816401,330.9999707226482,8.768172418442937,The_Mournes_K4,THE MOURNES
N00003814,86.39579356720573,83.11565779428453,386.99997128874645,-3.2801357729211986,The_Mournes_K4,THE MOURNES
N00003815,94.62813249430982,88.16743406846753,388.9998892062085,-6.4606984258422955,The_Mournes_N1,THE MOURNES
N00003816,95.83683296733949,93.01926201351021,375.99990467686877,-2.817570953829275,The_Mournes_N2,THE MOURNES
N00003817,90.913588255462,59.14204409482567,448.999993114996,-31.77154416063633,The_Mournes_K2,THE MOURNES
N00003818,33.82226108130858,52.07533405473253,580.9999619309929,18.253072973423947,The_Mournes_K2,THE MOURNES
N00003819,57.25624955482739,50.241007173394,362.9999841485225,-7.015242381433389,The_Mournes_K5,THE MOURNES
N00003820,81.22266625164474,49.54403197667044,395.9999927766017,-31.6786342749743,The_Mournes_G2,THE MOURNES
N00003821,74.9783811995054,44.638689523263544,354.99998664635234,-30.339691676241863,The_Mournes_K1,THE MOURNES
N00003822,35.771709574476276,53.074604495658136,412.99997389365313,17.30289492118186,The_Mournes_K5,THE MOURNES
N00003823,76.60508604562425,47.957781089928204,426.9999855347043,-28.647304955696043,Crotlieve_A3,CROTLIEVE
N00003824,78.9266697808915,73.07518052639557,429.99998857969405,-5.851489254495931,Crotlieve_B3,CROTLIEVE
N00003825,93.19702241981233,87.13657506665723,802.999935106538,-6.060447353155098,Crotlieve_B3,CROTLIEVE
N00003826,92.9371060691424,88.89634630888447,460.9999860297096,-4.040759760257927,Crotlieve_E2,CROTLIEVE
N00003827,72.10959010553687,79.36888411410806,866.0004240104117,7.259294008571189,Crotlieve_G1,CROTLIEVE
N00003828,7.3889545037243,41.511582986479254,418.9999912940246,34.122628482754955,Slieve_Gullion_H1,SLIEVE GULLION
N00003829,73.11879486256856,86.65118096000438,436.999990857605,13.532386097435818,Slieve_Gullion_B3,SLIEVE GULLION
N00003830,88.25320170072972,84.44268507897718,447.999990270167,-3.810516621752541,Slieve_Gullion_G2,SLIEVE GULLION
N00003831,65.14377169138213,82.39912499055959,309.99998656806173,17.255353299177457,Slieve_Gullion_G2,SLIEVE GULLION
N00003832,67.47472258265431,73.33588979400756,458.99998938259574,5.861167211353248,Slieve_Gullion_B1,SLIEVE GULLION
N00003833,95.93991664381903,86.8361248120221,341.9999565884206,-9.103791831796926,Slieve_Gullion_H1,SLIEVE GULLION
N00003834,96.97006583101489,91.09885542802233,389.99986906463204,-5.87121040299256,Crotlieve_L2,CROTLIEVE
N00003835,94.9263419298273,81.28126348676233,533.9999233422743,-13.645078443064975,Crotlieve_L5,CROTLIEVE
N00003836,96.45131061605136,90.68649645979676,320.9999662402829,-5.764814156254602,Crotlieve_G2,CROTLIEVE
N00003837,93.02048294017057,87.56793580407961,361.9999366196176,-5.452547136090956,Crotlieve_L5,CROTLIEVE
N00003838,95.48786848354493,90.30579978414717,274.99992590212076,-5.18206869939776,Crotlieve_L4,CROTLIEVE
N00003839,94.54140239547675,78.67138858064126,352.9999942589476,-15.870013814835488,Crotlieve_G3,CROTLIEVE
N00003840,88.71462012081084,74.1366597613621,375.99999247792636,-14.577960359448738,The_Mournes_K3,THE MOURNES
N00003841,89.93016954564533,86.72619071385856,306.99987771596295,-3.2039788317867703,Crotlieve_K6,CROTLIEVE
N00003842,95.04785426722826,87.41084571654709,391.999908715437,-7.637008550681173,Crotlieve_J3,CROTLIEVE
N00003843,95.53146806597985,84.58303975700098,352.999898789125,-10.948428308978876,Crotlieve_K7,CROTLIEVE
N00003844,88.04106475331054,81.97672518028307,374.9999615539968,-6.064339573027468,Crotlieve_J2,CROTLIEVE
N00003845,90.61553271309273,86.94551626858897,380.9999014476987,-3.6700164445037586,Crotlieve_J2,CROTLIEVE
N00003846,97.79487589626169,87.55369832556309,583.9998448873553,-10.241177570698596,Crotlieve_K1,CROTLIEVE
N00003847,98.12641645791524,85.93747213762413,313.99988536781,-12.188944320291114,Crotlieve_K6,CROTLIEVE
N00003848,92.9864207923654,89.07341238292166,402.99987823711706,-3.9130084094437336,Crotlieve_K2,CROTLIEVE
N00003849,99.99999999999999,92.83640103442686,396.9999891892607,-7.163598965573129,Slieve_Gullion_J3,SLIEVE GULLION
N00003850,100.0,93.46011526532104,343.9999836345399,-6.539884734678964,Slieve_Gullion_K4,SLIEVE GULLION
N00003851,100.0,94.0090127953205,383.9999845582931,-5.990987204679499,Slieve_Gullion_G3,SLIEVE GULLION
N00003852,100.0,95.44521099262037,287.9999643762137,-4.554789007379625,Slieve_Gullion_J2,SLIEVE GULLION
N00003853,100.0,91.51005040860758,394.9999919485088,-8.489949591392417,Slieve_Gullion_F4,SLIEVE GULLION
N00003854,100.0,90.84061077015137,396.99998920953,-9.159389229848628,Slieve_Gullion_G1,SLIEVE GULLION
N00003855,100.00000000000001,94.9043745303357,392.99998289211817,-5.095625469664313,Slieve_Gullion_G3,SLIEVE GULLION
N00003856,100.0,92.20474137320706,324.9999825641977,-7.795258626792943,Slieve_Gullion_F4,SLIEVE GULLION
N00003857,85.69145381546821,85.70598831306084,386.9999850318047,0.01453449759263492,Crotlieve_A5,CROTLIEVE
N00003858,90.51925216940093,85.58024111052771,435.9999951299522,-4.93901105887322,Crotlieve_G3,CROTLIEVE
N00003859,97.3681753681706,93.54599860393819,367.99994764615957,-3.8221767642324096,Crotlieve_A5,CROTLIEVE
N00003860,89.99164228959864,90.76101856713352,773.9999724036559,0.7693762775348745,Crotlieve_G2,CROTLIEVE
N00003861,87.60345670539868,78.33128821456886,416.99999115527396,-9.272168490829827,The_Mournes_F4,THE MOURNES
N00003862,28.23429858215381,70.87780108598507,380.9999911643089,42.64350250383126,The_Mournes_F1,THE MOURNES
N00003863,91.55121481978853,90.9775769882454,254.99994648153003,-0.5736378315431239,Newry_E5,NEWRY
N00003864,91.31588528740261,92.08192547035935,356.99986498488863,0.7660401829567434,Newry_L1,NEWRY
N00003865,85.07918946339723,91.26776834333641,378.99995314963655,6.188578879939186,Newry_L2,NEWRY
N00003866,90.88372006536414,91.33531199936765,336.9999112675958,0.4515919340035026,Newry_J1,NEWRY
N00003867,93.25210353850389,90.73310921987637,684.999941279227,-2.51899431862752,Newry_L2,NEWRY
N00003868,96.47677333821353,91.83991249322752,336.9999091419784,-4.636860844986018,Newry_J2,NEWRY
N00003869,90.0189898661389,90.82370906248255,1115.9997844050065,0.8047191963436546,Newry_G1,NEWRY
N00003870,93.28847157679186,90.87381338422,276.99987769391714,-2.4146581925718635,Newry_G3,NEWRY
N00003871,91.29530417055153,86.00029795506538,418.9999441972981,-5.295006215486154,Newry_D4,NEWRY
N00003872,97.68559594230251,91.06695416077167,266.9999444762644,-6.61864178153084,Newry_E4,NEWRY
N00003873,95.84422036972019,92.2531053718953,1364.9998120714374,-3.5911149978248886,Newry_G3,NEWRY
N00003874,13.034486750072329,41.87261716168419,370.9999882503441,28.83813041161186,Slieve_Gullion_A2,SLIEVE GULLION
N00003875,97.00133543788716,92.00343710743485,346.9999800256523,-4.9978983304523155,Slieve_Gullion_B2,SLIEVE GULLION
N00003876,53.473712476375795,65.00754385957825,426.9999901490077,11.533831383202454,Slieve_Gullion_A3,SLIEVE GULLION
N00003877,15.581766719758784,66.19618930489715,379.9999756698788,50.614422585138364,Slieve_Gullion_C1,SLIEVE GULLION
N00003878,27.193610685529357,63.86186246022365,368.9999909863907,36.66825177469429,Slieve_Gullion_A3,SLIEVE GULLION
N00003879,45.34728129688749,54.18246670703994,376.9999906193283,8.835185410152455,Slieve_Gullion_A1,SLIEVE GULLION
N00003880,79.21870149486038,63.20776578976651,323.99997773549643,-16.01093570509387,Crotlieve_C1,CROTLIEVE
N00003881,92.07296393526578,82.10722753587879,456.99995016758857,-9.965736399386984,Newry_D2,NEWRY
N00003882,89.30091136350862,81.47621286019282,333.9999250855855,-7.824698503315801,Newry_B4,NEWRY
N00003883,87.77085890653066,84.62079592540552,733.9999247167104,-3.1500629811251457,Newry_D3,NEWRY
N00003884,59.292558682974985,69.23514211477881,695.9998818662699,9.942583431803826,Newry_B3,NEWRY
N00003885,60.17173011587312,60.18941457120548,389.9998836210203,0.017684455332364735,Newry_A1,NEWRY
N00003886,84.86741826059406,70.29949923406367,311.99995730464025,-14.56791902653039,Newry_A1,NEWRY
N00003887,1.5316028833916744,9.899007330879689,530.9999582453479,8.367404447488015,Macedon_H2,MACEDON
N00003888,0.8306977678271925,35.1617830041677,258.9999800980369,34.33108523634051,Macedon_L2,MACEDON
N00003889,8.779528779260602,34.10144752084786,407.99989160253665,25.32191874158726,Macedon_H2,MACEDON
N00003890,18.362894271901347,40.701955149233,301.99989679274785,22.339060877331654,Macedon_E1,MACEDON
N00003891,1.0241300996835547,4.026066024980031,308.9998571762767,3.001935925296476,Macedon_C5,MACEDON
N00003892,1.0498490439959536,8.158695565901445,270.99988197055063,7.108846521905491,Macedon_C4,MACEDON
N00003893,0.8787991114526276,7.075734762667873,268.9998977489704,6.196935651215245,Macedon_E2,MACEDON
N00003894,0.6866934329582977,6.227306143955625,305.9999394349638,5.540612710997327,Macedon_E2,MACEDON
N00003895,0.6292063064243014,8.105468950144331,266.9998910027301,7.47626264372003,Macedon_E2,MACEDON
N00003896,0.0,2.336237814415903,819.9998831347015,2.336237814415903,Ballyclare_C2,BALLYCLARE
N00003897,0.0,1.6894512366892434,249.9999616023349,1.6894512366892434,Ballyclare_B5,BALLYCLARE
N00003898,0.0,1.0802897011293697,304.999975680591,1.0802897011293697,Ballyclare_E2,BALLYCLARE
N00003899,0.0,1.1213628622331757,399.9998932199902,1.1213628622331757,Ballyclare_E1,BALLYCLARE
N00003900,0.0,2.938846164001411,305.9998924681887,2.938846164001411,Ballyclare_B3,BALLYCLARE
N00003901,0.0,2.9379302742675244,317.9998045413299,2.9379302742675244,Ballyclare_C1,BALLYCLARE
N00003902,0.0,1.6721077139076332,390.99992108471497,1.6721077139076332,Ballyclare_B5,BALLYCLARE
N00003903,0.0,0.9379118564548227,415.99993750054773,0.9379118564548227,Ballyclare_B2,BALLYCLARE
N00003904,0.0,1.4463592222356276,308.99994300616316,1.4463592222356276,Ballyclare_B1,BALLYCLARE
N00003905,0.0,2.074210191116522,308.9999128847125,2.074210191116522,Ballyclare_C5,BALLYCLARE
N00003906,0.0,2.809195193008528,245.99989148694826,2.809195193008528,Ballyclare_C2,BALLYCLARE
N00003907,0.0,2.510749297452313,287.9999566829855,2.510749297452313,Ballyclare_C5,BALLYCLARE
N00003908,0.0,2.490623360214711,206.9999611016224,2.490623360214711,Ballyclare_C5,BALLYCLARE
N00003909,0.0,2.8208448457121156,296.99992802732646,2.8208448457121156,Ballyclare_D5,BALLYCLARE
N00003910,0.0,1.5411706082028989,283.9999426680912,1.5411706082028989,Ballyclare_E5,BALLYCLARE
N00003911,0.0,1.1551246295026634,1061.999874764216,1.1551246295026634,Ballyclare_D4,BALLYCLARE
N00003912,0.0,1.0991700595179084,257.9999706630797,1.0991700595179084,Ballyclare_B2,BALLYCLARE
N00003913,0.0,2.421936668077,252.99990605699944,2.421936668077,Ballyclare_B2,BALLYCLARE
N00003914,0.0,3.7090735072384238,404.9997570730988,3.7090735072384238,Three_Mile_Water_H3,THREE MILE WATER
N00003915,0.0,5.299037502528631,313.9998827262243,5.299037502528631,Three_Mile_Water_F4,THREE MILE WATER
N00003916,0.0,3.210784381397728,410.999846678445,3.210784381397728,Three_Mile_Water_H3,THREE MILE WATER
N00003917,0.0,5.729671675220152,313.99988964785007,5.729671675220152,Three_Mile_Water_F4,THREE MILE WATER
N00003918,0.0,6.128068061320841,291.9999003489472,6.128068061320841,Three_Mile_Water_F4,THREE MILE WATER
N00003919,0.0,6.416762271546284,329.99986127790356,6.416762271546284,Three_Mile_Water_H4,THREE MILE WATER
N00003920,0.0,4.10383944308533,353.9998236966684,4.10383944308533,Three_Mile_Water_H3,THREE MILE WATER
N00003921,0.0,4.534082689390169,371.9998455199783,4.534082689390169,Three_Mile_Water_H1,THREE MILE WATER
N00003922,0.0,3.959855396579844,356.99990076573016,3.959855396579844,Three_Mile_Water_H2,THREE MILE WATER
N00003923,56.8455301867695,51.274600272689526,316.99987490869984,-5.570929914079976,Glengormley_Urban_G2,GLENGORMLEY URBAN
N00003924,10.80813685641655,13.672953410328267,322.99987578383184,2.8648165539117176,Glengormley_Urban_E1,GLENGORMLEY URBAN
N00003925,12.332199308325324,14.307518537705075,329.9998692720043,1.9753192293797515,Glengormley_Urban_E1,GLENGORMLEY URBAN
N00003926,29.82386989062334,31.337943725357377,345.99990590373153,1.5140738347340381,Glengormley_Urban_C4,GLENGORMLEY URBAN
N00003927,20.685486789043555,29.62009177090357,369.99992654654926,8.934604981860016,Glengormley_Urban_G1,GLENGORMLEY URBAN
N00003928,31.447728058431576,39.07540770523567,498.99991529493803,7.6276796468040935,Glengormley_Urban_H1,GLENGORMLEY URBAN
N00003929,21.19645055030798,31.061762500121937,289.9999476685726,9.865311949813957,Glengormley_Urban_E3,GLENGORMLEY URBAN
N00003930,15.69520405355859,11.660301300150667,356.9998790194885,-4.034902753407923,Glengormley_Urban_A3,GLENGORMLEY URBAN
N00003931,24.773547481856582,11.605749111825077,236.99993503405884,-13.167798370031505,Glengormley_Urban_E3,GLENGORMLEY URBAN
N00003932,0.0,2.451290711476332,324.0024832350921,2.451290711476332,Three_Mile_Water_B1,THREE MILE WATER
N00003933,0.0,1.3684841833263428,782.9999814134135,1.3684841833263428,Ballyclare_F5,BALLYCLARE
N00003934,0.0,1.7320401402473644,384.0004785748904,1.7320401402473644,Ballyclare_F5,BALLYCLARE
N00003935,0.0,1.202762513779434,361.9999875545379,1.202762513779434,Ballyclare_A1,BALLYCLARE
N00003936,0.0,0.9527333582789286,644.9999570610038,0.9527333582789286,Ballyclare_F4,BALLYCLARE
N00003937,0.0,1.2209115147551124,385.9999831743616,1.2209115147551124,Ballyclare_F4,BALLYCLARE
N00003938,0.0,3.87556946150783,309.99998459702454,3.87556946150783,Three_Mile_Water_A1,THREE MILE WATER
N00003939,0.0,1.5824178767929027,391.99998561424,1.5824178767929027,Ballyclare_H1,BALLYCLARE
N00003940,0.0,0.8946472652074731,357.9999874747574,0.8946472652074731,Ballyclare_H2,BALLYCLARE
N00003941,0.0,1.458462134781429,366.9999805195509,1.458462134781429,Ballyclare_H2,BALLYCLARE
N00003942,0.0,0.8658312886466131,381.99994449056845,0.8658312886466131,Ballyclare_H2,BALLYCLARE
N00003943,0.0,1.4049874232074882,574.999959106802,1.4049874232074882,Ballyclare_D6,BALLYCLARE
N00003944,0.0,1.161512156144058,439.9997802272519,1.161512156144058,Ballyclare_E3,BALLYCLARE
N00003945,0.0,1.068686862527925,346.9998686985187,1.068686862527925,Ballyclare_E4,BALLYCLARE
N00003946,0.0,1.0519168806335728,379.9998961327166,1.0519168806335728,Ballyclare_E4,BALLYCLARE
N00003947,0.0,1.0494374651423066,355.9999730632993,1.0494374651423066,Ballyclare_H1,BALLYCLARE
N00003948,13.651115610874157,12.316505110344616,377.9998294305355,-1.334610500529541,Glengormley_Urban_D1,GLENGORMLEY URBAN
N00003949,7.541105787435432,14.809310583069836,340.9998549963203,7.268204795634404,Glengormley_Urban_D3,GLENGORMLEY URBAN
N00003950,23.938371688656062,16.187363454503966,342.9998803716179,-7.751008234152096,Glengormley_Urban_D2,GLENGORMLEY URBAN
N00003951,6.2487137443783975,10.057277902559383,296.9998655375661,3.8085641581809853,Glengormley_Urban_D1,GLENGORMLEY URBAN
N00003952,7.090080340243025,11.255971246304261,285.9999245389654,4.165890906061236,Glengormley_Urban_B3,GLENGORMLEY URBAN
N00003953,12.411632296874888,21.113916903813273,297.9999018402925,8.702284606938385,Glengormley_Urban_B5,GLENGORMLEY URBAN
