DZ21,label,con,yes_raw,yes,pop
N20001719,Ballymoney_H3,NORTH ANTRIM,66.53,76.2,412.0
N20001720,Ballymoney_K3,NORTH ANTRIM,19.45,29.1,584.0
N20001721,Ballymoney_J1,NORTH ANTRIM,30.31,40.0,443.0
N20001723,Ballymoney_J2,NORTH ANTRIM,26.53,36.2,542.0
N20001725,Ballymoney_H6,NORTH ANTRIM,50.11,59.8,447.0
N20001727,Ballymoney_K5,NORTH ANTRIM,43.98,53.7,463.0
N20001728,Ballymoney_L1,NORTH ANTRIM,61.18,70.9,287.0
N20001729,Ballymoney_L2,NORTH ANTRIM,54.32,64.0,561.0
N20001731,Ballymoney_K6,NORTH ANTRIM,42.05,51.7,523.0
N20001732,The_Moor_H1,FOYLE,64.83,74.5,335.0
N20001733,The_Moor_H2,FOYLE,67.03,76.7,685.0
N20001734,The_Moor_A1,FOYLE,65.52,75.2,387.0
N20001735,The_Moor_B1,FOYLE,62.68,72.4,361.0
N20001736,The_Moor_A2,FOYLE,66.14,75.8,461.0
N20001737,The_Moor_B2,FOYLE,64.39,74.1,271.0
N20001738,The_Moor_B3,FOYLE,65.97,75.7,358.0
N20001739,The_Moor_A3,FOYLE,65.84,75.5,500.0
N20001740,The_Moor_B4,FOYLE,64.51,74.2,411.0
N20001741,The_Moor_C1,FOYLE,62.58,72.3,305.0
N20001743,The_Moor_C2,FOYLE,54.8,64.5,232.0
N20001745,The_Moor_C3,FOYLE,64.67,74.4,308.0
N20001747,The_Moor_B6,FOYLE,66.27,76.0,367.0
N20001748,The_Moor_B7,FOYLE,66.02,75.7,358.0
N20001750,The_Moor_C4,FOYLE,61.8,71.5,194.0
N20001753,The_Moor_E1,FOYLE,67.09,76.8,555.0
N20001756,The_Moor_G2,FOYLE,57.64,67.3,309.0
N20001757,The_Moor_D4,FOYLE,66.34,76.0,430.0
N20001758,The_Moor_F2,FOYLE,66.86,76.6,351.0
N20001761,The_Moor_G3,FOYLE,63.97,73.7,463.0
N20001762,The_Moor_E2,FOYLE,67.77,77.5,722.0
N20001764,The_Moor_G4,FOYLE,64.41,74.1,488.0
N20001765,The_Moor_F4,FOYLE,65.73,75.4,396.0
N20001767,The_Moor_H3,FOYLE,55.48,65.2,581.0
N20001769,Foyleside_A2,FOYLE,66.16,75.9,781.0
N20001771,Foyleside_B1,FOYLE,62.13,71.8,534.0
N20001772,Foyleside_B2,FOYLE,64.48,74.2,409.0
N20001774,Foyleside_A5,FOYLE,66.57,76.3,419.0
N20001775,Foyleside_D1,FOYLE,63.76,73.4,239.0
N20001777,Foyleside_B3,FOYLE,64.79,74.5,472.0
N20001779,Foyleside_C1,FOYLE,66.0,75.7,456.0
N20001780,Foyleside_C2,FOYLE,67.06,76.7,524.0
N20001781,Foyleside_B4,FOYLE,64.23,73.9,413.0
N20001784,Foyleside_D2,FOYLE,62.51,72.2,488.0
N20001786,Foyleside_C4,FOYLE,66.14,75.8,372.0
N20001788,Foyleside_E5,FOYLE,66.95,76.6,598.0
N20001789,Foyleside_F1,FOYLE,59.06,68.7,367.0
N20001790,Foyleside_D4,FOYLE,55.16,64.8,662.0
N20001791,Foyleside_D5,FOYLE,62.02,71.7,452.0
N20001793,Foyleside_D6,FOYLE,58.43,68.1,262.0
N20001794,Foyleside_D7,FOYLE,57.16,66.9,267.0
N20001795,Foyleside_G1,FOYLE,61.6,71.3,435.0
N20001796,Foyleside_G2,FOYLE,66.0,75.7,433.0
N20001797,Foyleside_F2,FOYLE,55.17,64.9,312.0
N20001799,Foyleside_G3,FOYLE,65.0,74.7,520.0
N20001800,Foyleside_G4,FOYLE,60.52,70.2,338.0
N20001801,Foyleside_F4,FOYLE,60.12,69.8,276.0
N20001802,Foyleside_F5,FOYLE,61.03,70.7,248.0
N20001803,Ballyarnett_A1,FOYLE,61.89,71.6,496.0
N20001804,Ballyarnett_A2,FOYLE,66.31,76.0,377.0
N20001805,Ballyarnett_A3,FOYLE,63.65,73.3,608.0
N20001806,Ballyarnett_C1,FOYLE,66.88,76.6,581.0
N20001807,Ballyarnett_A4,FOYLE,64.07,73.8,478.0
N20001809,Ballyarnett_D2,FOYLE,64.89,74.6,412.0
N20001810,Ballyarnett_D3,FOYLE,67.84,77.5,481.0
N20001811,Ballyarnett_B1,FOYLE,65.34,75.0,411.0
N20001812,Ballyarnett_C2,FOYLE,61.04,70.7,552.0
N20001813,Ballyarnett_B2,FOYLE,63.19,72.9,313.0
N20001815,Ballyarnett_B3,FOYLE,64.79,74.5,328.0
N20001817,Ballyarnett_B4,FOYLE,66.05,75.7,321.0
N20001819,Ballyarnett_F1,FOYLE,66.68,76.4,467.0
N20001820,Ballyarnett_J1,FOYLE,66.2,75.9,519.0
N20001823,Ballyarnett_E3,FOYLE,63.0,72.7,219.0
N20001824,Ballyarnett_H1,FOYLE,66.55,76.2,511.0
N20001825,Ballyarnett_H2,FOYLE,65.29,75.0,268.0
N20001826,Ballyarnett_D6,FOYLE,63.84,73.5,320.0
N20001827,Ballyarnett_F2,FOYLE,65.11,74.8,425.0
N20001829,Ballyarnett_E4,FOYLE,67.33,77.0,473.0
N20001831,Ballyarnett_F4,FOYLE,66.38,76.1,417.0
N20001833,Ballyarnett_J2,FOYLE,62.68,72.4,288.0
N20001834,Ballyarnett_H3,FOYLE,65.02,74.7,484.0
N20001836,Ballyarnett_K2,FOYLE,67.52,77.2,541.0
N20001838,Ballyarnett_K3,FOYLE,65.57,75.3,383.0
N20001840,Ballyarnett_H4,FOYLE,63.93,73.6,369.0
N20001841,Ballyarnett_G5,FOYLE,67.01,76.7,362.0
N20001844,Ballyarnett_K4,FOYLE,67.03,76.7,554.0
N20001847,Ballyarnett_L3,FOYLE,66.91,76.6,502.0
N20001850,Waterside_A1,FOYLE,43.05,52.7,492.0
N20001851,Waterside_A2,FOYLE,50.92,60.6,386.0
N20001852,Waterside_B1,FOYLE,27.5,37.2,442.0
N20001853,Waterside_B2,FOYLE,14.91,24.6,431.0
N20001854,Waterside_A3,FOYLE,38.77,48.5,423.0
N20001855,Waterside_A4,FOYLE,34.66,44.3,336.0
N20001856,Waterside_B3,FOYLE,11.68,21.4,388.0
N20001857,Waterside_B4,FOYLE,17.54,27.2,337.0
N20001858,Waterside_C1,FOYLE,52.11,61.8,344.0
N20001859,Waterside_C2,FOYLE,39.08,48.8,445.0
N20001860,Waterside_A5,FOYLE,41.3,51.0,308.0
N20001861,Waterside_C3,FOYLE,52.15,61.8,279.0
N20001862,Waterside_D1,FOYLE,21.7,31.4,327.0
N20001863,Waterside_D2,FOYLE,35.64,45.3,325.0
N20001864,Waterside_D3,FOYLE,25.63,35.3,297.0
N20001865,Waterside_D4,FOYLE,23.5,33.2,211.0
N20001866,Waterside_E1,FOYLE,17.36,27.0,320.0
N20001867,Waterside_C4,FOYLE,34.64,44.3,364.0
N20001868,Waterside_E2,FOYLE,19.07,28.8,371.0
N20001869,Waterside_E3,FOYLE,14.97,24.7,405.0
N20001870,Waterside_E4,FOYLE,44.1,53.8,220.0
N20001871,Waterside_D5,FOYLE,30.72,40.4,457.0
N20001872,Waterside_C5,FOYLE,45.09,54.8,477.0
N20001873,Waterside_F1,FOYLE,23.41,33.1,512.0
N20001874,Waterside_E5,FOYLE,54.02,63.7,373.0
N20001875,Waterside_F2,FOYLE,26.72,36.4,516.0
N20001876,Waterside_G1,FOYLE,14.22,23.9,414.0
N20001877,Waterside_L1,FOYLE,49.65,59.3,470.0
N20001878,Waterside_F3,FOYLE,39.4,49.1,370.0
N20001879,Waterside_F4,FOYLE,23.72,33.4,434.0
N20001880,Waterside_G2,FOYLE,18.67,28.4,322.0
N20001882,Waterside_G4,FOYLE,48.44,58.1,278.0
N20001883,Waterside_L2,FOYLE,58.34,68.0,446.0
N20001884,Waterside_H1,FOYLE,46.45,56.1,753.0
N20001885,Waterside_G5,FOYLE,38.48,48.2,461.0
N20001886,Waterside_J1,FOYLE,42.0,51.7,332.0
N20001888,Waterside_H2,FOYLE,44.13,53.8,550.0
N20001889,Waterside_L3,FOYLE,61.38,71.1,374.0
N20001891,Waterside_H3,FOYLE,49.08,58.8,449.0
N20001892,Waterside_N3,FOYLE,64.26,73.9,353.0
N20001894,Waterside_K2,FOYLE,21.85,31.5,326.0
N20001895,Waterside_J2,FOYLE,55.74,65.4,547.0
N20001896,Waterside_J3,FOYLE,63.17,72.9,832.0
N20001898,Waterside_K4,FOYLE,20.59,30.3,381.0
N20001899,Waterside_K5,FOYLE,9.86,19.5,404.0
N20001900,Waterside_J4,FOYLE,52.84,62.5,399.0
N20001901,Waterside_N4,FOYLE,64.24,73.9,442.0
N20001902,Waterside_P1,FOYLE,25.66,35.4,379.0
N20001903,Waterside_P2,FOYLE,37.19,46.9,330.0
N20001904,Waterside_L4,FOYLE,63.44,73.1,463.0
N20001905,Waterside_P3,FOYLE,10.01,19.7,330.0
N20001906,Waterside_P4,FOYLE,65.32,75.0,274.0
N20001907,Waterside_P5,FOYLE,33.64,43.3,329.0
N20001908,Faughan_D1,FOYLE,39.22,48.9,369.0
N20001909,Faughan_A1,FOYLE,62.57,72.3,383.0
N20001912,Faughan_A4,FOYLE,58.91,68.6,447.0
N20001913,Faughan_A5,FOYLE,60.35,70.0,436.0
N20001914,Faughan_B1,FOYLE,46.17,55.9,358.0
N20001916,Faughan_B2,FOYLE,43.5,53.2,576.0
N20001917,Faughan_C1,FOYLE,36.49,46.2,428.0
N20001919,Faughan_C3,FOYLE,45.26,54.9,530.0
N20001920,Faughan_C4,FOYLE,47.27,57.0,386.0
N20001921,Faughan_D3,FOYLE,45.93,55.6,480.0
N20001922,Faughan_D4,FOYLE,26.27,36.0,399.0
N20001923,Faughan_E1,EAST LONDONDERRY,56.03,65.7,530.0
N20001924,Faughan_D5,EAST LONDONDERRY,65.45,75.1,446.0
N20001925,Faughan_G1,FOYLE,63.37,73.1,410.0
N20001926,Faughan_G2,FOYLE,58.43,68.1,369.0
N20001927,Faughan_E2,EAST LONDONDERRY,53.02,62.7,627.0
N20001928,Faughan_F1,FOYLE,42.7,52.4,340.0
N20001929,Faughan_E3,FOYLE,36.66,46.3,357.0
N20001932,Faughan_F4,FOYLE,10.67,20.4,445.0
N20001933,Faughan_F5,FOYLE,9.92,19.6,466.0
N20001935,Faughan_G3,FOYLE,37.27,47.0,509.0
N20001936,Faughan_E4,EAST LONDONDERRY,39.37,49.1,519.0
N20001937,Faughan_E5,EAST LONDONDERRY,43.7,53.4,363.0
N20001938,Faughan_E6,FOYLE,57.75,67.4,342.0
N20001939,Faughan_G4,WEST TYRONE,13.19,22.9,267.0
N20001940,Faughan_G5,FOYLE,12.3,22.0,206.0
N20001943,Faughan_H2,EAST LONDONDERRY,53.21,62.9,226.0
N20001944,Faughan_H3,EAST LONDONDERRY,52.9,62.6,416.0
N20001946,Sperrin_A1,EAST LONDONDERRY,45.06,54.7,584.0
N20001947,Sperrin_B1,WEST TYRONE,20.06,29.7,448.0
N20001948,Sperrin_B2,EAST LONDONDERRY,18.26,27.9,543.0
N20001949,Sperrin_A2,EAST LONDONDERRY,47.74,57.4,667.0
N20001950,Sperrin_B3,WEST TYRONE,20.5,30.2,455.0
N20001951,Sperrin_B4,WEST TYRONE,36.95,46.6,462.0
N20001952,Sperrin_C1,WEST TYRONE,16.73,26.4,424.0
N20001954,Sperrin_F1,EAST LONDONDERRY,45.47,55.2,521.0
N20001956,Sperrin_F2,EAST LONDONDERRY,62.86,72.5,480.0
N20001957,Sperrin_C2,WEST TYRONE,33.25,42.9,197.0
N20001958,Sperrin_C3,WEST TYRONE,19.44,29.1,182.0
N20001959,Sperrin_C4,WEST TYRONE,43.98,53.7,404.0
N20001960,Sperrin_D1,WEST TYRONE,58.93,68.6,321.0
N20001961,Sperrin_C5,WEST TYRONE,42.87,52.6,453.0
N20001962,Sperrin_D2,WEST TYRONE,61.54,71.2,379.0
N20001963,Sperrin_D3,WEST TYRONE,61.43,71.1,301.0
N20001964,Sperrin_D4,WEST TYRONE,65.2,74.9,290.0
N20001965,Sperrin_E1,WEST TYRONE,58.36,68.1,235.0
N20001966,Sperrin_D5,WEST TYRONE,63.02,72.7,493.0
N20001969,Sperrin_E2,WEST TYRONE,62.69,72.4,302.0
N20001971,Sperrin_F3,WEST TYRONE,52.7,62.4,549.0
N20001972,Sperrin_E4,WEST TYRONE,64.35,74.0,318.0
N20001974,Sperrin_H1,WEST TYRONE,66.14,75.8,361.0
N20001977,Sperrin_H3,WEST TYRONE,63.23,72.9,411.0
N20001980,Sperrin_H4,WEST TYRONE,61.23,70.9,474.0
N20001982,Sperrin_G5,WEST TYRONE,66.87,76.6,387.0
N20001983,Sperrin_G6,WEST TYRONE,67.23,76.9,385.0
N20001984,Sperrin_H5,WEST TYRONE,65.6,75.3,369.0
N20001985,Sperrin_H6,WEST TYRONE,64.53,74.2,307.0
N20001986,Sperrin_J1,WEST TYRONE,66.57,76.3,561.0
N20001988,Sperrin_K1,WEST TYRONE,49.36,59.0,572.0
N20001989,Sperrin_F5,WEST TYRONE,52.5,62.2,560.0
N20001990,Sperrin_K2,WEST TYRONE,45.67,55.4,640.0
N20001992,Sperrin_K4,WEST TYRONE,49.23,58.9,313.0
N20001993,Sperrin_K5,WEST TYRONE,59.35,69.0,192.0
N20001994,Derg_A1,WEST TYRONE,66.1,75.8,424.0
N20001996,Derg_A3,WEST TYRONE,66.74,76.4,332.0
N20001997,Derg_A4,WEST TYRONE,65.55,75.2,467.0
N20001998,Derg_C1,WEST TYRONE,60.24,69.9,507.0
N20002000,Derg_B1,WEST TYRONE,43.46,53.2,426.0
N20002001,Derg_B2,WEST TYRONE,49.43,59.1,419.0
N20002002,Derg_B3,WEST TYRONE,49.75,59.4,339.0
N20002006,Derg_C5,WEST TYRONE,47.58,57.3,439.0
N20002007,Derg_D1,WEST TYRONE,29.03,38.7,476.0
N20002008,Derg_D2,WEST TYRONE,25.06,34.7,508.0
N20002009,Derg_E1,WEST TYRONE,48.88,58.6,329.0
N20002010,Derg_E2,WEST TYRONE,31.11,40.8,357.0
N20002012,Derg_F1,WEST TYRONE,62.53,72.2,318.0
N20002014,Derg_F2,WEST TYRONE,61.56,71.2,405.0
N20002015,Derg_H1,WEST TYRONE,23.0,32.7,434.0
N20002016,Derg_F3,WEST TYRONE,43.06,52.8,262.0
N20002017,Derg_G1,WEST TYRONE,30.76,40.4,462.0
N20002018,Derg_F4,WEST TYRONE,59.01,68.7,269.0
N20002019,Derg_H2,WEST TYRONE,43.28,53.0,389.0
N20002020,Derg_F5,WEST TYRONE,34.06,43.7,371.0
N20002021,Derg_F6,WEST TYRONE,29.79,39.5,311.0
N20002022,Derg_F7,WEST TYRONE,18.04,27.7,436.0
N20002023,Derg_H3,WEST TYRONE,60.08,69.8,454.0
N20002024,Derg_G2,WEST TYRONE,15.67,25.4,571.0
N20002027,Derg_H5,WEST TYRONE,24.32,34.0,325.0
N20002029,Erne_East_A1,FERMANAGH AND SOUTH TYRONE,29.57,39.3,498.0
N20002030,Erne_East_A2,FERMANAGH AND SOUTH TYRONE,19.58,29.3,449.0
N20002031,Erne_East_B1,FERMANAGH AND SOUTH TYRONE,40.35,50.0,569.0
N20002032,Erne_East_A3,FERMANAGH AND SOUTH TYRONE,26.31,36.0,454.0
N20002033,Erne_East_A4,FERMANAGH AND SOUTH TYRONE,23.28,33.0,242.0
N20002034,Erne_East_C1,FERMANAGH AND SOUTH TYRONE,35.33,45.0,291.0
N20002035,Erne_East_C2,FERMANAGH AND SOUTH TYRONE,35.07,44.8,372.0
N20002036,Erne_East_C3,FERMANAGH AND SOUTH TYRONE,36.04,45.7,366.0
N20002038,Erne_East_B3,FERMANAGH AND SOUTH TYRONE,66.68,76.4,626.0
N20002039,Erne_East_A5,FERMANAGH AND SOUTH TYRONE,34.38,44.1,555.0
N20002040,Erne_East_D1,FERMANAGH AND SOUTH TYRONE,54.93,64.6,555.0
N20002041,Erne_East_C4,FERMANAGH AND SOUTH TYRONE,38.91,48.6,476.0
N20002043,Erne_East_D3,FERMANAGH AND SOUTH TYRONE,54.62,64.3,288.0
N20002044,Erne_East_E1,FERMANAGH AND SOUTH TYRONE,51.35,61.0,403.0
N20002045,Erne_East_D4,FERMANAGH AND SOUTH TYRONE,54.83,64.5,285.0
N20002046,Erne_East_D5,FERMANAGH AND SOUTH TYRONE,49.22,58.9,498.0
N20002047,Erne_East_D6,FERMANAGH AND SOUTH TYRONE,50.37,60.1,319.0
N20002048,Erne_East_E2,FERMANAGH AND SOUTH TYRONE,63.76,73.4,461.0
N20002049,Erne_East_B4,FERMANAGH AND SOUTH TYRONE,62.97,72.7,380.0
N20002050,Erne_East_E3,FERMANAGH AND SOUTH TYRONE,47.22,56.9,379.0
N20002051,Erne_East_F1,FERMANAGH AND SOUTH TYRONE,52.27,62.0,568.0
N20002052,Erne_East_E4,FERMANAGH AND SOUTH TYRONE,42.7,52.4,458.0
N20002054,Erne_East_F2,FERMANAGH AND SOUTH TYRONE,62.21,71.9,459.0
N20002055,Erne_East_F3,FERMANAGH AND SOUTH TYRONE,52.52,62.2,600.0
N20002056,Erne_East_F4,FERMANAGH AND SOUTH TYRONE,56.33,66.0,370.0
N20002059,Erne_West_A3,FERMANAGH AND SOUTH TYRONE,60.26,69.9,323.0
N20002060,Erne_West_B1,FERMANAGH AND SOUTH TYRONE,56.89,66.6,509.0
N20002061,Erne_West_C1,FERMANAGH AND SOUTH TYRONE,35.4,45.1,707.0
N20002062,Erne_West_D1,FERMANAGH AND SOUTH TYRONE,51.03,60.7,419.0
N20002063,Erne_West_A4,FERMANAGH AND SOUTH TYRONE,53.81,63.5,443.0
N20002064,Erne_West_D2,FERMANAGH AND SOUTH TYRONE,50.97,60.7,365.0
N20002065,Erne_West_C2,FERMANAGH AND SOUTH TYRONE,27.64,37.3,579.0
N20002066,Erne_West_B2,FERMANAGH AND SOUTH TYRONE,62.88,72.6,771.0
N20002067,Erne_West_D3,FERMANAGH AND SOUTH TYRONE,49.02,58.7,390.0
N20002069,Erne_West_E1,FERMANAGH AND SOUTH TYRONE,47.61,57.3,544.0
N20002070,Erne_West_E2,FERMANAGH AND SOUTH TYRONE,40.41,50.1,335.0
N20002071,Erne_West_C4,FERMANAGH AND SOUTH TYRONE,41.51,51.2,520.0
N20002072,Erne_West_D4,FERMANAGH AND SOUTH TYRONE,42.72,52.4,369.0
N20002074,Erne_West_F1,FERMANAGH AND SOUTH TYRONE,63.67,73.4,376.0
N20002077,Erne_West_E4,FERMANAGH AND SOUTH TYRONE,63.38,73.1,544.0
N20002078,Erne_West_F3,FERMANAGH AND SOUTH TYRONE,55.47,65.2,362.0
N20002079,Erne_West_F4,FERMANAGH AND SOUTH TYRONE,63.71,73.4,527.0
N20002081,Enniskillen_A1,FERMANAGH AND SOUTH TYRONE,33.56,43.3,421.0
N20002082,Enniskillen_A2,FERMANAGH AND SOUTH TYRONE,15.65,25.3,346.0
N20002083,Enniskillen_A3,FERMANAGH AND SOUTH TYRONE,22.97,32.7,390.0
N20002084,Enniskillen_A4,FERMANAGH AND SOUTH TYRONE,28.0,37.7,442.0
N20002085,Enniskillen_D1,FERMANAGH AND SOUTH TYRONE,43.48,53.2,204.0
N20002086,Enniskillen_B1,FERMANAGH AND SOUTH TYRONE,56.8,66.5,596.0
N20002087,Enniskillen_D2,FERMANAGH AND SOUTH TYRONE,42.39,52.1,405.0
N20002088,Enniskillen_F1,FERMANAGH AND SOUTH TYRONE,48.84,58.5,409.0
N20002090,Enniskillen_C1,FERMANAGH AND SOUTH TYRONE,42.65,52.3,443.0
N20002091,Enniskillen_B3,FERMANAGH AND SOUTH TYRONE,57.96,67.6,344.0
N20002092,Enniskillen_C2,FERMANAGH AND SOUTH TYRONE,45.89,55.6,452.0
N20002093,Enniskillen_C3,FERMANAGH AND SOUTH TYRONE,37.99,47.7,459.0
N20002094,Enniskillen_D3,FERMANAGH AND SOUTH TYRONE,50.37,60.1,482.0
N20002095,Enniskillen_B4,FERMANAGH AND SOUTH TYRONE,62.44,72.1,446.0
N20002096,Enniskillen_E1,FERMANAGH AND SOUTH TYRONE,54.98,64.7,287.0
N20002097,Enniskillen_C4,FERMANAGH AND SOUTH TYRONE,37.25,46.9,399.0
N20002098,Enniskillen_B5,FERMANAGH AND SOUTH TYRONE,50.98,60.7,546.0
N20002099,Enniskillen_F2,FERMANAGH AND SOUTH TYRONE,47.1,56.8,336.0
N20002100,Enniskillen_G1,FERMANAGH AND SOUTH TYRONE,41.96,51.7,396.0
N20002101,Enniskillen_E2,FERMANAGH AND SOUTH TYRONE,52.27,62.0,176.0
N20002102,Enniskillen_F3,FERMANAGH AND SOUTH TYRONE,42.95,52.6,439.0
N20002103,Enniskillen_E3,FERMANAGH AND SOUTH TYRONE,52.77,62.5,321.0
N20002104,Enniskillen_F4,FERMANAGH AND SOUTH TYRONE,47.73,57.4,347.0
N20002105,Enniskillen_E4,FERMANAGH AND SOUTH TYRONE,40.03,49.7,240.0
N20002106,Enniskillen_D4,FERMANAGH AND SOUTH TYRONE,41.16,50.9,380.0
N20002107,Enniskillen_E5,FERMANAGH AND SOUTH TYRONE,44.89,54.6,342.0
N20002108,Enniskillen_D5,FERMANAGH AND SOUTH TYRONE,33.27,43.0,489.0
N20002109,Enniskillen_G2,FERMANAGH AND SOUTH TYRONE,32.44,42.1,362.0
N20002110,Enniskillen_H1,FERMANAGH AND SOUTH TYRONE,24.75,34.4,210.0
N20002111,Enniskillen_H2,FERMANAGH AND SOUTH TYRONE,39.3,49.0,377.0
N20002112,Enniskillen_H3,FERMANAGH AND SOUTH TYRONE,46.25,55.9,300.0
N20002113,Enniskillen_F5,FERMANAGH AND SOUTH TYRONE,41.2,50.9,404.0
N20002114,Enniskillen_H4,FERMANAGH AND SOUTH TYRONE,49.21,58.9,300.0
N20002116,Enniskillen_H6,FERMANAGH AND SOUTH TYRONE,46.07,55.8,421.0
N20002117,Enniskillen_G3,FERMANAGH AND SOUTH TYRONE,14.86,24.6,376.0
N20002118,Enniskillen_G4,FERMANAGH AND SOUTH TYRONE,14.91,24.6,310.0
N20002119,Enniskillen_G5,FERMANAGH AND SOUTH TYRONE,15.02,24.7,374.0
N20002120,Enniskillen_G6,FERMANAGH AND SOUTH TYRONE,27.85,37.5,436.0
N20002121,Erne_North_B1,FERMANAGH AND SOUTH TYRONE,32.21,41.9,493.0
N20002122,Erne_North_A1,FERMANAGH AND SOUTH TYRONE,31.83,41.5,520.0
N20002123,Erne_North_C1,FERMANAGH AND SOUTH TYRONE,23.7,33.4,432.0
N20002124,Erne_North_A2,FERMANAGH AND SOUTH TYRONE,59.48,69.2,429.0
N20002125,Erne_North_B2,FERMANAGH AND SOUTH TYRONE,44.1,53.8,389.0
N20002126,Erne_North_A3,FERMANAGH AND SOUTH TYRONE,22.54,32.2,443.0
N20002127,Erne_North_A4,FERMANAGH AND SOUTH TYRONE,20.37,30.1,423.0
N20002129,Erne_North_C2,FERMANAGH AND SOUTH TYRONE,45.4,55.1,471.0
N20002130,Erne_North_C3,FERMANAGH AND SOUTH TYRONE,23.36,33.1,518.0
N20002132,Erne_North_D1,FERMANAGH AND SOUTH TYRONE,56.99,66.7,318.0
N20002133,Erne_North_D2,FERMANAGH AND SOUTH TYRONE,52.53,62.2,400.0
N20002134,Erne_North_D3,FERMANAGH AND SOUTH TYRONE,56.13,65.8,360.0
N20002135,Erne_North_D4,FERMANAGH AND SOUTH TYRONE,46.44,56.1,286.0
N20002136,Erne_North_D5,FERMANAGH AND SOUTH TYRONE,48.69,58.4,144.0
N20002138,Erne_North_D6,FERMANAGH AND SOUTH TYRONE,55.85,65.5,313.0
N20002139,Erne_North_F1,FERMANAGH AND SOUTH TYRONE,29.84,39.5,504.0
N20002142,Erne_North_F2,FERMANAGH AND SOUTH TYRONE,40.06,49.8,528.0
N20002143,Erne_North_E3,FERMANAGH AND SOUTH TYRONE,12.79,22.5,445.0
N20002145,Erne_North_G1,FERMANAGH AND SOUTH TYRONE,30.7,40.4,473.0
N20002146,Erne_North_G2,FERMANAGH AND SOUTH TYRONE,50.42,60.1,367.0
N20002147,Erne_North_F4,FERMANAGH AND SOUTH TYRONE,25.61,35.3,474.0
N20002148,Erne_North_G3,FERMANAGH AND SOUTH TYRONE,33.67,43.4,527.0
N20002149,Erne_North_G4,FERMANAGH AND SOUTH TYRONE,50.01,59.7,340.0
N20002150,West_Tyrone_A1,WEST TYRONE,20.56,30.2,320.0
N20002151,West_Tyrone_A2,WEST TYRONE,38.75,48.4,437.0
N20002152,West_Tyrone_B1,WEST TYRONE,43.81,53.5,410.0
N20002153,West_Tyrone_A3,WEST TYRONE,24.89,34.6,433.0
N20002154,West_Tyrone_B2,WEST TYRONE,56.33,66.0,402.0
N20002156,West_Tyrone_A4,WEST TYRONE,46.54,56.2,460.0
N20002157,West_Tyrone_C1,WEST TYRONE,56.14,65.8,404.0
N20002158,West_Tyrone_A5,WEST TYRONE,34.66,44.4,382.0
N20002159,West_Tyrone_C2,WEST TYRONE,61.33,71.0,293.0
N20002160,West_Tyrone_E1,WEST TYRONE,57.55,67.2,554.0
N20002161,West_Tyrone_C3,WEST TYRONE,45.41,55.1,571.0
N20002162,West_Tyrone_E2,WEST TYRONE,57.92,67.6,426.0
N20002163,West_Tyrone_E3,WEST TYRONE,55.56,65.2,303.0
N20002164,West_Tyrone_F1,WEST TYRONE,42.69,52.4,652.0
N20002165,West_Tyrone_C4,WEST TYRONE,36.17,45.9,458.0
N20002166,West_Tyrone_G1,WEST TYRONE,56.09,65.8,218.0
N20002167,West_Tyrone_G2,WEST TYRONE,61.09,70.8,238.0
N20002168,West_Tyrone_F2,WEST TYRONE,41.61,51.3,571.0
N20002169,West_Tyrone_G3,WEST TYRONE,54.38,64.1,274.0
N20002170,West_Tyrone_D1,WEST TYRONE,56.7,66.4,295.0
N20002171,West_Tyrone_D2,WEST TYRONE,49.25,58.9,425.0
N20002172,West_Tyrone_D3,WEST TYRONE,52.11,61.8,256.0
N20002174,West_Tyrone_G4,WEST TYRONE,48.57,58.3,490.0
N20002175,West_Tyrone_E4,WEST TYRONE,52.25,61.9,445.0
N20002176,West_Tyrone_F4,WEST TYRONE,51.87,61.6,551.0
N20002177,West_Tyrone_C5,WEST TYRONE,52.31,62.0,478.0
N20002178,West_Tyrone_G5,WEST TYRONE,59.36,69.0,395.0
N20002180,West_Tyrone_E5,WEST TYRONE,36.64,46.3,460.0
N20002181,Omagh_C1,WEST TYRONE,36.59,46.3,437.0
N20002182,Omagh_A1,WEST TYRONE,54.72,64.4,442.0
N20002183,Omagh_B1,WEST TYRONE,63.52,73.2,586.0
N20002185,Omagh_A2,WEST TYRONE,59.95,69.6,289.0
N20002188,Omagh_C2,WEST TYRONE,60.94,70.6,214.0
N20002189,Omagh_A5,WEST TYRONE,44.96,54.6,330.0
N20002190,Omagh_A6,WEST TYRONE,61.8,71.5,501.0
N20002192,Omagh_D1,WEST TYRONE,47.22,56.9,477.0
N20002193,Omagh_C3,WEST TYRONE,56.98,66.7,434.0
N20002195,Omagh_D2,WEST TYRONE,48.57,58.3,458.0
N20002196,Omagh_E1,WEST TYRONE,44.16,53.8,582.0
N20002197,Omagh_E2,WEST TYRONE,27.42,37.1,306.0
N20002198,Omagh_D3,WEST TYRONE,58.72,68.4,311.0
N20002199,Omagh_D4,WEST TYRONE,49.56,59.3,243.0
N20002200,Omagh_E3,WEST TYRONE,14.93,24.6,404.0
N20002201,Omagh_G1,WEST TYRONE,22.32,32.0,264.0
N20002202,Omagh_C5,WEST TYRONE,61.92,71.6,393.0
N20002203,Omagh_F1,WEST TYRONE,64.79,74.5,258.0
N20002204,Omagh_F2,WEST TYRONE,66.17,75.9,284.0
N20002205,Omagh_H1,WEST TYRONE,61.96,71.7,227.0
