id,title,provider,licenseTitle,scope
already-on-site-review:290,Road & Rail Intersections - National 250k Map of Ireland,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:291,Road Interchanges - National 250K Map of Ireland,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:292,Road Intersections - National 1m Map Of Ireland,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:293,Roads - National 250k Map Of Ireland,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:294,Administrative Areas DCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:295,Archaeological Excavations on Road Constructions Schemes,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:296,National Road Network Sinuosity Index,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:297,Galway City Polling Districts OpenData,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:298,Mid Ulster District Schools,Open Data NI,UK Open Government Licence (OGL),already-on-site-review
already-on-site-review:300,Accessible Parking Spaces,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:301,Accessible Parking Spaces DLR,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:302,Accessible Parking Spaces FCC,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:303,Accessible Parking Spaces SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:304,All Weather Pitches SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:305,Angling Stands - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:306,Appendix 1 - Annual Budget 2018 SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:307,Appendix 1 - Annual Budget 2019 SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:308,Appendix 2 - Annual Budget 2016 SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:309,Appendix 2 - Annual Budget 2017 SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:310,Appendix 2 - Annual Budget 2018 SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:311,Architectural Conservation Areas South Dublin County Development Plan 2022 to 2028 SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:312,Arts Facilities - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:314,Athletic Tracks SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:315,Athletics track DLR,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:316,Bicycle Counts DLR,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:318,Bicycle Maintenance Stands SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:322,Bicycle/Pedestrian Counter Locations DLR,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:323,Boules FCC,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:324,Bowling Green SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:326,Bring Banks DLR,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:327,Bring Centre Network SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:329,Burial Grounds SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:330,Calisthenics SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:331,Casual Trading SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:332,Certificate of Registration Locations SDCC,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:333,Clifden LAP 2018 to 2024,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:334,Co. Donegal Municipal Districts,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:335,Co. Wicklow Municipal Districts,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:336,Co. Wicklow Protected Structures,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:338,Community Centres,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
already-on-site-review:339,Community Facilities DLR,data.gov.ie,cc-by,already-on-site-review
already-on-site-review:342,County Council Offices - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,already-on-site-review
