DZ21,population,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20002471,412.0,20.27575392139068,10.072948039914365,11.89102795833988,24.49088557143319,24.44587398343046,2.436121260134479,3.5712059929190727,2.4112830494878007e-10,1.0621866411034924e-10,2.81618327195368,1.3687078409830778e-10
N20002472,465.0,21.773965373431878,2.050133793621901,7.505510027166312,4.008831565372086,27.723186385805125,1.2925022868374132,28.30100417839511,3.594592279459917e-10,1.4529068433716836e-10,7.344866387539957,1.3254591436586527e-09
N20002473,445.0,26.178405878091016,4.832847913982084,7.938366510069829,16.55026326707869,6.808010608851355,0.8712313552197272,21.632163415037166,2.317136964696265e-10,3.0381063997694075e-10,15.188711050837291,2.97316808368457e-10
N20002474,714.0,3.063176630689334,1.0532426861812973,3.0173181326049945,2.7432321236725543,88.85838090394772,0.2421107775088251,0.7710865729271498,5.7102056899038296e-11,1.7784449925178204e-11,0.25145217231458294,7.866226164063179e-11
N20002475,467.0,13.441642409460258,1.5823957359250098,5.881659595443098,2.619095218323376,29.970199568348104,2.980227472878525,38.059504267763806,2.9316360112275997e-10,2.27508714061389e-10,5.465275731226007,1.1113511803126066e-10
N20002476,693.0,13.988017821481114,9.11092994088516,7.5411766174938375,15.03556652991934,50.636252696672365,0.5821187234026466,1.8255537608206183,1.9099730632091412e-10,1.5881683678635262e-10,1.2803839087141444,2.6094868966148127e-10
N20002477,409.0,27.083901423821892,1.3572602842852122,8.442137752320447,3.828496803963983,27.51604454740204,0.9448226478393129,29.41183398505276,3.8877008267917523e-10,3.281695299977707e-10,1.4155025540578772,5.395333343346696e-10
N20002478,794.0,12.932730637396878,15.040982578683899,1.5875782457485728,34.39244102447317,30.74469513266947,1.3996234017852127,3.8164797233327925,7.397799255080794e-10,8.729711965845321e-11,0.08546925494494861,1.3796941619830876e-10
N20002479,336.0,13.737311062332264,5.096551205062493,9.793138005986867,27.892424236604384,24.865020624166732,0.5293532972583029,2.7092029880593915,2.851661776859264e-10,4.3637497774740104e-10,15.376998579682608,1.2542956183152602e-10
N20002480,613.0,29.903927845207868,18.081887193142435,4.6365797467572705,46.25440315473149,1.037479800702474,0.005314071059395716,0.07867222389877014,1.905103538774211e-11,2.0413532558356e-10,0.001735964275264912,1.839832228041611e-12
N20002481,732.0,12.346086837026418,19.367616668149836,2.05941972082264,3.3004097029610184,60.23398631349974,0.9258496179555686,0.7774239881337056,4.05935715417004e-10,2.1333517369630082e-10,0.9892071502923353,5.394725387832885e-10
N20002482,699.0,42.40983736516285,15.486727321114616,7.1657269184887245,31.89160594897308,1.9842518789837265,0.025813772804281057,1.0176106659695634,6.923510417725748e-11,1.5627591333920665e-10,0.01842612822543143,5.222105193351435e-11
N20002483,813.0,6.209720222255119,7.351618522524461,2.043385104791293,43.69828996799449,37.233212841153865,1.3362336243030979,1.241507301729032,3.834231945734235e-10,2.3301011437317566e-10,0.8860324145802172,5.197911452930079e-11
N20002484,840.0,28.465874206471003,37.82143382789665,0.7932229005140016,7.904545645220091,23.576651646880503,0.8292443515024336,0.40705282805376075,1.2965698355842102e-10,1.0475471064894585e-10,0.20197459314030713,8.68475981025336e-11
N20002485,406.0,4.730829368830178,14.361288300765967,2.505021666747796,37.929482346471524,30.425882449820392,0.6883811236269962,7.471715781502679,3.61179616230164e-10,3.30779246413694e-10,1.887398961420297,1.2220303442891536e-10
N20002486,266.0,11.099835698616383,4.122171673709405,3.648319824966627,6.2865718423960395,28.837730531117018,5.240951188692311,35.129591330516504,2.342533730881775e-09,3.3394496253562296e-10,5.634827906813769,4.954915567575479e-10
N20002487,735.0,10.145385677672863,5.531259312899023,2.921692700575626,22.148594114315582,53.801706129699355,1.8293721384150037,2.714485787965636,1.0372396401065879e-09,2.0466436506967097e-10,0.9075041371667801,4.8215083676180945e-11
N20002488,557.0,15.614584216426493,37.162261685551776,2.5047479090469573,35.911638368122176,7.482706089262823,0.37014119234472215,0.8653787288660835,2.610606744443442e-10,2.121680770626768e-10,0.08854180988559741,2.0134544575965992e-11
N20002489,338.0,9.868704206354497,2.2221864554783073,6.109040305825236,0.9628247959544289,65.67319577021622,5.452095422250919,4.305098496637847,1.7679909256496295e-10,1.8693391571127796e-10,5.4068545466292095,2.895865727850392e-10
N20002490,629.0,29.890629509792443,4.947244836383043,7.4812767052137685,3.4339647330621927,21.4314911937481,0.644971265442821,29.0229345105147,1.378550690708584e-10,2.5885383448816247e-10,3.1474872447897524,6.564545066422942e-10
N20002491,556.0,30.367474297379815,6.727030588089053,9.923556222554035,23.61250585293237,19.264160051506142,1.362610820392915,6.005647864588169,1.6182299932652996e-10,4.230539373721579e-10,2.73701430183337,1.3925856643888436e-10
N20002492,349.0,55.301682676589756,4.323991784804957,13.457880962206426,0.8017164943022195,13.267119487237405,10.490004309654335,0.23838814418465823,6.109166918192963e-11,1.9364372335014535e-11,2.1192161406952703,2.445156912795058e-10
N20002493,354.0,34.42863114587707,15.722244460658711,3.0707065158277214,3.5385221348387086,19.613618082117775,2.9107842499707095,8.758995576265937,1.3028028184208192e-09,3.046400775704151e-09,11.956497824863334,5.2308375871777345e-09
N20002494,415.0,19.125293352660442,22.342169950932522,6.448038743073312,36.34814406549028,12.888560466904844,0.24308944970694518,2.275681898744625,6.948900578081927e-11,2.9585337414283e-10,0.32902207207368195,4.800025332949834e-11
N20002495,664.0,13.967430165281641,20.494446017283202,7.149260753825988,24.21997430299169,31.857836210739087,0.7940452023377852,1.079151970832209,4.669848738392017e-10,3.034196027017309e-10,0.4378553757921882,1.4580077476213193e-10
N20002496,741.0,34.19319930029611,21.042006655719327,17.156102480586917,9.540463279223662,16.318162474234686,1.0735119890556069,0.4334542573122708,1.4216213042317418e-10,4.723405353871074e-10,0.24309956288409762,7.282697353984499e-11
N20002497,474.0,23.011232561165347,21.821616511304324,11.18658362052874,15.280032430491705,22.628393274401624,3.358928363498902,0.3056560739232905,1.694095150081506e-10,5.979273220754942e-10,2.4075571638152335,1.0351778816276956e-10
N20002498,402.0,58.13897252617086,2.6544921583716494,11.752591745866663,2.0000829288925557,5.64545298325863,2.8452156250481964,1.0128836250723152,1.9504194085648133e-10,2.2311071201699714e-11,15.950308406902408,1.9935868754754651e-10
N20002499,689.0,23.07724512690801,6.385111382996023,10.507832105807392,11.84589966989183,45.24782374765976,1.0101201733970433,0.904166457022993,1.2737282727352992e-10,1.3346374570437108e-10,1.0218013358554177,2.0069807746364974e-10
N20002500,917.0,9.809943079506688,3.671232679852813e-11,3.47213399176416,1.8850861153238374e-10,84.64801920281644,2.0699037252321575,5.876477712251268e-11,1.5421132295630514e-10,9.592380040820862e-11,6.517212356176847e-11,8.125215046211083e-11
N20002501,504.0,22.571522357769897,5.142013967447255e-11,5.628177975584638,3.0713849467034294e-10,49.31229892075743,22.488000743902578,1.4722449617499421e-10,8.703826270400976e-10,9.831671349754826e-11,4.1241779918523535e-10,9.856770062357717e-11
N20002502,414.0,9.463029704609905,1.1384565991684304e-11,4.6228047768011535,2.1745541677073643e-11,67.47118983978886,18.442975677220634,7.258339518462352e-11,9.392142126919165e-11,4.672062295509434e-11,1.0731211096783005e-09,2.599751033257668e-10
N20002503,567.0,19.11173117577867,7.440818595974481e-11,11.64331985105718,1.8111956481367702e-10,66.23680327653794,3.008145695362361,1.3344131545955554e-10,1.265934823842338e-10,1.8738794972584865e-10,2.8470007757873497e-10,2.761870651392017e-10
N20002504,303.0,30.77811867927005,7.07802813141775e-11,18.015125467791794,1.5522384403944533e-10,46.10259485871509,5.104160986950864,5.594685629262757e-10,2.727449711111044e-10,5.835233804342331e-10,4.2395392579292e-09,1.3909201066353586e-09
N20002505,531.0,78.37357797407545,1.0193013919250531e-10,19.191854716102565,1.6767472543275345e-09,2.3659771492334105,0.06859015811467864,2.1182657671220946e-11,8.138861552182201e-11,5.36184786778037e-10,1.3331323807281232e-11,4.312677091406365e-11
N20002506,325.0,30.255026881063497,1.0025180322477898e-10,10.763827153218013,8.740769515087737e-11,44.90968215242886,14.071463812657067,2.1199606356342894e-11,6.369034368726596e-11,6.273646307875977e-11,2.521141858645785e-10,4.5147479085391915e-11
N20002507,227.0,7.646992081446853,1.3872092617981846e-10,1.1236491576207515,8.608682651667788e-11,85.0162167417945,6.213141958505053,4.705860063688307e-08,2.0625168439783905e-09,2.545519729849421e-10,3.698946116486909e-09,7.333431266464734e-09
N20002508,520.0,31.09129511015113,2.092255644527449e-10,2.785982537486331,6.927654496794575e-10,64.33379453112484,1.7889278176131913,1.1591739259350206e-09,8.142460149435669e-10,1.3093836051720254e-10,2.435679465136905e-10,3.7458568128389653e-10
N20002509,564.0,75.2655084373804,1.2004605774124516e-10,19.550442885377027,1.5555920099988863e-09,4.937933316868531,0.24611535800568812,7.599871830129302e-11,2.409765037199999e-10,3.220170690342296e-10,1.5524493154711646e-11,3.820801922066917e-11
N20002510,344.0,49.995113616911325,3.130359431974419e-10,6.686851304908206,1.3026854845551174e-10,21.272997452242446,22.04503762219363,1.59232432559812e-10,7.740551478436381e-10,1.9453471461695645e-10,9.927695241076497e-10,1.180489319931555e-09
N20002511,502.0,70.02839072858674,1.4046106865930288e-10,6.752421315596792,2.30654261673767e-10,10.361209528696765,12.857978423556565,8.962373877718973e-11,6.94738240946273e-10,2.1528961021690695e-10,1.2534892678726387e-09,9.388887046379674e-10
N20002512,471.0,47.08930772484864,6.565431025584142e-10,7.716107408068444,2.6340865748802376e-09,41.416502436552776,3.778082401869575,2.5266367852784814e-09,2.9402251370450728e-09,4.5806521248498815e-10,1.2517901031291905e-08,6.927126593020152e-09
N20002513,356.0,58.627776274438126,8.473358013408976e-11,5.239106562308147,2.960456895620613e-10,26.42395898226539,9.709158178391194,4.955560639902627e-10,3.7488823085247477e-10,1.0284487791941068e-10,9.47008354865769e-10,2.9607282125824836e-10
N20002514,596.0,53.00023549202897,2.047240408739615e-10,6.165365866827614,3.697637429951364e-10,17.76957239285713,23.06482624475569,8.649598491098589e-11,3.3355755677959963e-10,3.87143072982125e-10,1.4271877089648245e-09,7.217425915946637e-10
N20002515,564.0,22.921042084279637,6.446160365078846e-11,7.625772850716149,4.317540823116857e-10,68.93031185604032,0.5228732080494511,3.3162526004993194e-11,6.646076740362867e-11,1.683098971645754e-10,3.7309908372490607e-11,1.1300009903901988e-10
N20002516,584.0,60.980295184206625,4.005397315154668e-10,12.328152550187605,9.751176229535118e-10,22.863036988869865,3.828515273712284,4.793245250150145e-10,5.88574531170919e-10,9.774861161015666e-11,2.0898367728797862e-10,2.7334140074502373e-10
N20002517,309.0,87.23612308867716,1.5153765987818747e-09,9.37562047388674,7.524228219771127e-09,2.656485595633883,0.731770829109081,5.5698591400875694e-11,1.3536196163672391e-09,1.2288476850037658e-09,4.079404954663854e-10,6.07427111579123e-10
N20002518,463.0,47.8651955087096,6.610533287688587e-11,21.808743380987387,1.016509051510038e-09,28.88188786509443,1.444173242975618,1.0386883311113273e-10,2.98604006540893e-10,1.9903606417396637e-10,4.867252378727421e-10,6.210982589775852e-11
N20002519,300.0,47.2276076017533,5.135908007487674e-11,10.61669282177642,3.0399801752553444e-10,39.734072144359075,2.4216274312839943,6.818626324072685e-11,1.7116712229853964e-10,1.2453505254746375e-10,4.37780969165048e-11,6.418956063449091e-11
N20002520,539.0,65.2937747211462,3.7452866440381086e-10,6.9214548736684005,5.290781352415798e-10,26.49277036748777,1.2920000327529102,1.768500726905513e-09,2.913204305787322e-10,3.9526404107077883e-10,4.071541508917105e-12,1.581958907928268e-09
N20002521,490.0,51.192801818704325,8.524309087832651e-10,8.280531700685293,5.311426082521798e-10,28.01127575233231,12.51539072234244,1.7505809362376143e-10,5.379565575034831e-10,3.4330713534200396e-10,2.673865188370553e-09,8.218554760394257e-10
N20002522,370.0,67.68909806703182,4.409713784509822e-10,5.333119411704599,4.1327961199782643e-10,18.67323150212174,8.304551017327052,4.673862663761203e-11,1.980982084107243e-10,6.455123933116597e-11,2.6871016935797956e-10,3.8244190785757787e-10
N20002523,361.0,61.61325129727494,6.076518342437132e-10,3.109559231691566,2.2397851409885296e-10,4.505255780050602,30.771933688706476,1.4896345645649405e-11,4.807439293075958e-10,1.3663732346126671e-10,5.297084149142784e-10,2.8279634266963317e-10
N20002524,525.0,60.926820447864415,1.2138721573912466e-10,14.754006951373258,8.376587276720064e-10,21.151986444028704,3.16718615332361,3.5511790014027397e-10,3.278125555871574e-10,2.033042395155544e-10,6.54607178618898e-10,9.101269507296863e-10
N20002525,368.0,61.99898652296638,7.744959522895497e-11,4.908284438466229,7.793985893508775e-11,19.20965337147621,13.88307566248507,1.432494327888341e-09,6.284777382644279e-10,1.6546952648978227e-10,1.7967725274211287e-09,4.2748453062299374e-10
N20002526,566.0,76.65054587037736,1.3761949742259944e-10,18.118065196285592,2.7669416567973034e-10,5.123726346680359,0.10766258519635777,3.3475766202480875e-10,1.9719632314617019e-10,4.010051727482433e-10,1.6080398810215976e-11,9.699601961917171e-11
N20002527,634.0,67.97092629670159,5.998406119794858e-10,5.308997215008928,1.5866981231821911e-09,20.790610609804844,5.929465872872702,6.429679695710462e-11,7.34601258101519e-10,5.432729659525972e-10,5.377222859666214e-10,1.545498786866238e-09
N20002528,344.0,73.31062410649822,2.0450244694018563e-10,25.47235391519366,6.766288064982708e-10,1.181322457918592,0.03569951928020634,1.7927442580010903e-11,6.417712410566069e-11,1.3092421238576904e-10,3.7895073482681614e-12,1.1337781421129986e-11
N20002529,349.0,53.385608209077354,5.832481100994091e-10,4.2958880494173,7.225680569350883e-10,12.743172208445255,29.57533152913702,1.4887962992863713e-10,1.1785301529060752e-09,2.109987271134897e-10,5.259434154762918e-10,5.528938763595979e-10
N20002530,462.0,64.46098932375025,2.9528360512340575e-10,4.304127778724285,2.992857351975988e-10,6.981590809494345,24.253292084794154,8.753486075928728e-11,6.997261330849245e-10,5.261763449935181e-11,1.2271559048035098e-09,5.753362710471079e-10
N20002531,324.0,12.298376621228934,4.3781783798811476e-11,3.5092028297203472,1.3726006234843348e-09,79.5821842182286,4.610236326665508,1.7763208986783982e-09,2.832114492127947e-10,2.649233876826019e-10,3.1390866893153745e-10,1.0186350798215174e-10
N20002532,464.0,52.55444326340463,8.103389927463672e-11,11.479990459110555,1.3781960692175582e-09,33.028220850529635,2.9373454220733812,1.2267231409549536e-09,4.577057507313064e-10,3.067019211573666e-10,5.077927943845994e-10,9.236484699235137e-10
N20002533,338.0,30.6181316292141,8.122044665215116e-10,3.1557045705736586,4.059347641052678e-10,29.416795131516736,36.80936866411522,1.933874631339042e-11,8.875954064156065e-10,4.758432198747679e-10,6.222177137732615e-10,1.3571438915490221e-09
N20002534,541.0,57.45297658515127,8.790604508447607e-11,11.356004417907355,4.7904954001543e-10,23.83340121689387,7.357617775690814,1.7711976794885615e-10,2.865428532298073e-10,2.940045076920736e-10,2.4722220325221677e-09,5.598373459967581e-10
N20002535,363.0,67.7493044116907,7.30268151248851e-11,15.64562811455899,8.637738291775154e-10,14.992482717533715,1.6125847544405456,1.206635817852844e-10,3.216987891782415e-10,2.0203288751728488e-10,1.1355349463095185e-10,8.128171975004446e-11
N20002536,564.0,47.02676073520037,8.240671042286668e-11,15.977592044593688,4.922829110431584e-10,31.75001641630979,5.245630799851508,1.6798537293137828e-09,4.051695446911102e-10,7.051687111088541e-10,4.662483617241172e-10,2.1350357468009637e-10
N20002537,330.0,22.221959842309484,3.0632611235476546e-11,4.999248663269388,1.1063539121780384e-10,61.17771467535219,11.601076814304449,3.736264332616014e-09,3.7792147092921283e-10,1.1603596707373509e-10,2.029622346320615e-10,1.9005366703901328e-10
N20002538,435.0,77.61554437369192,2.708202660638733e-10,14.919589749372959,8.383712664235149e-10,6.645259910221733,0.8196059648022761,7.258369398194762e-11,4.132472160063226e-10,2.9293618254060746e-10,5.995109539627308e-12,1.7148675039294764e-11
