id,provider,title,proposedAction,currentProviderUrl,waybackUrl,internetArchiveStatus,sourceProvenanceDraft
medium-prep:5-local-authority-planning-property-open-data-layers:celbridge-pay-parking-bye-laws-2015-drawing-3369-as-adopted:01784,data.gov.ie,Celbridge Pay Parking Bye-Laws 2015 Drawing 3369 as adopted,local-authority-batch-review,https://data.gov.ie/dataset/celbridge-pay-parking-bye-laws-2015-drawing-3369-as-adopted,https://web.archive.org/web/*/https://data.gov.ie/dataset/celbridge-pay-parking-bye-laws-2015-drawing-3369-as-adopted,pending-upload-or-linking,Kildare County Council | Celbridge Pay Parking Bye-Laws 2015 Drawing 3369 as adopted | formats: PDF | current URL: https://data.gov.ie/dataset/celbridge-pay-parking-bye-laws-2015-drawing-3369-as-adopted | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:clane-parking-bye-laws-2017-maps:01785,data.gov.ie,Clane Parking Bye-Laws 2017 Maps,local-authority-batch-review,https://data.gov.ie/dataset/clane-parking-bye-laws-2017-maps,https://web.archive.org/web/*/https://data.gov.ie/dataset/clane-parking-bye-laws-2017-maps,pending-upload-or-linking,Kildare County Council | Clane Parking Bye-Laws 2017 Maps | formats: PDF | current URL: https://data.gov.ie/dataset/clane-parking-bye-laws-2017-maps | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:clane-parking-bye-laws-2017-text:01786,data.gov.ie,Clane Parking Bye-Laws 2017 Text,local-authority-batch-review,https://data.gov.ie/dataset/clane-parking-bye-laws-2017-text,https://web.archive.org/web/*/https://data.gov.ie/dataset/clane-parking-bye-laws-2017-text,pending-upload-or-linking,Kildare County Council | Clane Parking Bye-Laws 2017 Text | formats: PDF | current URL: https://data.gov.ie/dataset/clane-parking-bye-laws-2017-text | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:clondalkin-round-tower-visitor-centre-footfall-sdcc1:01787,data.gov.ie,Clondalkin Round Tower Visitor Centre Footfall SDCC,local-authority-batch-review,https://data.gov.ie/dataset/clondalkin-round-tower-visitor-centre-footfall-sdcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/clondalkin-round-tower-visitor-centre-footfall-sdcc1,pending-upload-or-linking,"South Dublin County Council | Clondalkin Round Tower Visitor Centre Footfall SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, HTML | current URL: https://data.gov.ie/dataset/clondalkin-round-tower-visitor-centre-footfall-sdcc1 | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:dlr-commercial-parking-locations-numbers-and-charges:01788,data.gov.ie,"Commercial Parking Locations, Numbers and Charges DLR",local-authority-batch-review,https://data.gov.ie/dataset/dlr-commercial-parking-locations-numbers-and-charges,https://web.archive.org/web/*/https://data.gov.ie/dataset/dlr-commercial-parking-locations-numbers-and-charges,pending-upload-or-linking,"Dún Laoghaire-Rathdown County Council | Commercial Parking Locations, Numbers and Charges DLR | formats: CSV, XLS | current URL: https://data.gov.ie/dataset/dlr-commercial-parking-locations-numbers-and-charges | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:councillor-details-dlr:01789,data.gov.ie,Councillor Details DLR,local-authority-batch-review,https://data.gov.ie/dataset/councillor-details-dlr,https://web.archive.org/web/*/https://data.gov.ie/dataset/councillor-details-dlr,pending-upload-or-linking,Dún Laoghaire-Rathdown County Council | Councillor Details DLR | formats: CSV | current URL: https://data.gov.ie/dataset/councillor-details-dlr | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:derelict-sites-register:01790,data.gov.ie,Derelict Sites Register,local-authority-batch-review,https://data.gov.ie/dataset/derelict-sites-register,https://web.archive.org/web/*/https://data.gov.ie/dataset/derelict-sites-register,pending-upload-or-linking,Kildare County Council | Derelict Sites Register | formats: PDF | current URL: https://data.gov.ie/dataset/derelict-sites-register | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:differential-rent-scheme-of-rent-charged:01791,data.gov.ie,Differential Rent Scheme of Rent Charged,local-authority-batch-review,https://data.gov.ie/dataset/differential-rent-scheme-of-rent-charged,https://web.archive.org/web/*/https://data.gov.ie/dataset/differential-rent-scheme-of-rent-charged,pending-upload-or-linking,"Kildare County Council | Differential Rent Scheme of Rent Charged | formats: WORD, XLS | current URL: https://data.gov.ie/dataset/differential-rent-scheme-of-rent-charged | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:display-energy-certs-2021-sdcc1:01792,data.gov.ie,Display Energy Certs 2021 SDCC,local-authority-batch-review,https://data.gov.ie/dataset/display-energy-certs-2021-sdcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/display-energy-certs-2021-sdcc1,pending-upload-or-linking,"South Dublin County Council | Display Energy Certs 2021 SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, HTML | current URL: https://data.gov.ie/dataset/display-energy-certs-2021-sdcc1 | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:display-energy-certs-2022-sdcc1:01793,data.gov.ie,Display Energy Certs 2022 SDCC,local-authority-batch-review,https://data.gov.ie/dataset/display-energy-certs-2022-sdcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/display-energy-certs-2022-sdcc1,pending-upload-or-linking,"South Dublin County Council | Display Energy Certs 2022 SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, HTML | current URL: https://data.gov.ie/dataset/display-energy-certs-2022-sdcc1 | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:display-energy-certs-2023-sdcc1:01794,data.gov.ie,Display Energy Certs 2023 SDCC,local-authority-batch-review,https://data.gov.ie/dataset/display-energy-certs-2023-sdcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/display-energy-certs-2023-sdcc1,pending-upload-or-linking,"South Dublin County Council | Display Energy Certs 2023 SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, HTML | current URL: https://data.gov.ie/dataset/display-energy-certs-2023-sdcc1 | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:display-energy-certs-dlr:01795,data.gov.ie,Display Energy Certs DLR,local-authority-batch-review,https://data.gov.ie/dataset/display-energy-certs-dlr,https://web.archive.org/web/*/https://data.gov.ie/dataset/display-energy-certs-dlr,pending-upload-or-linking,"Dún Laoghaire-Rathdown County Council | Display Energy Certs DLR | formats: CSV, XLSX | current URL: https://data.gov.ie/dataset/display-energy-certs-dlr | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:dlr-attenuation-database-suds-2024:01796,data.gov.ie,DLR Attenuation Database SUDS 2024,local-authority-batch-review,https://data.gov.ie/dataset/dlr-attenuation-database-suds-2024,https://web.archive.org/web/*/https://data.gov.ie/dataset/dlr-attenuation-database-suds-2024,pending-upload-or-linking,Dún Laoghaire-Rathdown County Council | DLR Attenuation Database SUDS 2024 | formats: XLSX | current URL: https://data.gov.ie/dataset/dlr-attenuation-database-suds-2024 | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:dlr-bathing-water-quality-2022-2024:01797,data.gov.ie,DLR Bathing Water Quality (2022-2024),local-authority-batch-review,https://data.gov.ie/dataset/dlr-bathing-water-quality-2022-2024,https://web.archive.org/web/*/https://data.gov.ie/dataset/dlr-bathing-water-quality-2022-2024,pending-upload-or-linking,Dún Laoghaire-Rathdown County Council | DLR Bathing Water Quality (2022-2024) | formats: XLS | current URL: https://data.gov.ie/dataset/dlr-bathing-water-quality-2022-2024 | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:dlr-casual-trading-locations:01798,data.gov.ie,DLR Casual Trading Locations,local-authority-batch-review,https://data.gov.ie/dataset/dlr-casual-trading-locations,https://web.archive.org/web/*/https://data.gov.ie/dataset/dlr-casual-trading-locations,pending-upload-or-linking,Dún Laoghaire-Rathdown County Council | DLR Casual Trading Locations | formats: PDF | current URL: https://data.gov.ie/dataset/dlr-casual-trading-locations | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:dlr-historical-bathing-water-quality:01799,data.gov.ie,DLR Historical Bathing Water Quality (2013-2018),local-authority-batch-review,https://data.gov.ie/dataset/dlr-historical-bathing-water-quality,https://web.archive.org/web/*/https://data.gov.ie/dataset/dlr-historical-bathing-water-quality,pending-upload-or-linking,"Dún Laoghaire-Rathdown County Council | DLR Historical Bathing Water Quality (2013-2018) | formats: CSV, PDF, XLS | current URL: https://data.gov.ie/dataset/dlr-historical-bathing-water-quality | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:dlr-ice-cream-vending-permits:01800,data.gov.ie,DLR Ice cream vending permits,local-authority-batch-review,https://data.gov.ie/dataset/dlr-ice-cream-vending-permits,https://web.archive.org/web/*/https://data.gov.ie/dataset/dlr-ice-cream-vending-permits,pending-upload-or-linking,Dún Laoghaire-Rathdown County Council | DLR Ice cream vending permits | formats: CSV | current URL: https://data.gov.ie/dataset/dlr-ice-cream-vending-permits | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:dlr-pitches:01801,data.gov.ie,DLR Playing Pitches,local-authority-batch-review,https://data.gov.ie/dataset/dlr_pitches,https://web.archive.org/web/*/https://data.gov.ie/dataset/dlr_pitches,pending-upload-or-linking,"Dún Laoghaire-Rathdown County Council | DLR Playing Pitches | formats: CSV, HTML | current URL: https://data.gov.ie/dataset/dlr_pitches | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:dlr-refusebins-locations:01802,data.gov.ie,DLR Refuse Bins Locations,local-authority-batch-review,https://data.gov.ie/dataset/dlr-refusebins-locations,https://web.archive.org/web/*/https://data.gov.ie/dataset/dlr-refusebins-locations,pending-upload-or-linking,"Dún Laoghaire-Rathdown County Council | DLR Refuse Bins Locations | formats: CSV, XLS | current URL: https://data.gov.ie/dataset/dlr-refusebins-locations | IA mirror/download link pending; do not expose local drive paths."
medium-prep:5-local-authority-planning-property-open-data-layers:eastern-and-midland-climate-action-region:01803,data.gov.ie,Eastern and Midland Climate Action Region,local-authority-batch-review,https://data.gov.ie/dataset/eastern-and-midland-climate-action-region,https://web.archive.org/web/*/https://data.gov.ie/dataset/eastern-and-midland-climate-action-region,pending-upload-or-linking,Kildare County Council | Eastern and Midland Climate Action Region | formats: ARCGIS ONLINE FEATURE SERVICE | current URL: https://data.gov.ie/dataset/eastern-and-midland-climate-action-region | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:estates-taken-in-charge-by-kildare-county-council-up-to-the-3rd-of-may-2024:01804,data.gov.ie,Estates Taken in Charge by Kildare County Council up to the 19th of December 2025,local-authority-batch-review,https://data.gov.ie/dataset/estates-taken-in-charge-by-kildare-county-council-up-to-the-3rd-of-may-2024,https://web.archive.org/web/*/https://data.gov.ie/dataset/estates-taken-in-charge-by-kildare-county-council-up-to-the-3rd-of-may-2024,pending-upload-or-linking,Kildare County Council | Estates Taken in Charge by Kildare County Council up to the 19th of December 2025 | formats: PDF | current URL: https://data.gov.ie/dataset/estates-taken-in-charge-by-kildare-county-council-up-to-the-3rd-of-may-2024 | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:finance-publications-annual-financial-statements:01805,data.gov.ie,Finance Publications Annual Financial Statements,local-authority-batch-review,https://data.gov.ie/dataset/finance-publications-annual-financial-statements,https://web.archive.org/web/*/https://data.gov.ie/dataset/finance-publications-annual-financial-statements,pending-upload-or-linking,Kildare County Council | Finance Publications Annual Financial Statements | formats: PDF | current URL: https://data.gov.ie/dataset/finance-publications-annual-financial-statements | IA mirror/download link pending; do not expose local drive paths.
medium-prep:5-local-authority-planning-property-open-data-layers:foi-disclosure-log-2022-dlr:01806,data.gov.ie,FOI Disclosure Log 2022 DLR,local-authority-batch-review,https://data.gov.ie/dataset/foi-disclosure-log-2022-dlr,https://web.archive.org/web/*/https://data.gov.ie/dataset/foi-disclosure-log-2022-dlr,pending-upload-or-linking,"Dún Laoghaire-Rathdown County Council | FOI Disclosure Log 2022 DLR | formats: CSV, PDF | current URL: https://data.gov.ie/dataset/foi-disclosure-log-2022-dlr | IA mirror/download link pending; do not expose local drive paths."
