text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @M_McGuinness_SF: With more #AE16 women candidates than any other Party,the significant increase of TD's,MEP's &amp; MLA's will continue. ht…",FALSE,0,NA,2016-05-05 22:57:14,FALSE,NA,7.28358E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paulbfagan,37,TRUE,FALSE,NA,NA
RT @An_Phoblacht: West Belfast Member of Parliament @PaulMaskeyMP turning the pages of history as voters go to the polls in #ae16 https://t…,FALSE,0,NA,2016-05-05 22:56:43,FALSE,NA,7.28358E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paulbfagan,11,TRUE,FALSE,NA,NA
RT @neil4ebelfast: #ae16 https://t.co/2ldinq3HVW,FALSE,0,NA,2016-05-05 22:56:25,FALSE,NA,7.28358E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DavidMcGookin,3,TRUE,FALSE,NA,NA
Most of UK Verses Northern Ireland right now #ae16 https://t.co/nQL9fOpFY8,FALSE,4,NA,2016-05-05 22:53:11,FALSE,NA,7.28357E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ryan_W2172,1,FALSE,FALSE,NA,NA
RT @ianjamesparsley: #AE16 Predictions https://t.co/v8F2ToykLQ,FALSE,0,NA,2016-05-05 22:52:50,FALSE,NA,7.28357E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JS_D9,5,TRUE,FALSE,NA,NA
Why is the #ae16 @niassembly election results not counted at same time as England Scotland and Wales? #bbcelection,FALSE,0,NA,2016-05-05 22:52:26,FALSE,NA,7.28357E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pauldelaney2012,0,FALSE,FALSE,NA,NA
RT @ChristinaMcS: Will @M_McGuinness_SF swing Derry for @sinnfeinireland? Should be an interesting one at home this weekend. #ae16  https:/…,FALSE,0,NA,2016-05-05 22:52:15,FALSE,NA,7.28357E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IrelandUncut,2,TRUE,FALSE,NA,NA
RT @neil4ebelfast: #ae16 https://t.co/2ldinq3HVW,FALSE,0,NA,2016-05-05 22:52:06,FALSE,NA,7.28357E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",dantheguvhall,3,TRUE,FALSE,NA,NA
RT @Deborah_UH: Brookeborough polling station finished off with a voter turnout of 77.5% - the First Minister's polling station. #AE16 #FST…,FALSE,0,NA,2016-05-05 22:51:39,FALSE,NA,7.28357E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WillieJohn21,5,TRUE,FALSE,NA,NA
"RT @LADFLEG: Ok Northern Ireland, time's up, pens down. Let's see how badly you've fucked up this test.
#ae16",FALSE,0,NA,2016-05-05 22:51:21,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ellemmur,63,TRUE,FALSE,NA,NA
RT @BBCGarethG: I'm strictly neutral but Stormont would sure be more entertaining with Corey French Tom Burns and Tor Christie #ae16 @bbcth…,FALSE,0,NA,2016-05-05 22:51:08,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mlchealth,5,TRUE,FALSE,NA,NA
Is there a reason for NI starting our election counts later than everone else? (other than our general backwardness) #ae16 #Elections2016,FALSE,0,NA,2016-05-05 22:50:46,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WeeNeiller,0,FALSE,FALSE,NA,NA
RT @ChallengesNI: Check out @MethodyBelfast's mock election results! #AE16 https://t.co/fihHkrzrKU,FALSE,0,NA,2016-05-05 22:49:27,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JackODwyerHenry,1,TRUE,FALSE,NA,NA
Check out @MethodyBelfast's mock election results! #AE16 https://t.co/fihHkrzrKU,FALSE,0,NA,2016-05-05 22:49:03,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChallengesNI,1,FALSE,FALSE,NA,NA
RT @pauldelaney2012: Why do they not start counting the votes straight away? I continually find this deeply suspicious. Do you? #ae16,FALSE,0,NA,2016-05-05 22:48:51,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",romeorodrigez,5,TRUE,FALSE,NA,NA
Annnnnd breathe.... #AE16,FALSE,5,NA,2016-05-05 22:48:19,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AaronMcDaid2,0,FALSE,FALSE,NA,NA
. @BBCScotlandNews has a live page on #ScottishElection2016 We'll also have one on tomorrow on @BBCNewsNI #ae16 https://t.co/GFCMI9Deld,FALSE,1,NA,2016-05-05 22:48:15,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",clairenoble_,0,FALSE,FALSE,NA,NA
RT @alaninbelfast: For election anoraks @JackODwyerHenry provides the working out for @MethodyBelfast's mock #belfastsouth poll #ae16 https…,FALSE,0,NA,2016-05-05 22:48:12,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JackODwyerHenry,1,TRUE,FALSE,NA,NA
Glass of wine and home alone after a long day of promoting @ClareBaileyGPNI as the best option for S Belfast. #ae16 https://t.co/ju6FPJC9U2,FALSE,6,NA,2016-05-05 22:47:56,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jordanwqub,0,FALSE,FALSE,NA,NA
"RT @M_McGuinness_SF: With more #AE16 women candidates than any other Party,the significant increase of TD's,MEP's &amp; MLA's will continue. ht…",FALSE,0,NA,2016-05-05 22:47:51,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",banjoestring,37,TRUE,FALSE,NA,NA
#ae16 https://t.co/2ldinq3HVW,FALSE,5,NA,2016-05-05 22:47:41,FALSE,NA,7.28356E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neil4ebelfast,3,FALSE,FALSE,NA,NA
RT @QuintinOliver: Entry for #Ae16 pic of the campaign from @ClaireHanna with her 'stunt double' https://t.co/AZOh77xU65,FALSE,0,NA,2016-05-05 22:47:27,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cmcneilly1,5,TRUE,FALSE,NA,NA
"Well, that's it #ae16 it was all a bit arbitrary in the end - came down to teeth and leaflets. Try karaoke next time",FALSE,0,NA,2016-05-05 22:47:21,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fanny_tickler,0,FALSE,FALSE,NA,NA
For election anoraks @JackODwyerHenry provides the working out for @MethodyBelfast's mock #belfastsouth poll #ae16 https://t.co/TuYUXK66Fv,FALSE,0,NA,2016-05-05 22:47:12,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alaninbelfast,1,FALSE,FALSE,NA,NA
"RT @LabourAlt: Thanks to all voted us today. No matter the result time to build a new kind of politics against sectarianism, bigotry and cu…",FALSE,0,NA,2016-05-05 22:47:01,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IrishSocialistE,7,TRUE,FALSE,NA,NA
I hate not being able to vote yet but good luck everyone for tomorrow!<U+263A><U+FE0F> #ae16 #Votesat16 https://t.co/ACFNJCUq61,FALSE,2,NA,2016-05-05 22:46:52,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dearbhla_mc_D,0,FALSE,FALSE,NA,NA
RT @GreenPartyNI: A huge thank you on behalf of all our candidates to everyone who voted #AE16 #VoteGreen2016 #iVoted https://t.co/IzfgL5wN…,FALSE,0,NA,2016-05-05 22:46:16,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NicoleGHam,26,TRUE,FALSE,NA,NA
"RT @M_McGuinness_SF: With more #AE16 women candidates than any other Party,the significant increase of TD's,MEP's &amp; MLA's will continue. ht…",FALSE,0,NA,2016-05-05 22:46:07,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stephaniemurta3,37,TRUE,FALSE,NA,NA
"RT @Ormakapay: Hahahaha @LADFLEG excellent work. This also goes for SDLP, UUP, TUV, SF etc #ae16 #McCannforDerry https://t.co/8uyzsBhfir",FALSE,0,NA,2016-05-05 22:45:57,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JJ5000,1,TRUE,FALSE,NA,NA
"RT @LabourAlt: Thanks to all voted us today. No matter the result time to build a new kind of politics against sectarianism, bigotry and cu…",FALSE,0,NA,2016-05-05 22:45:40,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Coroweee,7,TRUE,FALSE,NA,NA
"RT @yesequality2016: Today we demonstrated that ""hope will never be silent"" &amp; regardless of #AE16 results, love will win in N.Ireland <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BF><U+0086> h…",FALSE,0,NA,2016-05-05 22:45:25,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aengland818,77,TRUE,FALSE,NA,NA
RT @RyanMcAleerUH: By gawd that West Tyrone ballot paper was massive! I've been covering #WT16 intensely for weeks and even I got confused.…,FALSE,0,NA,2016-05-05 22:45:20,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",conorkeysomagh,2,TRUE,FALSE,NA,NA
"RT @M_McGuinness_SF: With more #AE16 women candidates than any other Party,the significant increase of TD's,MEP's &amp; MLA's will continue. ht…",FALSE,0,NA,2016-05-05 22:44:29,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DerrySinnFein,37,TRUE,FALSE,NA,NA
"Thanks to all voted us today. No matter the result time to build a new kind of politics against sectarianism, bigotry and cuts! #ae16",FALSE,7,NA,2016-05-05 22:44:18,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LabourAlt,7,FALSE,FALSE,NA,NA
RT @BBCNewsNI: BBC News NI has a team of reporters at each #AE16 count centre - follow them here. https://t.co/GYGfOzNsY0 https://t.co/oqLN…,FALSE,0,NA,2016-05-05 22:43:54,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KevinMageeBeeb,19,TRUE,FALSE,NA,NA
RT @GreenPartyNI: A huge thank you on behalf of all our candidates to everyone who voted #AE16 #VoteGreen2016 #iVoted https://t.co/IzfgL5wN…,FALSE,0,NA,2016-05-05 22:43:47,FALSE,NA,7.28355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gaygael,26,TRUE,FALSE,NA,NA
"RT @brianjohnspencr: Went #PollingDay and met @JohnHidd - the Candidate I have seen most this #ae16 

Also said hi to @CDMStalfordDUP! http…",FALSE,0,NA,2016-05-05 22:42:57,FALSE,NA,7.28354E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",johnhidd,1,TRUE,FALSE,NA,NA
"RT @DeclanKearneySF: That's another wrap! 
Polls closed.
#SouthAntrim #AE16
Go raibh maith agaibh go léir @southantrimsf <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
Now the Count! h…",FALSE,0,NA,2016-05-05 22:42:41,FALSE,NA,7.28354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amcneice03,6,TRUE,FALSE,NA,NA
RT @williamcrawley: I'll guess 48% turnout at #ae16.,FALSE,0,NA,2016-05-05 22:42:34,FALSE,NA,7.28354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DioSalisbury,3,TRUE,FALSE,NA,NA
RT @nwbrux: Picking up two themes on #ae16: 1) Nat turnout relatively down (again); 2) Abortion a really big issue on doorsteps. #fb,FALSE,0,NA,2016-05-05 22:42:28,FALSE,NA,7.28354E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DioSalisbury,12,TRUE,FALSE,NA,NA
"RT @Stendhalireland: This Summer, 12/13th August, VOTE STENDHAL!!  #ae16 #supportthearts #artsmatter https://t.co/eDT3gjqrIl",FALSE,0,NA,2016-05-05 22:41:43,FALSE,NA,7.28354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sheenamjackson,12,TRUE,FALSE,NA,NA
RT @QuintinOliver: Entry for #Ae16 pic of the campaign from @ClaireHanna with her 'stunt double' https://t.co/AZOh77xU65,FALSE,0,NA,2016-05-05 22:41:11,FALSE,NA,7.28354E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SeanyBeau,5,TRUE,FALSE,NA,NA
"RT @HoisinRenderson: Make sure to visit https://t.co/3MoScrNchZ for full coverage of the #fst16 count, we'll be live all weekend! #ae16 htt…",FALSE,0,NA,2016-05-05 22:40:49,FALSE,NA,7.28354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aidancorrigan,4,TRUE,FALSE,NA,NA
Entry for #Ae16 pic of the campaign from @ClaireHanna with her 'stunt double' https://t.co/AZOh77xU65,FALSE,17,NA,2016-05-05 22:40:41,FALSE,NA,7.28354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QuintinOliver,5,FALSE,FALSE,NA,NA
"RT @jjnorthbelfast: legend, hero skin Burns makes his way 2vote SF while super hero's sit on their sofas moaning #ae16 @SFNorthBelfast http…",FALSE,0,NA,2016-05-05 22:40:06,FALSE,NA,7.28354E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",banjoestring,21,TRUE,FALSE,NA,NA
RT @BBCNewsNI: BBC News NI has a team of reporters at each #AE16 count centre - follow them here. https://t.co/GYGfOzNsY0 https://t.co/oqLN…,FALSE,0,NA,2016-05-05 22:39:20,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",impongo2,19,TRUE,FALSE,NA,NA
"RT @jjnorthbelfast: legend, hero skin Burns makes his way 2vote SF while super hero's sit on their sofas moaning #ae16 @SFNorthBelfast http…",FALSE,0,NA,2016-05-05 22:39:12,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",caoimhin28,21,TRUE,FALSE,NA,NA
Here are the final results of today's @MethodyBelfast mock #AE16 Belfast South election: https://t.co/gYF2FtAObf,FALSE,6,NA,2016-05-05 22:38:57,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JackODwyerHenry,6,FALSE,FALSE,NA,NA
RT @caitdocmorgan: Most effective way to use your transferrable vote is to vote for EVERYONE (little guys first) #ae16 https://t.co/d11BbrX…,FALSE,0,NA,2016-05-05 22:38:36,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",richardtroupe,2,TRUE,FALSE,NA,NA
RT @KarinaMcGinley: Took this picture in West Belfast today. It needs no caption. Hope #ae16 brings positive change to NI. https://t.co/Tzo…,FALSE,0,NA,2016-05-05 22:38:33,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Noble_Kylie,6,TRUE,FALSE,NA,NA
RT @BBCGarethG: What a great thing it is we don't have overnight counting in #ae16 Zzzzzzzzz,FALSE,0,NA,2016-05-05 22:38:18,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PatMcC16,1,TRUE,FALSE,NA,NA
RT @Gatz77: I do love that Northern Ireland can't even be arsed to start counting until tomorrow. #ae16,FALSE,0,NA,2016-05-05 22:37:45,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KMoutray,5,TRUE,FALSE,NA,NA
What a day! What a team! Proud to have been part of team @SDLPlive. Now for a few hours sleep before the counting begins. #ae16,FALSE,1,NA,2016-05-05 22:37:30,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nualaaaarrrr,0,FALSE,FALSE,NA,NA
RT @theplathdiaries: Marriage Equality and Extend the 1967 Act. We accept nothing less than full rights for all citizens #AE16 https://t.co…,FALSE,0,NA,2016-05-05 22:37:10,FALSE,NA,7.28353E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",LabNI78,6,TRUE,FALSE,NA,NA
Wouldn't it be great to have party leaders like this? #ae16  https://t.co/ev0yVjossp,FALSE,0,NA,2016-05-05 22:36:58,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PJMcFaddenDerry,0,FALSE,FALSE,NA,NA
#iVoted #ae16,FALSE,1,NA,2016-05-05 22:36:58,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_Jason94,0,FALSE,FALSE,NA,NA
RT @BBCNewsNI: BBC News NI has a team of reporters at each #AE16 count centre - follow them here. https://t.co/GYGfOzNsY0 https://t.co/oqLN…,FALSE,0,NA,2016-05-05 22:36:51,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StepWalkTV,19,TRUE,FALSE,NA,NA
RT @BBCNewsNI: Election Polls close across Northern Ireland https://t.co/lwawlqsue2 #AE16 https://t.co/T5G8Slnbke,FALSE,0,NA,2016-05-05 22:36:48,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StepWalkTV,8,TRUE,FALSE,NA,NA
"RT @LADFLEG: Ok Northern Ireland, time's up, pens down. Let's see how badly you've fucked up this test.
#ae16",FALSE,0,NA,2016-05-05 22:36:45,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",seanddotmedotuk,63,TRUE,FALSE,NA,NA
"RT @statsmen: Hand over your future to anti-Irish, fiscally irresponsible, degenerate, cultural marxists #betterwithSF #ae16  Go, on, Go, o…",FALSE,0,NA,2016-05-05 22:36:14,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mike4819,4,TRUE,FALSE,NA,NA
Took this picture in West Belfast today. It needs no caption. Hope #ae16 brings positive change to NI. https://t.co/TzoZe8UQfv,FALSE,4,NA,2016-05-05 22:36:01,FALSE,NA,7.28353E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KarinaMcGinley,6,FALSE,FALSE,NA,NA
RT @pauldelaney2012: Dear God I know me and you don't talk much these days but let the turn out be under 50% thanks. #ae16,FALSE,0,NA,2016-05-05 22:35:06,FALSE,NA,7.28352E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",romeorodrigez,2,TRUE,FALSE,NA,NA
"RT @LADFLEG: Ok Northern Ireland, time's up, pens down. Let's see how badly you've fucked up this test.
#ae16",FALSE,0,NA,2016-05-05 22:35:01,FALSE,NA,7.28352E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",romeorodrigez,63,TRUE,FALSE,NA,NA
RT @IrelandElects: Polls have closed in Northern Ireland and we are expecting first results by tomorrow afternoon #ae16,FALSE,0,NA,2016-05-05 22:34:08,FALSE,NA,7.28352E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",darrenoleary825,4,TRUE,FALSE,NA,NA
RT @e_ocallaghan: Maybe I'm a politics nerd but I can't wait for the #ae16 results to start coming through. Bring it on.,FALSE,0,NA,2016-05-05 22:32:12,FALSE,NA,7.28352E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PJMcFaddenDerry,1,TRUE,FALSE,NA,NA
What a great thing it is we don't have overnight counting in #ae16 Zzzzzzzzz,FALSE,13,NA,2016-05-05 22:31:54,FALSE,NA,7.28352E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BBCGarethG,1,FALSE,FALSE,NA,NA
