OA_CODE,ward_2001,lgd_2001,DZ2021_cd,SA2011,dea_1972,dea_1984,dea_1993,dea_2012
95SS290004,95SS29,95SS,N20001283,N00003514,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100012,95SS10,95SS,N20001285,N00003343,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160009,95SS16,95SS,N20001274,N00003405,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160007,95SS16,95SS,N20001270,N00003403,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290005,95SS29,95SS,N20001283,N00003515,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290003,95SS29,95SS,N20001276,N00003519,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290002,95SS29,95SS,N20001276,N00003518,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160008,95SS16,95SS,N20001269,N00003404,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060014,95SS06,95SS,N20001263,N00003300,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060003,95SS06,95SS,N20001277,N00003298,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070006,95SS07,95SS,N20001277,N00003311,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070005,95SS07,95SS,N20001282,N00003311,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070010,95SS07,95SS,N20001290,N00003312,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290001,95SS29,95SS,N20001287,N00003517,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290007,95SS29,95SS,N20001287,N00003517,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290008,95SS29,95SS,N20001293,N00003514,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290009,95SS29,95SS,N20001295,N00003520,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070007,95SS07,95SS,N20002378,N00003307,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS070004,95SS07,95SS,N20001284,N00003311,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060002,95SS06,95SS,N20001272,N00003297,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070003,95SS07,95SS,N20001272,N00003311,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070012,95SS07,95SS,N20002378,N00003308,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS070008,95SS07,95SS,N20002378,N00003308,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS060010,95SS06,95SS,N20001261,N00003295,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060012,95SS06,95SS,N20001261,N00003299,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060001,95SS06,95SS,N20001266,N00003296,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060007,95SS06,95SS,N20001239,N00003295,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060004,95SS06,95SS,N20002289,N00003293,LISBURN AREA A,DUNMURRY CROSS,DUNMURRY CROSS,Killultagh
95SS040009,95SS04,95SS,N20002297,N00003281,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040010,95SS04,95SS,N20002316,N00003282,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040012,95SS04,95SS,N20002313,N00003282,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040011,95SS04,95SS,N20002312,N00003276,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040008,95SS04,95SS,N20002297,N00003280,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS070013,95SS07,95SS,N20002381,N00003309,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS070017,95SS07,95SS,N20002378,N00003316,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS220005,95SS22,95SS,N20002378,N00003460,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS070014,95SS07,95SS,N20002384,N00003310,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS220003,95SS22,95SS,N20002390,N00003459,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220002,95SS22,95SS,N20002390,N00003458,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220004,95SS22,95SS,N20002393,N00003454,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220007,95SS22,95SS,N20002392,N00003461,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220006,95SS22,95SS,N20002393,N00003455,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120001,95SS12,95SS,N20002394,N00003360,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220010,95SS22,95SS,N20002394,N00003457,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220001,95SS22,95SS,N20002402,N00003453,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220009,95SS22,95SS,N20002398,N00003456,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300005,95SS30,95SS,N20002404,N00003524,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220008,95SS22,95SS,N20002399,N00003462,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS020012,95SS02,95SS,N20002310,N00003261,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS020001,95SS02,95SS,N20002326,N00003257,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020002,95SS02,95SS,N20002297,N00003258,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS020005,95SS02,95SS,N20002327,N00003260,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040013,95SS04,95SS,N20002312,N00003277,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS020008,95SS02,95SS,N20002332,N00003253,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020003,95SS02,95SS,N20002327,N00003250,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020007,95SS02,95SS,N20002331,N00003252,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040015,95SS04,95SS,N20002332,N00003279,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040002,95SS04,95SS,N20002334,N00003275,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040007,95SS04,95SS,N20002340,N00003274,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS170005,95SS17,95SS,N20002345,N00003412,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170006,95SS17,95SS,N20002345,N00003413,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS020011,95SS02,95SS,N20002337,N00003256,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200005,95SS20,95SS,N20002339,N00003438,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200004,95SS20,95SS,N20002337,N00003437,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200003,95SS20,95SS,N20002339,N00003436,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200008,95SS20,95SS,N20002346,N00003441,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200006,95SS20,95SS,N20002338,N00003439,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200007,95SS20,95SS,N20002416,N00003440,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn North
95SS020006,95SS02,95SS,N20002330,N00003251,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020010,95SS02,95SS,N20002333,N00003255,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020009,95SS02,95SS,N20002330,N00003254,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020004,95SS02,95SS,N20002330,N00003259,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS300001,95SS30,95SS,N20002404,N00003521,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300007,95SS30,95SS,N20002404,N00003524,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120004,95SS12,95SS,N20002402,N00003363,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120003,95SS12,95SS,N20002401,N00003362,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120006,95SS12,95SS,N20002405,N00003363,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120005,95SS12,95SS,N20002405,N00003364,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300008,95SS30,95SS,N20002408,N00003524,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300006,95SS30,95SS,N20002408,N00003525,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120007,95SS12,95SS,N20002406,N00003365,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120008,95SS12,95SS,N20002411,N00003366,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300009,95SS30,95SS,N20002413,N00003526,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300004,95SS30,95SS,N20002413,N00003523,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300002,95SS30,95SS,N20002404,N00003521,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300003,95SS30,95SS,N20002412,N00003522,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS200001,95SS20,95SS,N20002352,N00003434,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS130004,95SS13,95SS,N20002419,N00003369,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn North
95SS130006,95SS13,95SS,N20002421,N00003371,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn North
95SS140009,95SS14,95SS,N20002432,N00003382,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire East
95SS050004,95SS05,95SS,N20002252,N00003284,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050005,95SS05,95SS,N20002252,N00003285,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS130007,95SS13,95SS,N20002423,N00003372,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn North
95SS180002,95SS18,95SS,N20002366,N00003423,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280001,95SS28,95SS,N20002422,N00003506,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn North
95SS180011,95SS18,95SS,N20002356,N00003423,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280009,95SS28,95SS,N20002363,N00003513,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280007,95SS28,95SS,N20002362,N00003512,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280008,95SS28,95SS,N20002362,N00003513,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280006,95SS28,95SS,N20002362,N00003511,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280003,95SS28,95SS,N20002355,N00003508,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280002,95SS28,95SS,N20002359,N00003507,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280005,95SS28,95SS,N20002363,N00003510,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS200009,95SS20,95SS,N20002350,N00003442,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS170009,95SS17,95SS,N20002350,N00003414,LISBURN AREA D,KILLULTAGH,KILLULTAGH,Lisburn South
95SS200002,95SS20,95SS,N20002352,N00003435,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS170001,95SS17,95SS,N20002354,N00003406,LISBURN AREA D,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170010,95SS17,95SS,N20002348,N00003415,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170007,95SS17,95SS,N20002353,N00003410,LISBURN AREA C,KILLULTAGH,KILLULTAGH,Lisburn South
95SS250002,95SS25,95SS,N20002361,N00003484,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS280004,95SS28,95SS,N20002357,N00003509,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS250003,95SS25,95SS,N20002362,N00003485,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS250005,95SS25,95SS,N20002368,N00003487,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS250001,95SS25,95SS,N20002365,N00003483,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS250004,95SS25,95SS,N20002367,N00003486,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS170004,95SS17,95SS,N20002369,N00003409,LISBURN AREA C,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170002,95SS17,95SS,N20002360,N00003407,LISBURN AREA C,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170003,95SS17,95SS,N20002364,N00003408,LISBURN AREA C,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170008,95SS17,95SS,N20002353,N00003411,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170011,95SS17,95SS,N20002347,N00003416,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS040005,95SS04,95SS,N20002344,N00003273,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040004,95SS04,95SS,N20002336,N00003273,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040006,95SS04,95SS,N20002341,N00003272,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040003,95SS04,95SS,N20002341,N00003272,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040001,95SS04,95SS,N20002335,N00003271,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040014,95SS04,95SS,N20002315,N00003278,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040017,95SS04,95SS,N20002329,N00003278,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040016,95SS04,95SS,N20002342,N00003282,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS010006,95SS01,95SS,N20002311,N00003242,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Killultagh
95SS230004,95SS23,95SS,N20002258,N00003471,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230002,95SS23,95SS,N20002258,N00003470,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230007,95SS23,95SS,N20002277,N00003466,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230011,95SS23,95SS,N20002277,N00003468,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230010,95SS23,95SS,N20002260,N00003467,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230005,95SS23,95SS,N20002274,N00003464,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230006,95SS23,95SS,N20002261,N00003465,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230008,95SS23,95SS,N20002441,N00003472,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS150004,95SS15,95SS,N20002443,N00003387,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS230009,95SS23,95SS,N20002440,N00003473,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS050010,95SS05,95SS,N20002260,N00003292,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050002,95SS05,95SS,N20002260,N00003290,LISBURN AREA B,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS180006,95SS18,95SS,N20002373,N00003417,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180007,95SS18,95SS,N20002374,N00003418,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180010,95SS18,95SS,N20002375,N00003421,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180009,95SS18,95SS,N20002374,N00003420,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS250006,95SS25,95SS,N20002368,N00003488,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS250008,95SS25,95SS,N20002371,N00003489,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS250007,95SS25,95SS,N20002371,N00003489,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180005,95SS18,95SS,N20002373,N00003425,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180004,95SS18,95SS,N20002366,N00003424,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180003,95SS18,95SS,N20002366,N00003422,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180001,95SS18,95SS,N20002372,N00003422,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180008,95SS18,95SS,N20002372,N00003419,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS050001,95SS05,95SS,N20002256,N00003289,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050009,95SS05,95SS,N20002255,N00003288,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050007,95SS05,95SS,N20002253,N00003286,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050003,95SS05,95SS,N20002253,N00003283,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050008,95SS05,95SS,N20002254,N00003287,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS140003,95SS14,95SS,N20002437,N00003384,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire East
95SS050006,95SS05,95SS,N20002260,N00003291,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS090006,95SS09,95SS,N20002433,N00003336,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030001,95SS03,95SS,N20002438,N00003266,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030002,95SS03,95SS,N20002442,N00003267,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030004,95SS03,95SS,N20002444,N00003262,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030008,95SS03,95SS,N20002446,N00003264,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030007,95SS03,95SS,N20002445,N00003263,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030009,95SS03,95SS,N20002447,N00003265,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080008,95SS08,95SS,N20002450,N00003318,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080010,95SS08,95SS,N20002449,N00003320,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080009,95SS08,95SS,N20002447,N00003319,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080011,95SS08,95SS,N20002446,N00003318,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS150007,95SS15,95SS,N20002278,N00003390,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150006,95SS15,95SS,N20002280,N00003389,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150009,95SS15,95SS,N20002285,N00003391,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150003,95SS15,95SS,N20002285,N00003394,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150010,95SS15,95SS,N20002285,N00003396,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150008,95SS15,95SS,N20002285,N00003395,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150005,95SS15,95SS,N20002279,N00003388,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150001,95SS15,95SS,N20002286,N00003392,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS080003,95SS08,95SS,N20002451,N00003322,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95FF100004,95FF10,95FF,N20000582,N00000780,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060001,95FF06,95FF,N20000563,N00000753,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF100006,95FF10,95FF,N20000582,N00000781,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF100001,95FF10,95FF,N20000587,N00000777,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF100007,95FF10,95FF,N20000589,N00000782,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF100002,95FF10,95FF,N20003323,N00000778,BANBRIDGE AREA B,DROMORE,DROMORE,Slieve Croob
95FF100003,95FF10,95FF,N20000590,N00000779,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95SS080007,95SS08,95SS,N20002451,N00003326,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080005,95SS08,95SS,N20002453,N00003324,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95FF020004,95FF02,95FF,N20003322,N00000724,BANBRIDGE AREA B,DROMORE,DROMORE,Slieve Croob
95SS080004,95SS08,95SS,N20002452,N00003323,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080006,95SS08,95SS,N20002453,N00003325,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080001,95SS08,95SS,N20002451,N00003321,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080002,95SS08,95SS,N20002449,N00003317,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95NN030001,95NN03,95NN,N20003362,N00002649,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030004,95NN03,95NN,N20003370,N00002651,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050001,95NN05,95NN,N20003367,N00002660,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030002,95NN03,95NN,N20003362,N00002650,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030003,95NN03,95NN,N20003369,N00002646,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030006,95NN03,95NN,N20003369,N00002652,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030008,95NN03,95NN,N20003389,N00002648,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050008,95NN05,95NN,N20003389,N00002666,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050007,95NN05,95NN,N20003385,N00002665,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050004,95NN05,95NN,N20003380,N00002663,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050006,95NN05,95NN,N20003379,N00002661,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050005,95NN05,95NN,N20003380,N00002664,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050003,95NN05,95NN,N20003373,N00002662,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050002,95NN05,95NN,N20003363,N00002661,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN130007,95NN13,95NN,N20003314,N00002719,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN030007,95NN03,95NN,N20003382,N00002647,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030005,95NN03,95NN,N20003378,N00002647,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN130006,95NN13,95NN,N20003311,N00002718,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN130002,95NN13,95NN,N20003316,N00002714,DOWN AREA C,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN130004,95NN13,95NN,N20003316,N00002716,DOWN AREA C,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN130003,95NN13,95NN,N20003317,N00002715,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110001,95NN11,95NN,N20003319,N00002703,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110004,95NN11,95NN,N20003313,N00002700,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110008,95NN11,95NN,N20003315,N00002702,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
