OA_CODE,SA2011,weight
95NN230002,N00002786,0.9999999752580424
95NN230002,N00000723,1.053657193086831e-06
95NN230003,N00002788,0.9999999656221512
95NN230004,N00002789,0.9999999376109671
95NN230005,N00002790,0.9999999372897284
95NN230006,N00002787,0.9999999741852917
95NN230006,N00000721,1.1329142336673373e-06
95NN230007,N00002791,0.9999999293337769
95OO010001,N00002792,0.999999962298272
95OO010002,N00002793,0.9999999505487757
95OO010003,N00002794,0.9999999674854863
95OO010004,N00002795,0.9999999685379153
95OO010004,N00004438,1.363354670039094e-06
95OO010005,N00002796,0.9999999598363167
95OO020001,N00002797,0.9999999901444657
95OO020002,N00002798,0.9999999844906916
95OO020003,N00002799,0.9999999713526215
95OO020004,N00002800,0.9999999765275147
95OO020005,N00002801,0.9999999846561036
95OO030001,N00002802,0.9999999818793827
95OO030002,N00002803,0.9999999756359975
95OO030003,N00002804,0.9999999481161078
95OO030004,N00002805,0.9999999751784686
95OO030005,N00002806,0.9999999823758338
95OO030006,N00002807,0.9999999800832868
95OO040001,N00002808,0.9999999748343362
95OO040002,N00002809,0.9999999772253969
95OO040003,N00002810,0.9999999168820308
95OO040004,N00002811,0.9999999593418217
95OO040005,N00002812,0.9999999824823397
95OO040006,N00002813,0.9999999583663266
95OO050001,N00002814,0.9999999417011223
95OO050002,N00002815,0.9999997700672015
95OO050003,N00002816,0.999999842324378
95OO050004,N00002817,0.9999998934049724
95OO050005,N00002818,0.9999996956008248
95OO050006,N00002819,0.9999998211404562
95OO060001,N00002820,0.9999999743048557
95OO060002,N00002821,0.9999999707072246
95OO060003,N00002822,0.9999999444547878
95OO060004,N00002823,0.9999999421796258
95OO060005,N00002824,0.9999999659800841
95OO060006,N00002825,0.9999999721033697
95OO070001,N00002826,0.9999999838400907
95OO070002,N00002827,0.9999999801656296
95OO070003,N00002828,0.9999998594537486
95OO070004,N00002829,0.9999999707258301
95OO070005,N00002830,0.9999999843107916
95OO070006,N00002831,0.9999999769989705
95OO080001,N00002832,0.99999995132058
95OO080002,N00002833,0.9999999554210748
95OO080003,N00002834,0.9999999731857375
95OO080004,N00002835,0.9999999709611035
95OO080005,N00002836,0.9999999466309317
95OO080006,N00002837,0.999999840156455
95OO090001,N00002838,0.999999981384654
95OO090002,N00002839,0.9999999729222219
95OO090003,N00002840,0.9999999718584044
95OO090004,N00002840,0.9999999944056426
95OO090005,N00002840,0.9999999908287527
95OO100001,N00002841,0.9999999449277698
95OO100002,N00002842,0.999999906162065
95OO100003,N00002843,0.9999999149094008
95OO100004,N00002844,0.9999998716235422
95OO100005,N00002845,0.9999997758996272
95OO100006,N00002846,0.9999999231985004
95OO100007,N00002847,0.9999999579355054
95OO100007,N00002155,1.2423238872954132e-06
95OO110001,N00002848,0.9999999626903002
95OO110002,N00002849,0.9999998602646014
95OO110003,N00002850,0.9999996676632268
95OO110004,N00002848,0.9999998607719283
95OO110005,N00002851,0.9999997925521756
95OO110006,N00002848,0.9999999988552343
95OO110007,N00002852,0.9999996391641348
95OO120001,N00002853,0.999999943338661
95OO120002,N00002854,0.9999999558863137
95OO120003,N00002855,0.9999999591716752
95OO120004,N00002856,0.9999999395537764
95OO120005,N00002857,0.9999999429542218
95OO120006,N00002853,0.9999998977007699
95OO130001,N00002858,0.9999996119719389
95OO130002,N00002859,0.9999998971756784
95OO130003,N00002860,0.9999999381823261
95OO130004,N00002861,0.999999890868671
95OO130005,N00002862,0.9999995926170174
95OO130006,N00002863,0.9999995105123708
95OO130007,N00002864,0.9999997907890518
95OO140001,N00002865,0.9999999787838368
95OO140002,N00002866,0.9999999700503205
95OO140003,N00002867,0.9999999566929908
95OO140004,N00002868,0.9999999040526705
95OO140005,N00002869,0.99999987477082
95OO150001,N00002870,0.9999999513296736
95OO150002,N00002871,0.9999999238109212
95OO150003,N00002872,0.9999998624967289
95OO150004,N00002873,0.9999994381450102
95OO150005,N00002874,0.9999996438097388
95OO160001,N00002875,0.9999999767993438
95OO160001,N00002942,1.1242777584809792e-06
95OO160002,N00002875,0.9999998928998669
95OO160003,N00002876,0.999999981411915
95OO160003,N00002942,1.4291388503978807e-06
95OO160003,N00002940,1.373657295431428e-06
95OO160004,N00002877,0.9999997967224059
95OO160005,N00002878,0.9999998781295942
95OO160005,N00002942,4.9759306137052075e-06
95OO160006,N00002875,0.9999999908110755
95OO170001,N00002879,0.9999999643659581
95OO170002,N00002880,0.9999999784197098
95OO170003,N00002881,0.9999998827729487
95OO170004,N00002882,0.9999999781012675
95OO170005,N00002883,0.9999999599566851
95OO170006,N00002884,0.9999999473645207
95OO180001,N00002885,0.9999998117928491
95OO180002,N00002885,0.9999998925650097
95OO180003,N00002886,0.9999998397988752
95OO180004,N00002887,0.9999999496158583
95OO180005,N00002888,0.9999999438197599
95OO180006,N00002889,0.9999998736492954
95OO190001,N00002890,0.9999999698135758
95OO190002,N00002891,0.9999999653566273
95OO190003,N00002892,0.9999999708372859
95OO190004,N00002893,0.9999999007357572
95OO190004,N00000369,1.2559880586865045e-06
95OO190005,N00002894,0.9999997779463489
95OO190006,N00002895,0.9999998900994012
95OO190007,N00002896,0.9999999723864547
95OO200001,N00002897,0.9999999410191809
95OO200002,N00002898,0.999999909052546
95OO200003,N00002897,0.9999999477695736
95OO200004,N00002899,0.9999999221867628
95OO200005,N00002900,0.9999997217014188
95OO200006,N00002901,0.9999999392433004
95OO210001,N00002902,0.9482134442049791
95OO210001,N00002903,0.05178645042489002
95OO210002,N00002903,0.999999749130033
95OO210003,N00002904,0.9999999428053393
95OO210004,N00002905,0.999999924155459
95OO210005,N00002906,0.9999998881614088
95OO210006,N00002903,0.999999879609995
95OO220001,N00002907,0.9999999722097613
95OO220002,N00002908,0.9999999304852167
95OO220002,N00002113,2.4189630966669957e-06
95OO220003,N00002909,0.9999999793245621
95OO220004,N00002910,0.9999999728049294
95OO220005,N00002911,0.9999999826441457
95PP010001,N00002912,0.9999999750006002
95PP010002,N00002913,0.9999999137156814
95PP010003,N00002914,0.9999999778389348
95PP010003,N00004445,1.367929770812683e-06
95PP010004,N00002914,0.9999999862707785
95PP010004,N00004441,3.85114952240947e-06
95PP010005,N00002914,0.9999999363832945
95PP010006,N00002915,0.9999998504100804
95PP010007,N00002916,0.9999999412906299
95PP020001,N00002917,0.9999999717418253
95PP020002,N00002918,0.9999999868369303
95PP020003,N00002919,0.9999999849651778
95PP020004,N00002920,0.9999998877193764
95PP020005,N00002921,0.9999999912924824
95PP020006,N00002922,0.9999999809724157
95PP020007,N00002923,0.9999999767351382
95PP030001,N00002924,0.9999998959501042
95PP030002,N00002925,0.9999999683082824
95PP030003,N00002926,0.9999999168019926
95PP030004,N00002927,0.9999999868982865
95PP030004,N00004374,3.603632371088262e-06
95PP030005,N00002928,0.999999989053805
95PP030006,N00002929,0.9999999940579379
95PP030007,N00002929,0.9999999916768062
95PP040001,N00002930,0.9999999661937685
95PP040002,N00002931,0.9999999699277432
95PP040003,N00002932,0.9999999698422357
95PP040004,N00002933,0.9999999771059485
95PP040005,N00002934,0.9999999829967697
95PP040006,N00002935,0.9999999841653708
95PP040007,N00002936,0.9999999780463235
95PP050001,N00002937,0.9999999740902171
95PP050002,N00002938,0.9999999751846878
95PP050003,N00002939,0.9999999833236152
95PP050004,N00002940,0.9999999880818004
95PP050005,N00002941,0.9999998509439572
95PP050006,N00002942,0.999999980436108
95PP050006,N00002876,1.8883310446005092e-06
95PP060001,N00002943,0.9999996484286273
95PP060002,N00002944,0.9999997271274302
95PP060003,N00002945,0.9999998333566275
95PP060004,N00002948,0.9999999433002319
95PP060005,N00002949,0.9999998801103371
95PP060006,N00002950,0.9999998446015707
95PP060007,N00002951,0.9999997991096735
95PP060008,N00002952,0.9999999537839935
95PP060009,N00002953,0.9999998327064044
95PP060010,N00002946,0.9999998940313894
95PP060011,N00002947,0.9999998385053
95PP070001,N00002954,0.9999999875177669
95PP070002,N00002955,0.9999999864913274
95PP070003,N00002956,0.9999999507866192
95PP070004,N00002957,0.9999999491192381
95PP070005,N00002958,0.9999999893367775
95PP070006,N00002959,0.999999978204054
95PP080001,N00002960,0.9999999869410622
95PP080002,N00002961,0.9999999819835714
95PP080003,N00002962,0.9999999306578692
95PP080004,N00002963,0.9999999752218324
95PP080005,N00002964,0.9999999854730881
95PP080006,N00002965,0.9999999906530472
95PP080007,N00002966,0.999999985298028
95PP090001,N00002967,0.9999998532924746
95PP090002,N00002968,0.9999997441441915
95PP090003,N00002969,0.9999997787777118
95PP090004,N00002970,0.9999998820386281
95PP090005,N00002971,0.9999999074470848
95PP090006,N00002972,0.9999999592167196
95PP100001,N00002973,0.9999999724297413
95PP100002,N00002974,0.9999999870087058
95PP100003,N00002975,0.9999999644588574
95PP100004,N00002976,0.9999999548068852
95PP100005,N00002977,0.9999999861893113
95PP100006,N00002978,0.9999999833771422
95PP110001,N00002979,0.9999998142927228
95PP110002,N00002980,0.9999998616733714
95PP110003,N00002981,0.9999998634182488
95PP110004,N00002982,0.9999998375352747
95PP110005,N00002983,0.9999999633006696
95PP110006,N00002984,0.9999998278918336
95PP110007,N00002985,0.9999994449748003
95PP110008,N00002986,0.9999998229376016
95PP120001,N00002987,0.9999999551712011
95PP120002,N00002988,0.99999997761705
95PP120003,N00002989,0.9999999764388747
95PP120004,N00002990,0.9999999902011443
95PP120005,N00002991,0.9999999709337059
95PP120006,N00002992,0.9999999794000651
95PP130001,N00002993,0.9999998927551994
95PP130002,N00002994,0.9999999747280611
95PP130003,N00002995,0.9999999202121566
95PP130004,N00002996,0.9999998280434079
95PP130005,N00002997,0.9999999601628491
95PP130006,N00002998,0.9999997518736613
95PP130007,N00002999,0.9999997201617002
95PP140001,N00003003,0.9999999793933845
95PP140002,N00003000,0.9999999810252778
95PP140003,N00003001,0.9999999774350852
95PP140003,N00004377,3.137613535468519e-06
95PP140003,N00004374,2.6691163282661936e-06
95PP140004,N00003002,0.9999999230594706
95PP140005,N00003002,0.9999999767837833
95PP140006,N00003004,0.9999999520758376
95PP140007,N00003005,0.9999999691175846
95PP140008,N00003002,0.9999998866081923
95PP140009,N00003003,0.9999999862427028
95PP150001,N00003006,0.9999999798212872
95PP150002,N00003007,0.9999999862985969
95PP150003,N00003008,0.9999999756637603
95PP150004,N00003009,0.9999999748099977
95PP150005,N00003010,0.9999999659776885
95PP150006,N00003011,0.9999999181453325
95PP150007,N00003012,0.9999999830024919
95PP150008,N00003008,0.9999999610214482
95PP160001,N00003013,0.9999999795421168
95PP160002,N00003014,0.9999999549821817
95PP160003,N00003015,0.9999999755589354
95PP160004,N00003016,0.9999999800497199
95PP160005,N00003017,0.9999999470441954
95PP170001,N00003018,0.999999946884333
95PP170002,N00003019,0.9999998463410492
95PP170003,N00003020,0.9999999326440768
95PP170004,N00003021,0.9999999542484593
95PP170005,N00003022,0.9999999145149372
95PP170006,N00003023,0.999999842392949
95PP170007,N00003024,0.9999998686939257
95PP170008,N00003024,0.9710259925517885
95PP170008,N00003021,0.028973925930454846
95PP180001,N00003025,0.9999999368814629
95PP180002,N00003026,0.9999999774297681
95PP180003,N00003027,0.9999999864860435
95PP180004,N00003028,0.9999999804992222
95PP180005,N00003029,0.9999999668417888
95PP180006,N00003030,0.9999997509695657
95PP180007,N00003031,0.9999999805400158
95PP190001,N00003032,0.9999999743442738
95PP190002,N00003033,0.9999999827720872
95PP190003,N00003034,0.9999999149856498
95PP190004,N00003035,0.9999999470028179
95PP190005,N00003036,0.9999999513921097
95PP190006,N00003037,0.999999948316969
95PP190007,N00003038,0.9999999798999035
95PP200001,N00003039,0.9999998836249552
95PP200002,N00003040,0.9999999360039094
95PP200003,N00003040,0.999999941889158
95PP200004,N00003041,0.9999998566529498
95PP200005,N00003042,0.9999997286045331
95PP200006,N00003043,0.999999741638986
95PP200007,N00003044,0.999999930088198
95PP200008,N00003045,0.9999999541522129
95PP200009,N00003046,0.9999999079449965
95PP210001,N00003047,0.9999999778135622
95PP210002,N00003048,0.9999999796644874
95PP210003,N00003049,0.9999999743844672
95PP210004,N00003050,0.9999999882212539
95PP210005,N00003051,0.9999999877526897
95PP210006,N00003052,0.9999998763232316
95PP220001,N00003053,0.9999999253255355
95PP220002,N00003054,0.9999998869646696
95PP220003,N00003055,0.9999998498271535
95PP220004,N00003056,0.9999998326417859
95PP220005,N00003057,0.9999999192875534
95PP220006,N00003058,0.9999999251172704
95PP220007,N00003059,0.9999999646069151
95PP220008,N00003060,0.9999997352841313
95PP230001,N00003061,0.9999999763388328
95PP230002,N00003062,0.9999999777002924
95PP230003,N00003063,0.999999983937871
95PP230004,N00003064,0.999999975306317
95PP230004,N00002875,2.0306442909249935e-06
95PP230005,N00003065,0.9999999482179266
95PP230006,N00003066,0.9999999626865763
95QQ010001,N00003067,0.999999805755074
95QQ010002,N00003068,0.9999996910089778
95QQ010003,N00003069,0.9999995554971455
95QQ010004,N00003070,0.999999794678008
95QQ010005,N00003071,0.9999996381782992
95QQ010006,N00003072,0.9999995216254557
95QQ020001,N00003073,0.9999999655559909
95QQ020002,N00003074,0.9999999568943123
95QQ020003,N00003075,0.9999999482239793
95QQ020004,N00003076,0.9999999162352279
95QQ020005,N00003077,0.9999998095156438
95QQ020006,N00003078,0.9999998917655808
95QQ030001,N00003079,0.9999995720833655
95QQ030002,N00003080,0.9999997280512363
95QQ030003,N00003081,0.9999996971841442
95QQ030004,N00003082,0.9999992397499718
95QQ030005,N00003083,0.9999996179211252
95QQ040001,N00003084,0.9999998214694311
95QQ040002,N00003085,0.9999996454405332
95QQ040003,N00003086,0.9999995422543848
95QQ040004,N00003087,0.9999997607326958
95QQ040005,N00003088,0.9999998210037928
95QQ040006,N00003089,0.9999997426195307
95QQ050001,N00003090,0.9999998135351258
95QQ050002,N00003091,0.9999998663803983
95QQ050003,N00003092,0.9999996355686245
95QQ050004,N00003093,0.9999999477205983
95QQ050005,N00003094,0.9999999370828
95QQ050006,N00003095,0.9999998392697187
95QQ050007,N00003096,0.99999994128237
95QQ050008,N00003097,0.9999999115355067
95QQ060001,N00003098,0.9999998342649292
95QQ060002,N00003099,0.9999999880436281
95QQ060003,N00003098,0.9999998697139535
95QQ060004,N00003100,0.9999999747060925
95QQ060005,N00003101,0.9999997204587593
95QQ060006,N00003102,0.9999999667648786
95QQ070001,N00003103,0.9999996877617155
95QQ070002,N00003104,0.9999997992630361
95QQ070003,N00003105,0.9999998268534196
95QQ070004,N00003106,0.9999996745597634
95QQ070005,N00003105,0.9999997918175088
95QQ070006,N00003107,0.9999995654318573
95QQ070007,N00003108,0.9999997526313934
95QQ070008,N00003107,0.9999997610032186
95QQ070009,N00003109,0.9999998209831367
95QQ080001,N00003110,0.9999994296263429
95QQ080002,N00003111,0.9999996337916763
95QQ080003,N00003112,0.9999997148808659
95QQ080004,N00003113,0.9999995353426379
95QQ080005,N00003114,0.9999996481355766
95QQ080006,N00003115,0.9999996103608084
95QQ090001,N00003116,0.9999997791051912
95QQ090002,N00003117,0.9999995798846628
95QQ090003,N00003118,0.9999997164189213
95QQ090004,N00003119,0.9999995439820888
95QQ090005,N00003120,0.9999998538610625
95QQ090006,N00003121,0.9999998612580753
95QQ090007,N00003122,0.9999997832531469
95QQ100001,N00003123,0.9999999810142485
95QQ100002,N00003124,0.9999998685402762
95QQ100003,N00003125,0.9999999577392378
95QQ100004,N00003126,0.9999999882051396
95QQ100005,N00003127,0.9999999835381732
95QQ110001,N00003128,0.9999998118535688
95QQ110002,N00003129,0.9999999649685762
95QQ110003,N00003130,0.9999999320427778
95QQ110004,N00003131,0.999999982557442
95QQ110005,N00003131,0.9999999837432457
95QQ110006,N00003132,0.9999999427375078
95QQ120001,N00003133,0.9999999000870771
95QQ120002,N00003134,0.9999997457023707
95QQ120003,N00003135,0.9999997654680863
95QQ120004,N00003136,0.9999998080080489
95QQ120005,N00003137,0.99999982244428
95QQ120006,N00003138,0.9999997988265538
95QQ130001,N00003139,0.9999999556990379
95QQ130002,N00003140,0.9999999304839152
95QQ130003,N00003141,0.9999999552821032
95QQ130004,N00003142,0.9999999433101826
95QQ130004,N00001642,6.142741358538602e-06
95QQ130005,N00003142,0.9999999244789414
95QQ130006,N00003143,0.9999998960225784
95QQ130006,N00001643,2.319799157845154e-06
95QQ130007,N00003144,0.999999961584334
95QQ140001,N00003150,0.9999999682533649
95QQ140002,N00003145,0.9948154769563606
95QQ140002,N00003127,0.005184465885272539
95QQ140003,N00003146,0.8588617041780064
95QQ140003,N00003127,0.14113802272596582
95QQ140004,N00003147,0.9999999173529692
95QQ140005,N00003148,0.9999998400724216
95QQ140006,N00003151,0.9999999072730265
95QQ140007,N00003149,0.999999878747613
95QQ140008,N00003152,0.9999999747180204
95QQ140009,N00003153,0.9999999795642899
95QQ140010,N00003154,0.9999999715812822
95QQ150001,N00003155,0.9999997444037743
95QQ150002,N00003156,0.9999996876465437
95QQ150003,N00003157,0.9999996025255795
95QQ150004,N00003158,0.9999997628655688
95QQ150005,N00003159,0.9999998107719253
95QQ150006,N00003160,0.9999997763730447
95RR010001,N00003163,0.9999999877174938
95RR010002,N00003164,0.9999999715811718
95RR010003,N00003165,0.9999999391597074
