SA2011,nimdm2005_Income_score,nimdm2005_Employment_score,nimdm2005_EDM_score,nimdm2005_dep_pct,nimdm2010_Income Deprivation_score,nimdm2010_Employment Deprivation_score,nimdm2010_MDM_score,nimdm2010_dep_pct,nimdm2017_dep_pct,nimdm2017_income_pct,nimdm2017_employ_pct
N00001056,0.08999995299668313,0.12999995299668313,11.529993779894403,31.806392095712056,0.08000004700331685,0.08,10.709994672957425,27.683710055139304,18.716931216931222,16.86507936507936,36.99294532627866
N00001057,0.07,0.10999999999999999,8.69,23.00338577972515,0.08999999999999998,0.14,13.33,37.422824138617806,7.694003527336857,8.950617283950614,6.834215167548496
N00001058,0.05,0.07,3.86,4.999004182433775,0.04,0.03,2.7700000000000005,1.0953993228440595,3.2186948853615505,1.9620811287477946,3.9021164021164068
N00001059,0.07,0.11,8.05,20.454092810197167,0.13,0.09,7.53,16.769567815176256,11.507936507936511,1.807760141093473,38.051146384479715
N00001060,0.1,0.16,13.7,37.9008165704043,0.15,0.11,10.73,27.783310097590117,5.886243386243384,2.4911816578483292,7.649911816578481
N00001061,0.11,0.07,5.93,12.587134037044413,0.06,0.04,3.69,3.405696076478793,5.224867724867721,10.537918871252206,1.807760141093473
N00001062,0.16999993745998165,0.08000001786857669,8.369998293550927,21.549485816227126,0.14999993745998164,0.030000035737153364,5.189999312059799,8.623777632343417,2.865961199294531,8.024691358024693,10.00881834215167
N00001063,0.02,0.09,4.56,7.448715395339578,0.02,0.05,2.61,0.6970722963553055,3.9241622574955892,13.888888888888884,9.171075837742503
N00001064,0.03338687257099763,0.06338709500261183,2.6754216686826466,2.6823726641102206,0.035537998466725326,0.039999951466851445,2.7270473186232107,1.042960988313214,1.3668430335097015,6.062610229276899,8.311287477954144
N00001065,0.030001159913347373,0.07000084968133691,3.5301232607996114,4.003537852852657,0.050001463545991796,0.05000085508643688,2.8601234490310654,1.2949330064674889,3.0202821869488528,6.85626102292769,3.1305114638447984
N00001066,0.05,0.12,7.009999999999999,16.231826329416453,0.14,0.1,7.619999999999999,17.108145787691697,1.388888888888884,9.479717813051147,13.051146384479717
N00001067,0.05,0.1,4.38,6.811392152957573,0.09,0.07,4.09,4.779924317864969,0.7716049382716084,3.7257495590828915,19.135802469135797
N00001068,0.11999989710297218,0.07000015434554173,5.610004373123683,11.272671346765065,0.11999979420594437,0.04000015434554173,4.869997684816875,7.408874597823943,2.5352733686067053,5.048500881834217,2.314814814814814
N00001069,0.05,0.1,5.62,11.352320254929293,0.02,0.04,2.35,0.4381597291376216,3.4832451499118178,23.412698412698408,7.517636684303353
N00001070,0.03031007789923143,0.060310077899231436,2.5051163098377454,1.9166014912261748,0.04639535054654142,0.030620155798462858,3.309418671315115,4.045180932381181,0.6172839506172867,19.951499118165785,0.7054673721340388
N00001071,0.05999999999999999,0.05999999999999999,3.58,4.242182832105157,0.07,0.02,4.04,4.64050985859391,11.529982363315694,37.21340388007055,13.07319223985891
N00001072,0.08999715100522732,0.09000047483246211,5.939946343931782,12.6466863868709,0.20999335234553043,0.10999857550261367,11.289886989874015,30.053353315184946,10.692239858906527,31.12874779541446,19.400352733686066
N00001073,0.3399980105092559,0.24999966841820928,33.289858746157165,80.26268781465032,0.4100016579089534,0.2399983420910465,34.54004807935965,81.5375911911024,61.353615520282176,27.535273368606706,70.92151675485009
N00001074,0.02,0.060000000000000005,1.9499999999999997,0.6572395937064379,0.02,0.02,3.09,1.8721370244971116,0.418871252204589,3.0864197530864224,2.645502645502651
N00001075,0.28,0.11999999999999998,16.97,46.9627564230233,0.3,0.1,19.07,54.45130452101174,26.785714285714292,17.813051146384485,30.974426807760135
N00001076,0.23,0.19,20.98,57.120095598486365,0.28,0.17,19.47,55.28779127663812,48.32451499118166,33.3994708994709,78.19664902998235
N00001077,0.24,0.17,19.08,52.45966938856801,0.35,0.21,29.06,73.9892451702848,71.60493827160495,41.84303350970018,88.55820105820106
N00001078,0.13,0.07,6.89,15.853415654252146,0.1,0.04,6.01,11.710814578769169,5.952380952380953,9.038800705467375,8.112874779541446
N00001079,0.42405336134370497,0.28937737739421543,40.723467958813586,82.83832974276483,0.43720456854454726,0.2273189283308181,40.875628411848304,86.36871217950511,93.95943562610229,89.4620811287478,88.82275132275133
N00001080,0.3,0.20999999999999996,25.38,67.15793666600278,0.28,0.15,27.73,72.11710814578768,52.733686067019406,57.95855379188713,52.68959435626102
N00001081,0.47,0.21999999999999997,35.7,82.99143596893049,0.3,0.13,25.5,68.3927504481179,35.22927689594356,20.723104056437393,50.5731922398589
N00001082,0.4000000000000001,0.24,33.36,80.3823939454292,0.71,0.28,54.46000000000001,95.61840270862379,77.79982363315696,66.2037037037037,78.63756613756614
N00001083,0.13,0.09999999999999999,8.65,22.883887671778535,0.18,0.09999999999999999,14.18,39.81278629755028,17.372134038800702,33.06878306878307,21.825396825396826
N00001084,0.2,0.14,13.94,38.478390758812985,0.47,0.20999999999999996,34.82,81.79645488946426,76.41093474426808,76.10229276895943,84.47971781305115
N00001085,0.28855955469509553,0.18322253432759522,22.158763109580466,59.6663183855796,0.261671292928468,0.1337211516897826,22.10487612541115,60.343971414044056,57.31922398589065,33.46560846560847,72.97178130511463
N00001086,0.11999999999999998,0.09999999999999999,7.56,18.442541326428994,0.11999999999999998,0.05999999999999999,10.3,26.26966739693288,14.373897707231043,7.14285714285714,9.611992945326275
N00001087,0.24,0.16,18.36,50.348536148177644,0.21,0.1,15.409999999999998,44.09480183230432,20.877425044091712,3.9241622574955892,28.57142857142857
N00001088,0.1,0.14,10.29,27.98247361083449,0.11,0.09,9.2,22.246564429396532,15.542328042328046,20.745149911816576,23.544973544973548
N00001089,0.45,0.27,40.37,87.27345150368453,0.47,0.2,34.3,81.27862975502887,72.68518518518519,72.08994708994709,74.29453262786596
N00001090,0.39,0.21,30.86,76.97669786895041,0.55,0.22,39.0,86.33738299143596,77.29276895943562,61.9268077601411,77.75573192239858
N00001091,0.12,0.14,10.2,27.58414658434575,0.28,0.16,22.65,62.55725951005775,43.29805996472663,40.410052910052904,57.78218694885362
N00001092,0.3,0.18,22.09,59.669388568014334,0.41,0.16,27.71,72.05735909181438,65.2557319223986,51.71957671957672,72.8395061728395
N00001093,0.78,0.31,61.690000000000005,97.4905397331209,0.9,0.27,66.8,98.70543716391155,93.32010582010581,77.35890652557319,93.67283950617285
N00001094,0.51,0.25,40.9,87.81119298944434,0.58,0.31,52.33,94.7221668990241,94.06966490299824,89.30776014109347,96.14197530864197
N00001095,0.39,0.2,29.259999999999998,74.36765584544911,0.55,0.22,42.32,88.92650866361282,93.80511463844798,90.8289241622575,91.51234567901234
N00001096,0.16,0.13,11.45,31.567416849233222,0.24,0.14,18.6,53.69448317068313,53.417107583774246,53.835978835978835,56.85626102292769
N00001097,0.16999999999999998,0.17999999999999997,17.3,47.60007966540529,0.29,0.13,20.98,58.91256721768572,44.885361552028215,19.576719576719583,66.86507936507937
N00001098,0.16,0.21,19.73,53.87373033260307,0.27,0.16,22.72,62.7365066719777,39.329805996472665,20.767195767195766,45.833333333333336
N00001099,0.22,0.13,15.170000000000002,41.74467237602071,0.27,0.13,21.21,59.47022505476996,40.82892416225749,44.06966490299824,61.1331569664903
N00001100,0.17,0.15,14.369999999999997,39.693288189603656,0.19,0.10999999999999999,15.180000000000001,43.497311292571204,31.56966490299824,5.026455026455023,60.47178130511463
N00001101,0.24,0.17,20.22,55.22804222266481,0.19,0.1,19.42,55.1682931686915,49.42680776014109,41.77689594356261,52.64550264550265
N00001102,0.4919503576123945,0.2659751788061972,43.42624148303775,89.0037730482787,0.5676595708651269,0.2532446781488451,47.56909541230795,91.8708797041393,91.93121693121694,74.66931216931216,92.98941798941799
N00001103,0.45,0.25,38.16,85.42123083051185,0.75,0.31,58.98,97.03246365265883,88.07319223985891,82.2310405643739,89.92504409171076
N00001104,0.20999999999999996,0.22,23.33,62.457677753435576,0.31,0.23,33.07,79.80481975702051,48.478835978835974,28.946208112874782,60.89065255731923
N00001105,0.4,0.24000000000000002,34.55,81.65704043019319,0.42,0.19,34.27,81.25871340370445,81.6358024691358,89.50617283950618,77.46913580246914
N00001106,0.61,0.34,57.48,96.39514041027684,0.74,0.29,59.28,97.09221270663214,86.72839506172839,73.17019400352733,84.08289241622575
N00001107,0.26,0.19,21.64,58.733320055765795,0.6,0.32,57.67999999999999,96.75363473411672,90.2336860670194,78.99029982363317,92.48236331569665
N00001108,0.38,0.25,34.06,81.1790479984067,0.54,0.2,42.7,89.26508663612826,95.65696649029982,96.14197530864197,94.17989417989419
N00001109,0.57,0.34,55.31,95.61840270862379,0.69,0.33,65.24,98.26727743477394,93.43033509700176,75.70546737213404,94.44444444444444
N00001110,0.65,0.36,61.44,97.43079067914758,0.72,0.3,63.07,97.92869946225852,96.23015873015873,95.72310405643739,92.5925925925926
N00001111,0.93,0.51,78.36,99.64150567616012,0.8700000000000001,0.48,73.54,99.54192391953795,73.52292768959437,48.76543209876543,85.95679012345678
N00001112,0.39999999999999997,0.23,33.01,79.82473610834495,0.59,0.22,43.5,89.90240987851026,98.94179894179894,98.05996472663139,98.85361552028219
N00001113,0.5435817068760421,0.2979932258953947,48.72946642368284,85.08234781641622,0.6029636009763834,0.2704149010226976,48.39406477613543,84.16985580638607,90.07936507936508,55.24691358024691,92.87918871252204
N00001114,0.44,0.22,33.83,80.97988448516232,0.47,0.24,42.41,89.00617406891058,86.17724867724867,88.13932980599647,86.90476190476191
N00001115,0.42,0.27,37.6,85.04282015534754,0.25,0.14,23.6,64.94722166899024,78.96825396825396,46.6931216931217,89.83686067019401
N00001116,0.66,0.35,60.61,97.19179446325434,0.9600000000000001,0.49,76.06,99.72117108145788,94.31216931216932,70.41446208112875,94.70899470899471
N00001117,0.5524459553034626,0.37068919715613086,53.4320821074067,90.38161383863574,0.5430810923742231,0.26390541136251844,50.66896047165861,89.27870556388996,91.4021164021164,92.35008818342152,89.39594356261023
N00001118,0.55,0.3,49.4,93.02927703644693,0.61,0.23000000000000004,52.24,94.68233419637522,98.831569664903,95.74514991181657,97.02380952380952
N00001119,0.53,0.33,51.25,93.82593108942442,0.6,0.24000000000000002,54.74000000000001,95.77773351921928,93.78306878306879,74.93386243386244,94.86331569664902
N00001120,0.58,0.33,53.54,94.96116311491734,0.67,0.36,60.74,97.4905397331209,93.05555555555556,82.98059964726632,92.26190476190477
N00001121,0.45,0.32,46.22,91.3164708225453,0.72,0.22,56.38,96.33539135630352,98.6552028218695,92.08553791887125,99.38271604938271
N00001122,0.58,0.5,65.63,98.2871937860984,0.7,0.44,69.21,99.12368054172475,99.49294532627866,95.61287477954144,99.58112874779542
N00001123,0.44,0.28,40.27,87.17386974706235,0.63,0.23,55.42,96.03664608643696,89.79276895943562,52.86596119929453,94.59876543209876
N00001124,0.46135687372581147,0.36267657841086803,50.797471792144776,92.87631337379297,0.44533457230135853,0.25332713849320754,47.41107800405103,92.40150471886335,80.37918871252204,57.98059964726632,81.67989417989419
N00001125,0.3764179106904511,0.2431343285523609,33.00741297145183,74.80432932650004,0.6070149250333684,0.26671641786190975,52.04582088333935,94.55054937884431,95.28218694885362,97.72927689594356,79.16666666666666
N00001126,0.79,0.43,72.35,99.08384783907587,0.64,0.28,63.89,98.10794662417845,99.64726631393297,98.47883597883597,95.08377425044092
N00001127,0.6224507895578357,0.43310723466044776,57.639148731895524,87.25214181166712,0.8397374219589553,0.42376367976305973,74.90148824810635,99.59208525806167,99.29453262786596,97.64109347442681,97.22222222222221
N00001128,0.97,0.62,80.65,99.78092013543119,0.68,0.37,69.78,99.16351324437363,97.77336860670194,88.09523809523809,98.08201058201058
N00001129,0.64,0.53,70.09,98.90460067715594,0.81,0.47,76.32,99.80083648675563,84.47971781305115,36.24338624338625,87.83068783068784
N00001130,0.6,0.48000000000000004,66.27,98.42660824536945,0.54,0.33,57.69,96.79346743676558,98.52292768959435,99.22839506172839,92.63668430335098
N00001131,0.98,0.69,81.69,99.8406691894045,0.76,0.45,71.28,99.32284405496912,85.69223985890653,62.940917107583786,82.01058201058201
N00001132,0.58,0.36,56.76,96.03664608643696,0.71,0.31,68.14,98.9842660824537,94.15784832451499,87.27954144620811,89.50617283950618
N00001133,0.4434821440436917,0.26218750415292086,40.837946996928316,85.42380981015278,0.5813392963932251,0.226316968141998,52.38370635681024,90.58143355218391,86.90476190476191,93.7389770723104,75.57319223985891
N00001134,0.19,0.18,18.54,50.70703047201752,0.32,0.17000000000000004,35.22,82.31428002389961,87.3236331569665,91.4021164021164,79.51940035273368
N00001135,0.48,0.31,47.6,92.13304122684724,0.45999999999999996,0.12,39.56,86.81537542322246,87.56613756613757,68.20987654320987,83.994708994709
N00001136,0.42,0.33,45.65,91.0973909579765,0.53,0.21,51.73,94.5628360884286,96.60493827160494,98.0379188712522,85.55996472663139
N00001137,0.76,0.5,74.38,99.40250946026687,0.89,0.39,71.15,99.3029277036447,92.26190476190477,69.99559082892416,93.45238095238095
N00001138,0.6,0.29,51.04,93.76618203545111,0.77,0.23999999999999996,59.93,97.35112527384983,99.91181657848325,99.60317460317461,99.60317460317461
N00001139,0.24000000000000002,0.17,18.53,50.667197769368656,0.48999999999999994,0.25,41.46,88.09002190798645,54.232804232804234,42.195767195767196,60.405643738977076
N00001140,0.3,0.2,24.92,66.14220274845648,0.55,0.31,50.06,93.8657637920733,94.40035273368606,98.56701940035273,84.9867724867725
N00001141,0.36,0.23999999999999996,31.78,78.31109340768772,0.2,0.11,25.59,68.53216490738896,83.15696649029982,73.831569664903,79.60758377425043
N00001142,0.39,0.26,36.18,83.60884285998806,0.42,0.28,43.22,89.72316271659032,88.05114638447972,89.6384479717813,87.1252204585538
N00001143,0.44,0.28,41.02,87.87094204341764,0.42,0.15,36.04,83.09101772555267,94.9074074074074,97.31040564373897,93.01146384479718
N00001144,0.55,0.36,55.02,95.51882095200159,0.8,0.35000000000000003,66.51,98.60585540728938,96.34038800705468,92.79100529100529,92.08553791887125
N00001145,0.51,0.25,40.49,87.39294961163114,0.56,0.24,51.010000000000005,94.22425811591316,95.78924162257496,72.22222222222221,96.62698412698413
N00001146,0.76,0.45000000000000007,72.42,99.10376419040033,0.73,0.34,65.38,98.28719378609838,95.03968253968253,62.96296296296296,98.52292768959435
N00001147,0.49,0.26,40.36,87.25353515236009,0.62,0.28,58.32,96.95279824736109,78.43915343915344,73.21428571428572,79.6957671957672
N00001148,0.73,0.4,68.78,98.80501892053375,0.76,0.42,76.25,99.76100378410675,95.06172839506173,49.93386243386243,96.75925925925925
N00001149,0.75,0.35,65.1,98.26727743477394,0.81,0.35,67.54,98.8846843258315,94.04761904761905,81.50352733686067,93.25396825396825
N00001150,0.9400000000000001,0.38,72.65,99.16351324437363,0.74,0.26,59.760000000000005,97.27145986855209,95.48059964726632,60.47178130511463,94.22398589065256
N00001151,0.76,0.39,68.88,98.84485162318263,0.86,0.39,72.57,99.44234216291575,95.3042328042328,79.38712522045856,95.39241622574956
N00001152,0.7199999999999999,0.39000000000000007,67.51,98.60585540728938,0.7,0.31,68.15,99.00418243377813,95.74514991181657,76.47707231040565,92.90123456790124
N00001153,0.85,0.43000000000000005,74.02,99.34276040629358,0.7,0.39,68.94,99.08384783907587,96.0758377425044,54.4753086419753,95.92151675485009
N00001154,0.63,0.39,63.68,98.00836486755627,0.6,0.35,62.45000000000001,97.8689504082852,87.16931216931216,61.70634920634921,84.3694885361552
N00001155,0.46,0.3,43.64,89.7629954192392,0.53,0.28,56.14,96.25572595100576,87.76455026455027,70.76719576719577,91.005291005291
N00001156,0.7209157044478814,0.3755305307519407,62.53302411876923,96.56858365776999,0.7105450645030987,0.32501453876904973,65.59123586851219,98.22229203301191,96.38447971781305,84.87654320987654,95.26014109347443
N00001157,0.2,0.22,21.78,59.032065325632345,0.28,0.17,24.68,66.85919139613623,45.61287477954144,16.115520282186946,61.26543209876543
N00001158,0.14,0.17,13.61,37.68173670583549,0.41999999999999993,0.18,36.24,83.40967934674369,17.901234567901238,25.970017636684307,35.25132275132275
N00001159,0.36,0.21,28.78,73.451503684525,0.23999999999999996,0.13,20.23,56.94084843656641,35.03086419753087,4.453262786596124,54.21075837742504
N00001160,0.54,0.31,49.96,93.26827325234018,0.57,0.25,44.64,90.65923122883888,86.331569664903,85.31746031746032,84.52380952380952
N00001161,0.53,0.3,47.68,92.21270663214499,0.27,0.13,24.52,66.64011153156741,85.71428571428572,18.5626102292769,90.78483245149911
N00001162,0.35,0.17,23.71,63.433578968332995,0.29,0.15,21.33,59.72913762198765,72.50881834215168,41.71075837742504,78.08641975308642
N00001163,0.23,0.11,12.87,35.88926508663612,0.31,0.12,16.89,48.99422425811591,84.63403880070547,3.615520282186946,98.47883597883597
N00001164,0.27,0.27,30.56,76.59828719378609,0.33,0.18,23.52,64.7679745070703,40.8068783068783,7.4294532627866,64.99118165784832
N00001165,0.24,0.2,21.47,58.39474208325035,0.22,0.18,20.26,57.0404301931886,39.594356261022924,29.629629629629626,60.273368606701936
N00001166,0.28441176452787326,0.21794117736063393,25.96823537528981,68.00321021561486,0.35235294188850713,0.20470588377701424,27.445882524185965,70.87057916069807,56.81216931216932,35.42768959435626,80.97442680776015
N00001167,0.19,0.14,13.679999999999998,37.88090021907986,0.23,0.14,18.07,52.45966938856801,34.67813051146385,52.42504409171076,42.15167548500882
N00001168,0.7,0.44,70.57,98.9842660824537,0.76,0.31,59.34000000000001,97.1121290579566,92.7689594356261,29.872134038800702,97.39858906525573
N00001169,0.3,0.16,20.76,56.44293965345548,0.28,0.15,23.46,64.62856004779924,43.82716049382716,33.57583774250441,62.301587301587304
N00001170,0.37,0.27,35.8,83.150766779526,0.3,0.17999999999999997,25.46,68.3330013941446,46.186067019400355,26.851851851851848,62.34567901234568
