OA_CODE,dea_1972,dea_1984,dea_1993,dea_2012
95MM260008,LONDONDERRY AREA E,NORTHLAND,NORTHLAND,Foyleside
95MM250015,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250008,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250010,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250009,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250006,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250013,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250011,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250014,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM130016,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250012,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM130018,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM130017,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250005,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250004,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250003,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250016,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250002,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95MM250001,LONDONDERRY AREA E,SHANTALLOW,SHANTALLOW,Ballyarnett
95ZZ070004,STRABANE AREA C,DERG,DERG,Derg
95ZZ070005,STRABANE AREA C,DERG,DERG,Derg
95ZZ070006,STRABANE AREA C,MOURNE,DERG,Derg
95ZZ070002,STRABANE AREA A,DERG,DERG,Derg
95ZZ070001,STRABANE AREA A,DERG,DERG,Derg
95ZZ080001,STRABANE AREA A,DERG,DERG,Derg
95ZZ080003,STRABANE AREA A,DERG,DERG,Derg
95ZZ030006,STRABANE AREA A,DERG,DERG,Derg
95ZZ030003,STRABANE AREA A,DERG,DERG,Derg
95ZZ030004,STRABANE AREA A,DERG,DERG,Derg
95ZZ030001,STRABANE AREA A,DERG,DERG,Derg
95ZZ030005,STRABANE AREA A,DERG,DERG,Derg
95ZZ030002,STRABANE AREA A,DERG,DERG,Derg
95ZZ070003,STRABANE AREA A,DERG,DERG,Derg
95ZZ040002,STRABANE AREA A,DERG,DERG,Derg
95ZZ040001,STRABANE AREA A,DERG,DERG,Derg
95ZZ040003,STRABANE AREA A,DERG,DERG,Derg
95ZZ080005,STRABANE AREA A,DERG,DERG,Derg
95ZZ080004,STRABANE AREA A,DERG,DERG,Derg
95ZZ080002,STRABANE AREA A,DERG,DERG,Derg
95PP030006,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030007,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030003,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030001,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030002,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP020006,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP020007,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP020001,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP020002,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP070005,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP020005,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP140009,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP160002,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP160001,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Enniskillen
95PP070002,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP070003,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP070004,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP070006,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP040005,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP220007,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200008,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP070001,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP160004,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Enniskillen
95PP010006,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP010007,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP010002,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP010001,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP160005,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Enniskillen
95PP110005,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090006,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200009,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200006,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200004,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200001,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200005,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200003,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090003,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090004,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090001,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090002,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090005,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110002,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110003,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110008,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110004,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110006,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110001,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110007,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060010,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Erne North
95PP060011,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060001,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060002,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060003,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060004,FERMANAGH AREA B,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP150001,FERMANAGH AREA B,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP230001,FERMANAGH AREA B,ENNISKILLEN,ENNISKILLEN,Erne North
95PP010003,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95YY210005,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY210004,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95PP010005,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP010004,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP160003,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Enniskillen
95PP130005,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130002,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130001,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130004,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130007,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130006,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130003,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95YY060001,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY210001,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY080005,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95PP140005,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140003,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140004,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140008,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140002,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140007,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140006,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140001,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030005,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030004,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95ZZ080006,STRABANE AREA A,DERG,DERG,Derg
95ZZ040004,STRABANE AREA A,DERG,DERG,Derg
95ZZ040005,STRABANE AREA A,DERG,DERG,Derg
95YY080001,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY080004,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95ZZ040006,STRABANE AREA A,DERG,DERG,Derg
95YY100005,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY100002,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY100001,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY190005,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190006,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130001,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130005,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130007,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130008,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130006,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY100003,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY100004,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY080002,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY080003,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY060002,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY060004,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY060005,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY060003,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030003,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030006,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030005,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030002,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030001,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY050006,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY010002,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY030004,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY160005,OMAGH AREA B,WEST TYRONE,WEST TYRONE,West Tyrone
95YY010004,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY160004,OMAGH AREA B,WEST TYRONE,WEST TYRONE,West Tyrone
95YY010005,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY010006,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY010003,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070002,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY010001,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY020005,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020004,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090007,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090005,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090008,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090006,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090004,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050003,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050001,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050005,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040006,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040007,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040004,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040001,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040002,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040003,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040005,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050007,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050002,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130003,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130004,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130002,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190004,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190002,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190003,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190001,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020003,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150002,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090001,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050004,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090003,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090002,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020006,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020002,OMAGH AREA C,MID-TYRONE,OMAGH TOWN,Omagh
95YY020007,OMAGH AREA C,MID-TYRONE,OMAGH TOWN,Omagh
95YY140004,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140003,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140005,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY150005,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150007,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020001,OMAGH AREA C,MID-TYRONE,OMAGH TOWN,Omagh
95YY150008,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150004,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150001,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150006,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150003,OMAGH AREA D,MID-TYRONE,OMAGH TOWN,Mid Tyrone
95YY140008,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140007,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140006,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140002,OMAGH AREA C,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY140001,OMAGH AREA C,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070004,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY120005,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY120004,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070001,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY170004,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070006,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070003,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070005,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200005,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200001,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200004,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95KK030005,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK030004,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK030002,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK100004,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK100005,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK100002,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK120002,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK120005,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK120004,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95OO010004,DUNGANNON AREA B,TORRENT,TORRENT,Torrent
95KK120003,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK120001,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95OO010003,DUNGANNON AREA B,TORRENT,TORRENT,Torrent
95OO010001,DUNGANNON AREA B,TORRENT,TORRENT,Clogher Valley
95OO140004,DUNGANNON AREA B,TORRENT,TORRENT,Torrent
95OO080005,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO080006,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO010005,DUNGANNON AREA B,TORRENT,TORRENT,Clogher Valley
95OO010002,DUNGANNON AREA B,TORRENT,TORRENT,Torrent
95OO040005,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95YY180004,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200003,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200002,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY180005,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY180001,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY180002,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY180003,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95OO020001,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO020003,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO020002,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO040004,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO030006,DUNGANNON AREA D,BLACKWATER,BLACKWATER,Clogher Valley
95OO040002,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO040003,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
