DZ2021_cd,SA2011,weight
N20000122,N00000080,4.067274242400209e-06
N20000123,N00003940,0.41658040651039363
N20000123,N00003941,0.31630186948550915
N20000123,N00003942,0.26711772400409534
N20000124,N00003938,0.504298198576895
N20000124,N00003941,0.28079222757988176
N20000124,N00003939,0.21303817865778188
N20000124,N00004079,0.0016911605370835757
N20000124,N00004058,0.00012334383497159524
N20000124,N00003934,5.49420821699006e-05
N20000124,N00003932,1.948731199789285e-06
N20000125,N00003932,0.6303550368828333
N20000125,N00003934,0.36206341962463223
N20000125,N00004042,0.007287815905477941
N20000125,N00004047,0.0001921097673415932
N20000125,N00001747,8.76277934359331e-05
N20000125,N00001706,1.154646442786102e-05
N20000125,N00001711,1.9341678600750072e-06
N20000126,N00004047,0.9987163667900887
N20000126,N00003932,0.001283633209956291
N20000127,N00004076,0.4686813275213342
N20000127,N00004082,0.3005934393096886
N20000127,N00003938,0.12553778460669102
N20000127,N00004081,0.10492700676902252
N20000127,N00003932,0.00026044179326872277
N20000128,N00004047,0.5909633860066413
N20000128,N00004042,0.22237915763389163
N20000128,N00004048,0.09457107743263159
N20000128,N00004049,0.09090483493963337
N20000128,N00003932,0.001181543985395301
N20000129,N00004079,0.4181464726597808
N20000129,N00004083,0.19788396689085408
N20000129,N00004082,0.18192924995614326
N20000129,N00004080,0.10336388652565175
N20000129,N00003938,0.06123517656978072
N20000129,N00004078,0.024959904010466608
N20000129,N00004081,0.008721435445327302
N20000129,N00003958,0.0037435449600362694
N20000129,N00004058,1.488754955925237e-05
N20000129,N00003961,1.2028210413192757e-06
N20000130,N00004076,0.5517002332223803
N20000130,N00004075,0.16397741162845222
N20000130,N00004081,0.15768926482944873
N20000130,N00004078,0.09606394373996094
N20000130,N00004083,0.030196507882357185
N20000130,N00003932,0.00037263869739883075
N20000131,N00004082,0.521523137876552
N20000131,N00004081,0.3540384590592394
N20000131,N00004083,0.12443431970207999
N20000131,N00004076,4.083362067137905e-06
N20000132,N00004051,0.9643241478942355
N20000132,N00003932,0.02601382602548834
N20000132,N00004048,0.009656769388363576
N20000132,N00001706,6.386738512960948e-06
N20000133,N00004049,0.404491052850025
N20000133,N00004042,0.28330020009076806
N20000133,N00004043,0.25898994165644884
N20000133,N00004047,0.04760119465446199
N20000133,N00004045,0.003356344027427385
N20000133,N00004046,0.001394211636021253
N20000133,N00004050,0.0007992906059855958
N20000133,N00003932,6.776447916697854e-05
N20000134,N00004048,0.6275221451825507
N20000134,N00004052,0.1562935350286601
N20000134,N00004050,0.08661343685978744
N20000134,N00004049,0.06664321159551519
N20000134,N00003932,0.03492197280863226
N20000134,N00004051,0.028005698525911
N20000135,N00004075,0.4752411823423997
N20000135,N00004026,0.20154380885910958
N20000135,N00004027,0.16392823141975862
N20000135,N00004078,0.0953599197263411
N20000135,N00004077,0.061974210824873685
N20000135,N00004076,0.00176772397408158
N20000135,N00003932,0.00017110258549480906
N20000135,N00003922,1.341948951686379e-05
N20000136,N00004029,0.42926292832380836
N20000136,N00004026,0.29022242742117105
N20000136,N00004027,0.24474616236715152
N20000136,N00004032,0.03575482577429455
N20000136,N00003917,1.3651293982479465e-05
N20000137,N00004045,0.530765810954082
N20000137,N00004044,0.4301575935158053
N20000137,N00004043,0.03326488073706839
N20000137,N00004042,0.005685699572844419
N20000137,N00004046,0.00011300720762875591
N20000137,N00003932,9.534044946871526e-06
N20000137,N00004066,1.9546923890474575e-06
N20000137,N00004028,1.5192746285992623e-06
N20000138,N00004046,0.5616177414205318
N20000138,N00004043,0.24889631834057532
N20000138,N00004045,0.18668747502354718
N20000138,N00004070,0.0011949005067622902
N20000138,N00004049,0.0010996413284122518
N20000138,N00004069,0.0003583007662750014
N20000138,N00004066,0.0001456226139045996
N20000139,N00004028,0.3760204200248481
N20000139,N00004026,0.2710262364729522
N20000139,N00004044,0.23989021786827217
N20000139,N00004030,0.07449681141348122
N20000139,N00004031,0.017616643438248265
N20000139,N00004032,0.010419473492151289
N20000139,N00003932,0.009577436295621066
N20000139,N00004045,0.0009156808971836725
N20000139,N00004066,3.6420361066104024e-05
N20000140,N00001697,0.4574987926330189
N20000140,N00004090,0.2983984794049699
N20000140,N00004091,0.1961011120785401
N20000140,N00001699,0.02821510613017864
N20000140,N00001700,0.010243787165999373
N20000140,N00004051,0.006465317128212381
N20000140,N00001706,0.0030794773033468227
N20000141,N00004079,0.9996734855454686
N20000141,N00004058,0.00031817558824131885
N20000141,N00003957,8.33886646076235e-06
N20000142,N00004032,0.378275141575317
N20000142,N00004029,0.3590537613747158
N20000142,N00004027,0.25775288091561827
N20000142,N00004030,0.0032333172855902683
N20000142,N00004033,0.0016153505715062323
N20000142,N00003918,3.906306584003206e-05
N20000142,N00003917,3.0485211403040605e-05
N20000143,N00004051,0.5455915480215537
N20000143,N00004052,0.35355861900540525
N20000143,N00004091,0.06735943506101608
N20000143,N00004050,0.028920713878875442
N20000143,N00004048,0.004569684032914483
N20000144,N00004077,0.5679833559067469
N20000144,N00004078,0.4292548793384951
N20000144,N00003922,0.002120712724013731
N20000144,N00003920,0.0006410520307743177
N20000145,N00004033,0.31460556492246905
N20000145,N00004030,0.30785442159219795
N20000145,N00004031,0.2738158672141847
N20000145,N00004032,0.10353684258663158
N20000145,N00003918,0.00018730368455002435
N20000146,N00004069,0.6140610769813855
N20000146,N00004067,0.37487553069662594
N20000146,N00004071,0.007242164972318475
N20000146,N00004046,0.0021845838836430354
N20000146,N00004068,0.001149913176201278
N20000146,N00004043,0.00025505888856431524
N20000146,N00004049,0.00023167140126893415
N20000147,N00004033,0.42697925017627897
N20000147,N00004031,0.2556711717921145
N20000147,N00004030,0.19111818766370428
N20000147,N00004028,0.12621492566983594
N20000147,N00003918,7.353863135612987e-06
N20000147,N00003965,4.604346107457348e-06
N20000147,N00003967,4.50648883225036e-06
N20000148,N00003921,0.556233837626732
N20000148,N00003917,0.3491358047759045
N20000148,N00003914,0.08445344324193733
N20000148,N00003916,0.01015103020330595
N20000148,N00004027,2.5884152145328865e-05
N20000149,N00004050,0.8654279283878495
N20000149,N00004091,0.0668975667993971
N20000149,N00004049,0.024782118955357386
N20000149,N00004071,0.01557475713808758
N20000149,N00004072,0.010139252817414556
N20000149,N00004069,0.008659297474199877
N20000149,N00004048,0.0073718100852089175
N20000149,N00004052,0.0008601918715176704
N20000149,N00004043,0.00028707647131921737
N20000150,N00004071,0.8605876936419813
N20000150,N00004067,0.11354874090430238
N20000150,N00004069,0.01499457269678084
N20000150,N00004068,0.010868992756961272
N20000151,N00003922,0.4970398384078845
N20000151,N00003914,0.20349792977913858
N20000151,N00003921,0.1798368104052498
N20000151,N00003920,0.1196069043170448
N20000151,N00004027,1.0555798998802965e-05
N20000151,N00004077,4.993990049861528e-06
N20000151,N00003919,2.9673016120533934e-06
N20000152,N00004090,0.5855896522888864
N20000152,N00001697,0.3563547867148927
N20000152,N00001699,0.05801045756957435
N20000153,N00004066,0.4057081093209241
N20000153,N00004065,0.3789975051796786
N20000153,N00004070,0.13994653600148296
N20000153,N00004068,0.07209746429646299
N20000153,N00004046,0.0025000797592343977
N20000153,N00004069,0.0006711177769042979
N20000153,N00004045,7.847391605498682e-05
N20000154,N00003915,0.34891629688207815
N20000154,N00003918,0.34757247858111495
N20000154,N00003917,0.3023489640749196
N20000154,N00003914,0.000716287867462731
N20000154,N00004033,0.00033755493415281196
N20000154,N00003921,9.673599426923314e-05
N20000154,N00003967,6.607659502409254e-06
N20000154,N00004027,3.096281241374346e-06
N20000154,N00004032,1.977725250939415e-06
N20000155,N00004068,0.67517427142639
N20000155,N00004071,0.12434763547091181
N20000155,N00004065,0.09026464844391863
N20000155,N00004073,0.06971871942598903
N20000155,N00004067,0.04043653777002513
N20000155,N00004072,5.4140468130149655e-05
N20000155,N00004069,4.046996058307156e-06
N20000156,N00003916,0.4451582504037696
N20000156,N00003920,0.20521863035014662
N20000156,N00003914,0.18438620572673536
N20000156,N00003915,0.1600872550284241
N20000156,N00003917,0.0029115131143644408
N20000156,N00003921,0.001139481532668553
N20000156,N00003919,0.001037783690705769
N20000156,N00003967,5.084701879449383e-05
N20000156,N00003963,1.003313438042654e-05
N20000157,N00003962,0.38399015530587693
N20000157,N00003919,0.2568943238122885
N20000157,N00003920,0.17721359979531662
N20000157,N00003963,0.1193269802001979
N20000157,N00003967,0.0625406748387208
N20000157,N00003914,3.3496011165147155e-05
N20000158,N00004091,0.43465072123503024
N20000158,N00004089,0.39089553044959435
N20000158,N00004084,0.12692988972928204
N20000158,N00004090,0.020671204124005808
N20000158,N00004050,0.016299771218660747
N20000158,N00004088,0.010552883243794615
N20000159,N00004072,0.7476442925274968
N20000159,N00004073,0.1648409219995304
N20000159,N00004068,0.05867573731770819
N20000159,N00004071,0.028839048156648717
N20000160,N00004050,0.7906293407299196
N20000160,N00004072,0.1747958810674763
N20000160,N00004073,0.03435276383418164
N20000160,N00004084,0.00021993677143359499
N20000160,N00004087,2.0775971452463845e-06
N20000161,N00004066,0.41077429111131947
N20000161,N00004068,0.2963690319492354
N20000161,N00004073,0.25203246225283854
N20000161,N00004065,0.04073121854633864
N20000161,N00003969,6.358976980880372e-05
N20000161,N00003968,1.9186159097453313e-05
N20000161,N00003965,3.7209347594055795e-06
N20000161,N00004087,2.5063477685741165e-06
N20000161,N00003970,2.0252285919017404e-06
N20000161,N00004028,1.9677001680567114e-06
N20000162,N00004090,0.4522834737899453
N20000162,N00004088,0.37469260787740855
N20000162,N00004085,0.14705498076682458
N20000162,N00004089,0.0179912092928985
N20000162,N00004091,0.007936423501071314
N20000162,N00004084,3.5885873717504765e-05
N20000163,N00004073,0.9958292743268055
N20000163,N00004074,0.0034410013084930787
N20000163,N00003969,0.0007297243633592469
N20000164,N00003967,0.761838255159276
N20000164,N00003964,0.13591326934888884
N20000164,N00003962,0.06467239668207814
N20000164,N00003963,0.037501476078347154
N20000164,N00003915,6.51292385429533e-05
N20000164,N00003914,6.392124899557458e-06
N20000164,N00003916,3.081368314553513e-06
N20000165,N00003965,0.414159764894191
N20000165,N00003967,0.19913155877909142
N20000165,N00003968,0.17958741667133243
N20000165,N00003964,0.16138801465180458
N20000165,N00003972,0.04572286532554136
N20000165,N00004068,5.0813402446445885e-06
N20000165,N00004066,3.367232143142538e-06
N20000166,N00004084,0.5224013012362603
N20000166,N00004085,0.4772848766690614
N20000166,N00004091,0.0002987270044979879
N20000166,N00004050,1.2758862314530627e-05
N20000167,N00004085,0.5699531583234435
N20000167,N00004084,0.37062768818480735
N20000167,N00004087,0.05941405060891268
N20000167,N00004050,2.7173644681596076e-06
N20000167,N00004072,1.4773463728973203e-06
N20000168,N00003969,0.6487036054412804
N20000168,N00003970,0.1960222903679752
N20000168,N00003971,0.09630219294588344
N20000168,N00003891,0.05771326144959791
N20000168,N00004068,0.0009480896737609099
N20000168,N00004073,0.0002474880903007409
N20000168,N00004074,6.307203002310501e-05
N20000169,N00004085,0.5415096824243392
N20000169,N00004086,0.33144451599097535
N20000169,N00004087,0.1270386792578318
N20000169,N00004073,6.0987181717038044e-06
N20000170,N00003968,0.4844627464893177
N20000170,N00003970,0.4228123155071335
N20000170,N00003969,0.05128967397308332
N20000170,N00003971,0.040836460428854325
N20000170,N00004068,0.0005988036016083226
N20000171,N00004074,0.5270791018559033
N20000171,N00004073,0.4689365879025389
N20000171,N00003969,0.0035811671540605795
N20000171,N00004087,0.0003876934736401323
N20000171,N00003893,7.197361272823803e-06
N20000171,N00003895,3.9929514282564885e-06
N20000171,N00003892,2.159094480826955e-06
N20000171,N00003891,2.1002022528424454e-06
N20000172,N00004087,0.8241937428893877
N20000172,N00004085,0.15514559273962505
N20000172,N00004086,0.015058914634672007
N20000172,N00004073,0.005601749737049218
N20000173,N00003964,0.5708977118107812
N20000173,N00003967,0.14518008999529478
N20000173,N00004014,0.12291246460728647
N20000173,N00003962,0.1051666317589424
N20000173,N00004008,0.040168809849858815
N20000173,N00004016,0.013674604933929451
N20000173,N00004013,0.001619228313649124
N20000173,N00003963,0.00020282554922387936
N20000173,N00004015,0.00017763318077451204
N20000174,N00003972,0.5646307032506417
N20000174,N00003968,0.19601609510727222
N20000174,N00003966,0.14302730633669702
N20000174,N00003971,0.0814381444119607
N20000174,N00003964,0.014836173345298324
N20000174,N00003984,3.9836394341120104e-05
N20000174,N00003981,1.0642658561526329e-05
N20000174,N00003894,1.0984952298270598e-06
N20000175,N00003892,0.4942026248518745
N20000175,N00003895,0.2903724845525609
N20000175,N00003891,0.11259551671416608
N20000175,N00003893,0.10281422020281104
N20000175,N00004074,1.5153678581062027e-05
N20000176,N00003971,0.4682556896746258
N20000176,N00003891,0.4005394700623561
N20000176,N00003894,0.08915971049898905
N20000176,N00003892,0.03978177474366452
N20000176,N00003968,0.0022633550203721075
N20000177,N00004085,0.4213194424615283
N20000177,N00003889,0.29118774964313254
N20000177,N00004087,0.23110769156388555
N20000177,N00003890,0.056373901399065306
N20000178,N00003890,0.5329281912654653
N20000178,N00003889,0.46404899841746866
N20000178,N00004073,0.001767373008278986
N20000178,N00003894,0.001052343099051075
N20000178,N00004087,0.00020309420938766833
N20000179,N00003894,0.6611504171221748
N20000179,N00003893,0.12455192497345809
N20000179,N00003895,0.06190835963699426
N20000179,N00003890,0.05774573223899271
N20000179,N00003984,0.051306939684555734
N20000179,N00003892,0.01763103811460239
N20000179,N00003982,0.015098276955103756
N20000179,N00003891,0.0073462520000687655
N20000179,N00003889,0.002394226872625057
N20000179,N00004073,0.0008277370281456454
N20000179,N00003971,3.715477596529043e-05
N20000179,N00004074,1.9405971619155794e-06
N20000180,N00003964,0.943809323666957
N20000180,N00003966,0.05049995492940021
N20000180,N00003972,0.005549154289341383
N20000180,N00004008,0.00012838756788656006
N20000180,N00004001,9.29014011378672e-06
N20000180,N00003981,2.1572146857372593e-06
N20000180,N00004007,1.7321916168007638e-06
N20000181,N00003981,0.5532909395151367
N20000181,N00003983,0.3857297298508368
N20000181,N00003985,0.05809819859951216
N20000181,N00003984,0.0028614586071478263
N20000181,N00003966,1.961010632102012e-05
N20000182,N00004007,0.4119924594416596
N20000182,N00003987,0.204821206155922
N20000182,N00003981,0.13893272803000675
N20000182,N00004000,0.08274680864666198
N20000182,N00003983,0.0790218021739799
N20000182,N00004001,0.05361444222399214
N20000182,N00003985,0.0288236285917361
N20000182,N00003964,4.692473602656162e-05
N20000183,N00003984,0.426990056931486
N20000183,N00003986,0.17017166349446133
N20000183,N00003989,0.1686405843757304
N20000183,N00003981,0.14619797247929128
N20000183,N00003982,0.08760574369066018
N20000183,N00003985,0.00029582887780425424
N20000183,N00003894,9.254351809171676e-05
N20000183,N00003971,2.5509856150263794e-06
N20000183,N00004104,1.8619462534062828e-06
N20000184,N00003985,0.6955078438581633
N20000184,N00003987,0.1411799946888805
N20000184,N00003986,0.06235303392902464
N20000184,N00003984,0.0556267226050577
N20000184,N00003988,0.042309747242805146
N20000184,N00003983,0.0030226576760352813
N20000185,N00003894,0.6405389374955305
N20000185,N00003982,0.2753361032018896
N20000185,N00003887,0.06022883403904724
N20000185,N00003984,0.014566342146479016
N20000185,N00003890,0.00931137539117608
N20000185,N00004104,1.63347352404645e-05
N20000185,N00003989,2.0729898709495775e-06
N20000186,N00003887,0.4986582757398755
N20000186,N00003890,0.2907159073257235
N20000186,N00003889,0.16184176604465378
N20000186,N00003894,0.048784050890931206
N20000187,N00003986,0.4933096280601872
N20000187,N00003988,0.4738379510616938
N20000187,N00003985,0.03282757289417785
