SA2011,DZ2021_cd,weight
N00000143,N20003521,0.3380699735546597
N00000143,N20003526,0.04432502815311796
N00000143,N20003522,1.0557193043789202e-05
N00000144,N20003527,0.7766215961337338
N00000144,N20003526,0.21819204272021897
N00000144,N20003524,0.005185279807854371
N00000144,N20003521,1.081338191620368e-06
N00000145,N20003527,0.8524184257791324
N00000145,N20003526,0.13065060861674815
N00000145,N20003535,0.01693096560414059
N00000146,N20003523,0.9657998306602775
N00000146,N20003535,0.033996686690356784
N00000146,N20003433,0.00016625693597638574
N00000146,N20002541,1.9385507391849617e-05
N00000146,N20002509,1.7840210774515522e-05
N00000147,N20003521,0.8937850076139554
N00000147,N20003518,0.06213070696493593
N00000147,N20003516,0.04408300995531097
N00000147,N20003522,1.2754658114356094e-06
N00000148,N20003755,0.5178298258649942
N00000148,N20003747,0.3913766813822947
N00000148,N20003753,0.05532218237476579
N00000148,N20003751,0.029792293369414084
N00000148,N20003750,0.005678086952247232
N00000149,N20003747,0.8632289984004621
N00000149,N20003749,0.0681992518405293
N00000149,N20003750,0.05939923235595644
N00000149,N20003748,0.008175218175494976
N00000149,N20003743,0.0009972993220491748
N00000150,N20003747,0.5196191155250861
N00000150,N20003748,0.4719866478397611
N00000150,N20003749,0.00839319543689683
N00000150,N20003750,1.0411982575901863e-06
N00000151,N20003751,0.5435401414736982
N00000151,N20003749,0.35263622546688594
N00000151,N20003750,0.10277075848206321
N00000152,N20003747,0.501155017246741
N00000152,N20003750,0.43070133752277573
N00000152,N20003751,0.057938199380811094
N00000152,N20003753,0.01020544584967196
N00000153,N20003754,0.9939597186990329
N00000153,N20003746,0.0038431657000152185
N00000153,N20003752,0.002185638596458225
N00000154,N20003752,0.7498324655674977
N00000154,N20003754,0.22303889628681026
N00000154,N20003746,0.02712770851593724
N00000155,N20003747,0.5948765045208019
N00000155,N20003754,0.3961496343894487
N00000155,N20003752,0.006627439267419662
N00000155,N20003755,0.00020464680475094438
N00000156,N20003746,0.5379708121666412
N00000156,N20003752,0.4444819160432258
N00000156,N20003747,0.016319566374136892
N00000156,N20003754,0.0012100974448157754
N00000157,N20003755,0.7249181212116301
N00000157,N20003756,0.1977954455240923
N00000157,N20003754,0.06567891488666863
N00000157,N20003747,0.011604708194381485
N00000158,N20003755,0.5494541548857315
N00000158,N20003756,0.25205422944759254
N00000158,N20003761,0.16222882640994996
N00000158,N20003757,0.030324532460538064
N00000158,N20003758,0.00591196272958427
N00000159,N20003516,0.7529281421674268
N00000159,N20003508,0.1571996602660843
N00000159,N20003510,0.08897403862548726
N00000159,N20003524,0.00048266677677860046
N00000159,N20003518,0.0004006374768839519
N00000159,N20003535,1.4854687335754163e-05
N00000160,N20003516,0.4849783293271309
N00000160,N20003508,0.4204747323212238
N00000160,N20003475,0.04425175675501679
N00000160,N20003500,0.043590370937610465
N00000160,N20003523,0.003673068216554067
N00000160,N20003490,0.003031742442466792
N00000161,N20003523,0.4714555572832353
N00000161,N20003475,0.2978966756531201
N00000161,N20003508,0.23064747383443207
N00000162,N20003490,0.8407942774696302
N00000162,N20003500,0.06815261276597484
N00000162,N20003493,0.057653158034093065
N00000162,N20003504,0.03339144884694094
N00000162,N20003478,7.795381655967742e-06
N00000163,N20003500,0.6812539829898704
N00000163,N20003504,0.15165238081699126
N00000163,N20003516,0.05747627281738579
N00000163,N20003493,0.0526108985120646
N00000163,N20003490,0.032876584628106935
N00000163,N20003510,0.024129880235579264
N00000164,N20003475,0.7282072701858525
N00000164,N20003523,0.27157359810327253
N00000164,N20003569,0.00018359212767935515
N00000164,N20002501,3.5539583196351054e-05
N00000165,N20003523,0.7731457851369075
N00000165,N20003475,0.22685421486309082
N00000166,N20003483,0.7035261698531379
N00000166,N20003475,0.181425149602371
N00000166,N20003490,0.10250071552530353
N00000166,N20003494,0.012539945757856287
N00000166,N20003478,8.019261330335151e-06
N00000167,N20003475,0.8776896899169132
N00000167,N20003494,0.11033156533629357
N00000167,N20003483,0.011978532892170789
N00000168,N20003490,0.5978564683910556
N00000168,N20003494,0.2604013675940227
N00000168,N20003475,0.11023555442017358
N00000168,N20003500,0.031496792405211575
N00000168,N20003508,8.915416495127913e-06
N00000169,N20003744,0.41257722329849816
N00000169,N20003746,0.3611169541488654
N00000169,N20003740,0.22261434220690982
N00000169,N20003737,0.0036909014683970624
N00000170,N20003746,0.5216549015793124
N00000170,N20003741,0.3114547469312211
N00000170,N20003745,0.1369161102757164
N00000170,N20003742,0.029173751890310507
N00000170,N20003747,0.0008004893234390943
N00000171,N20003746,0.4995060191863737
N00000171,N20003747,0.38624328825107807
N00000171,N20003745,0.07946248890342165
N00000171,N20003752,0.03478640313198372
N00000172,N20003743,0.5309055395369086
N00000172,N20003737,0.299164858300293
N00000172,N20003741,0.11537495802713064
N00000172,N20003740,0.035854602642817916
N00000172,N20003746,0.013154500942262563
N00000172,N20003736,0.005535438819865504
N00000173,N20003743,0.6973350753751535
N00000173,N20003745,0.16003435281397801
N00000173,N20003747,0.13827194867007508
N00000173,N20003748,0.0021947648644010664
N00000173,N20003749,0.002162891024453922
N00000174,N20003741,0.6590545093477866
N00000174,N20003743,0.1806997093026524
N00000174,N20003742,0.16024577950952215
N00000175,N20003745,0.6498604715609658
N00000175,N20003743,0.2596458201267012
N00000175,N20003747,0.07977217819349747
N00000175,N20003742,0.010292650184848207
N00000175,N20003741,0.00042887993398620257
N00000176,N20003518,0.7227845450072146
N00000176,N20003522,0.2714305262666211
N00000176,N20003516,0.004093083283534739
N00000176,N20003510,0.0016841814076487237
N00000176,N20003521,3.879442691333495e-06
N00000176,N20003527,3.7845923008067148e-06
N00000177,N20003529,0.970091498737582
N00000177,N20003522,0.011288380049922987
N00000177,N20003518,0.010523207055575608
N00000177,N20003535,0.0028445836279732827
N00000177,N20003533,0.0012382315263774761
N00000177,N20003503,0.0011905253936742937
N00000177,N20003517,0.0010646100592439083
N00000177,N20003530,0.0008064219703449966
N00000177,N20003514,0.0003985120159931648
N00000177,N20003534,0.00033614106195939023
N00000177,N20003527,0.00010745577286258699
N00000177,N20003536,8.454986615324389e-05
N00000178,N20003503,0.5653118286763279
N00000178,N20003502,0.31205299198331404
N00000178,N20003509,0.11974082033569686
N00000178,N20003512,0.0010447609308563547
N00000178,N20003506,0.0010249242685180795
N00000178,N20003496,0.000822904692923083
N00000178,N20003499,1.769112367118485e-06
N00000179,N20003504,0.3280244190227405
N00000179,N20003513,0.18150848463639138
N00000179,N20003503,0.17205735714835305
N00000179,N20003510,0.14666969620454948
N00000179,N20003518,0.1460729082514032
N00000179,N20003529,0.024409606396660823
N00000179,N20003499,0.0012575283399007828
N00000180,N20003512,0.7788713190794243
N00000180,N20003529,0.13777339942086259
N00000180,N20003509,0.08333127171471806
N00000180,N20003506,1.232105314615743e-05
N00000180,N20003517,1.1688731847452978e-05
N00000181,N20003509,0.6341601041061963
N00000181,N20003529,0.23384397930160106
N00000181,N20003503,0.0911732446130332
N00000181,N20003512,0.0408226700859136
N00000182,N20003445,0.6336612369201599
N00000182,N20003444,0.3571543818695453
N00000182,N20003438,0.008672469893913714
N00000182,N20003441,0.00033981282792834236
N00000182,N20003450,0.0001720984884656408
N00000183,N20003443,0.9887004701762891
N00000183,N20003450,0.0097858986060959
N00000183,N20003442,0.0014530309749865107
N00000183,N20003440,3.84527073566511e-05
N00000183,N20003446,1.250706267439387e-05
N00000183,N20003451,9.640472596102283e-06
N00000184,N20003440,0.38141814279227315
N00000184,N20003450,0.3313160083658151
N00000184,N20003449,0.16127932856601898
N00000184,N20003443,0.10894824461276946
N00000184,N20003453,0.00873832894231718
N00000184,N20003444,0.007486635275003596
N00000184,N20003437,0.00037250719595576166
N00000184,N20003447,0.00022292385954866814
N00000184,N20003441,0.0002178803903008062
N00000185,N20003450,0.42246977238656036
N00000185,N20003453,0.33058171272983405
N00000185,N20003451,0.24693640321024082
N00000185,N20003443,9.695528804370351e-06
N00000185,N20003454,2.416144561745491e-06
N00000186,N20003450,0.2331444984132054
N00000186,N20003453,0.23256387875921536
N00000186,N20003447,0.21603723618656334
N00000186,N20003444,0.16091186912410152
N00000186,N20003449,0.15705632806628594
N00000186,N20003441,0.0002861894506241248
N00000187,N20003447,0.6530124262902728
N00000187,N20003445,0.3453598131098395
N00000187,N20003439,0.001627760599887501
N00000188,N20003450,0.61781799931439
N00000188,N20003447,0.2376363586876932
N00000188,N20003445,0.10818845630465224
N00000188,N20003444,0.03635718569326886
N00000189,N20003433,0.8561948311583212
N00000189,N20003447,0.13698880972006314
N00000189,N20003435,0.003520066499506269
N00000189,N20003439,0.003151654159559649
N00000189,N20003445,0.0001330505762771333
N00000190,N20003439,0.4114225421094209
N00000190,N20003435,0.3745182476963957
N00000190,N20003447,0.21290246975242164
N00000190,N20003433,0.0009216401877542809
N00000190,N20003438,0.00023510025401219316
N00000191,N20003438,0.722105682411018
N00000191,N20003439,0.24966529845385219
N00000191,N20003445,0.028229019135111624
N00000192,N20003436,0.9933627567791119
N00000192,N20003438,0.004286680653101493
N00000192,N20003434,0.002128710347212506
N00000192,N20003432,0.0002218522205805989
N00000193,N20003440,0.7227903655298733
N00000193,N20003433,0.2422554523179315
N00000193,N20003436,0.030809361173295257
N00000193,N20003441,0.003527050272651486
N00000193,N20003437,0.0006177707062495961
N00000194,N20003438,0.7109456822828383
N00000194,N20003436,0.23880779175847136
N00000194,N20003441,0.05022939810002011
N00000194,N20003445,1.712785867477396e-05
N00000195,N20003441,0.8607529505238999
N00000195,N20003440,0.07264610021684
N00000195,N20003438,0.06615324556932556
N00000195,N20003445,0.0003008165616866384
N00000195,N20003444,0.00014688712823287837
N00000196,N20003436,0.39750129794150924
N00000196,N20003441,0.3814108815776542
N00000196,N20003440,0.22108782048084089
N00000197,N20003435,0.4718513125921443
N00000197,N20003438,0.21507679520668319
N00000197,N20003434,0.16464457342999314
N00000197,N20003433,0.14835425485324014
N00000197,N20003436,6.268280894940717e-05
N00000197,N20003439,1.038110897703817e-05
N00000198,N20003433,0.9797966983211859
N00000198,N20003435,0.007570623787986919
N00000198,N20003434,0.006929368798971483
N00000198,N20003432,0.0056317196978436
N00000198,N20003523,7.158954703620974e-05
N00000199,N20003433,0.9641632585796683
N00000199,N20003432,0.02161855836056943
N00000199,N20003436,0.013621525200109062
N00000199,N20003440,0.00036923072890087354
N00000199,N20003434,0.0001751144611336092
N00000199,N20003437,5.0458254017532835e-05
N00000199,N20003523,1.8544156023207123e-06
N00000200,N20003434,0.6451711103986643
N00000200,N20003432,0.2652360641534042
N00000200,N20003436,0.08959282544793541
N00000201,N20003433,0.34117782242159
N00000201,N20003437,0.2958767713166398
N00000201,N20003442,0.26166040879649105
N00000201,N20003443,0.09731256279081857
N00000201,N20003448,0.002774285875856037
N00000201,N20003452,0.0011981294111251817
N00000202,N20003433,0.45140271807424714
N00000202,N20003448,0.4150649708647405
N00000202,N20003442,0.13352937337147908
N00000202,N20003456,2.82662698529933e-06
N00000203,N20003433,0.982630834272916
N00000203,N20003437,0.016807223668799637
N00000203,N20003523,0.0003222507600453956
N00000203,N20002541,0.0001764725825566888
N00000203,N20003443,3.615737924193331e-05
N00000203,N20003442,2.7061336439669866e-05
N00000204,N20003437,0.8628225278575047
N00000204,N20003443,0.13380062271605123
N00000204,N20003433,0.0017708141615314806
N00000204,N20003440,0.0016060352649092033
N00000205,N20003456,0.4791917567042291
N00000205,N20003433,0.4634417533978873
N00000205,N20003448,0.05735610161948933
N00000205,N20002541,1.0388278395346445e-05
N00000206,N20003451,0.5399261845686215
N00000206,N20003446,0.2984787311524374
N00000206,N20003452,0.10670487537511625
N00000206,N20003454,0.0397244820946241
N00000206,N20003442,0.015103970672881762
N00000206,N20003443,6.174946636919108e-05
N00000207,N20003446,0.47349509187568944
N00000207,N20003452,0.4712943177111844
N00000207,N20003442,0.05430095086717413
N00000207,N20003448,0.0009096395459650153
N00000208,N20003456,0.4229278545552735
N00000208,N20003448,0.36915788045431813
N00000208,N20003452,0.11910669328833974
N00000208,N20003442,0.08810689522921868
N00000208,N20003446,0.0007006764728510825
N00000209,N20003456,0.41600948144080024
N00000209,N20003452,0.3849475833668234
N00000209,N20003454,0.19233268798209038
N00000209,N20003446,0.0036370363764800353
N00000209,N20003451,0.0029298628461704103
N00000209,N20003448,0.00014334798763476094
N00000210,N20003718,0.5415752369376924
N00000210,N20003711,0.3811965644946042
N00000210,N20003715,0.07602916088378672
N00000210,N20003724,0.0011505178553655516
N00000211,N20003713,0.5988996518243257
N00000211,N20003726,0.14899324400295125
N00000211,N20003700,0.08227306336085324
N00000211,N20003704,0.057583171493261934
N00000211,N20003707,0.05741586520294523
N00000211,N20003718,0.04105916358278165
N00000211,N20003685,0.01371610316274119
N00000211,N20003720,5.7491714821612766e-05
N00000212,N20003718,0.7382197707461554
N00000212,N20003707,0.09062800762207737
N00000212,N20003713,0.082290122764088
N00000212,N20003715,0.07095998794371974
N00000212,N20003711,0.017897537720447568
N00000213,N20003713,0.5082216625324992
N00000213,N20003704,0.3544828642758151
N00000213,N20003707,0.13729047362110955
N00000214,N20003704,0.637345389788948
N00000214,N20003685,0.23206451250541987
N00000214,N20003707,0.12355933815567448
N00000214,N20003713,0.007015950749984746
N00000214,N20003693,1.4776905650645381e-05
N00000215,N20003726,0.4416981296890219
N00000215,N20003685,0.43408527590780804
N00000215,N20003721,0.06316007067859229
N00000215,N20003700,0.03824193374381332
N00000215,N20003688,0.022749867000133414
N00000215,N20003713,8.853075022293743e-06
N00000215,N20003730,4.59365916772139e-06
N00000216,N20003721,0.9561690016896839
N00000216,N20003726,0.043724616121637506
N00000216,N20003731,7.629786737367297e-05
N00000216,N20003669,3.008432130258662e-05
N00000217,N20003685,0.8252473294446696
N00000217,N20003693,0.09290728755190603
N00000217,N20003688,0.07152786437199439
N00000217,N20003704,0.005864210995527472
N00000218,N20003685,0.7207733921439934
N00000218,N20003693,0.1442490884764502
N00000218,N20003704,0.07314466023472432
N00000218,N20003700,0.06183283619352905
N00000219,N20003726,0.6104830730554859
N00000219,N20003720,0.23153458885048978
N00000219,N20003723,0.15587888362485186
N00000219,N20003713,0.0019444176454203176
N00000219,N20003718,0.0001590368237574884
N00000220,N20003720,0.9027657676805267
N00000220,N20003723,0.09277487253224277
N00000220,N20003724,0.004230932449386612
N00000220,N20003718,0.00022842733785030325
N00000221,N20003723,0.756199666694685
N00000221,N20003726,0.20631968843872467
N00000221,N20003720,0.0283153675243649
N00000221,N20003727,0.008527921415685834
N00000221,N20003724,0.0006373559265356605
N00000222,N20003726,0.9157892582938953
N00000222,N20003727,0.08144730152045351
N00000222,N20003723,0.0024678514498671345
N00000222,N20003730,0.000295588735785025
N00000223,N20003727,0.3264151369159887
N00000223,N20003725,0.32459739037098134
N00000223,N20003726,0.22840128688564842
N00000223,N20003728,0.07758984600781177
N00000223,N20003724,0.04299633981957007
N00000224,N20003715,0.4599020041151571
N00000224,N20003722,0.29347558916347055
N00000224,N20003718,0.24608052222139581
N00000224,N20003711,0.0005418844999793098
N00000225,N20003722,0.794419610489176
N00000225,N20003715,0.14358758640673194
N00000225,N20003711,0.04244208219606171
N00000226,N20003722,0.924903214547799
N00000226,N20003725,0.07508279769267547
