code,name,LGD,EDM_score,EDM_rank,EDM_decile,Income_score,Income_rank,Employment_score,Employment_rank,Proximity to Services_score,Proximity to Services_rank
95XX010003,Ballycrochan_1,,8.41,3931,8,0.05,4383,0.1,3757,0.33,1553
95XX010004,Ballycrochan_3,,3.91,4763,10,0.02,4924,0.07,4439,-0.09,2540
95XX010005,Ballycrochan_2,,7.02,4205,9,0.04,4622,0.1,3827,0.16,1883
95XX010006,Ballycrochan_3,,9.28,3783,8,0.1,3488,0.1,3687,-0.01,2307
95XX010007,Ballycrochan_2,,5.67,4441,9,0.02,4851,0.07,4440,0.28,1642
95XX010008,Ballycrochan_3,,11.5,3429,7,0.05,4453,0.15,2437,0.13,1942
95XX010009,Ballycrochan_3,,4.52,4655,10,0.03,4832,0.06,4812,0.18,1842
95XX010010,Ballycrochan_2,,7.06,4192,9,0.07,3970,0.07,4598,0.24,1718
95XX010011,Ballycrochan_1,,5.17,4525,10,0.03,4800,0.05,4903,0.37,1498
95XX010012,Ballycrochan_1,,4.47,4661,10,0.02,4950,0.05,4836,0.23,1731
95XX010013,Ballycrochan_1,,5.87,4400,9,0.02,4928,0.07,4542,0.43,1405
95XX020001,Ballyholme,,3.38,4842,10,0.08,3846,0.05,4861,-0.79,4346
95XX020002,Ballyholme,,4.63,4638,10,0.07,4005,0.07,4523,-0.36,3374
95XX020003,Ballyholme,,3.43,4832,10,0.07,3956,0.06,4796,-0.68,4132
95XX020004,Ballyholme,,2.5,4940,10,0.03,4789,0.07,4588,-0.47,3662
95XX020005,Ballyholme,,5.15,4528,10,0.08,3884,0.08,4212,-0.53,3791
95XX020006,Ballyholme,,5.82,4412,9,0.12,3193,0.06,4759,-0.54,3820
95XX020007,Ballyholme,,3.71,4796,10,0.03,4782,0.07,4614,-0.12,2619
95XX020008,Ballyholme,,3.27,4858,10,0.05,4403,0.05,4929,-0.27,3071
95XX030001,Ballymaconnell_1,,5.87,4406,9,0.04,4655,0.07,4492,0.27,1679
95XX030002,Ballymaconnell_2,,7.22,4165,9,0.06,4269,0.08,4251,0.27,1670
95XX030003,Ballymaconnell_1,,10.05,3663,8,0.06,4219,0.11,3368,0.39,1451
95XX030004,Ballymaconnell_1,,9.86,3684,8,0.06,4231,0.12,3338,0.33,1552
95XX030005,Ballymaconnell_1,,6.67,4265,9,0.04,4551,0.08,4426,0.37,1485
95XX030006,Ballymaconnell_2,,5.73,4425,9,0.02,4948,0.05,4856,0.54,1216
95XX030007,Ballymaconnell_2,,7.61,4090,9,0.03,4712,0.09,4081,0.49,1294
95XX030008,Ballymaconnell_2,,7.46,4124,9,0.07,3932,0.05,4892,0.46,1347
95XX040001,Ballymagee_1,,4.86,4585,10,0.03,4835,0.08,4369,0.05,2145
95XX040002,Ballymagee_2,,8.25,3963,8,0.03,4792,0.11,3377,0.26,1696
95XX040003,Ballymagee_1,,5.13,4531,10,0.04,4587,0.07,4613,0.11,1987
95XX040004,Ballymagee_1,,3.32,4853,10,0.04,4658,0.05,4869,-0.15,2715
95XX040005,Ballymagee_1,,5.58,4465,9,0.04,4606,0.09,4005,-0.07,2498
95XX040006,Ballymagee_2,,6.62,4271,9,0.06,4162,0.08,4348,0.11,1983
95XX040007,Ballymagee_2,,8.54,3902,8,0.12,3258,0.08,4255,-0.01,2323
95XX040008,Ballymagee_2,,10.52,3570,8,0.09,3728,0.13,2923,-0.08,2509
95XX040009,Ballymagee_1,,5.09,4543,10,0.07,3953,0.07,4623,-0.22,2917
95XX040010,Ballymagee_2,,6.9,4225,9,0.06,4177,0.1,3723,-0.14,2704
95XX040011,Ballymagee_2,,8.61,3882,8,0.1,3478,0.1,3788,-0.11,2596
95XX050001,Bangor Castle,,51.42,308,1,0.38,933,0.43,61,-0.98,4629
95XX050002,Bangor Castle,,4.99,4561,10,0.04,4615,0.1,3870,-0.3,3175
95XX050003,Bangor Castle,,7.81,4042,9,0.1,3547,0.1,3778,-0.27,3080
95XX050004,Bangor Castle,,11.81,3378,7,0.11,3376,0.13,2834,-0.06,2465
95XX050005,Bangor Castle,,11.83,3376,7,0.15,2884,0.12,3238,-0.11,2610
95XX050006,Bangor Castle,,11.91,3358,7,0.2,2301,0.1,3836,-0.22,2932
95XX050007,Bangor Castle,,4.95,4569,10,0.04,4505,0.09,4109,-0.22,2928
95XX050008,Bangor Castle,,24.68,1736,4,0.18,2454,0.24,801,-0.57,3899
95XX050009,Bangor Castle,,34.84,898,2,0.41,744,0.24,850,-0.67,4119
95XX050010,Bangor Castle,,14.04,3077,7,0.21,2174,0.14,2630,-1.34,4935
95XX060001,Bloomfield_2_NorthDown,,4.6,4645,10,0.03,4831,0.06,4741,0.16,1873
95XX060002,Bloomfield_2_NorthDown,,8.45,3923,8,0.07,4061,0.09,3947,0.28,1647
95XX060003,Bloomfield_2_NorthDown,,8.11,3985,8,0.06,4160,0.09,3975,0.27,1668
95XX060004,Bloomfield_1_NorthDown,,7.76,4055,9,0.07,3991,0.11,3517,-0.17,2782
95XX060005,Bloomfield_1_NorthDown,,6.67,4264,9,0.06,4115,0.11,3534,-0.38,3401
95XX060006,Bloomfield_1_NorthDown,,21.86,2045,5,0.21,2117,0.2,1335,-0.41,3495
95XX060007,Bloomfield_1_NorthDown,,23.46,1870,4,0.34,1122,0.16,2116,-0.41,3486
95XX060008,Bloomfield_1_NorthDown,,30.42,1189,3,0.39,877,0.2,1382,-0.18,2812
95XX060009,Bloomfield_1_NorthDown,,31.23,1126,3,0.42,734,0.19,1558,-0.1,2568
95XX060010,Bloomfield_2_NorthDown,,7.97,4010,8,0.08,3762,0.08,4200,0.13,1946
95XX060011,Bloomfield_2_NorthDown,,19.3,2357,5,0.25,1750,0.15,2456,-0.06,2461
95XX060012,Bloomfield_2_NorthDown,,45.52,453,1,0.46,557,0.29,439,0.05,2144
95XX070001,Broadway_2,,5.19,4522,10,0.04,4556,0.08,4404,0.01,2243
95XX070002,Broadway_1,,6.79,4241,9,0.05,4464,0.09,4043,0.15,1904
95XX070003,Broadway_1,,4.54,4653,10,0.04,4600,0.06,4743,0.04,2155
95XX070004,Broadway_1,,5.1,4540,10,0.03,4739,0.08,4394,0.07,2086
95XX070005,Broadway_2,,1.97,4988,10,0.02,4876,0.07,4629,-0.59,3939
95XX070006,Broadway_2,,3.87,4769,10,0.03,4754,0.09,3932,-0.54,3812
95XX070007,Broadway_2,,8.99,3827,8,0.14,2987,0.11,3447,-0.79,4361
95XX070008,Broadway_2,,7.01,4209,9,0.09,3688,0.09,3969,-0.26,3059
95XX070009,Broadway_2,,2.8,4914,10,0.02,4903,0.06,4714,-0.23,2973
95XX070010,Broadway_1,,8.2,3968,8,0.1,3616,0.1,3862,-0.08,2503
95XX070011,Broadway_1,,10.36,3602,8,0.12,3212,0.11,3389,-0.12,2629
95XX080001,Bryansburn_2,,2.23,4966,10,0.02,4952,0.06,4799,-0.32,3227
95XX080002,Bryansburn_1,,7.17,4174,9,0.09,3666,0.1,3801,-0.35,3320
95XX080003,Bryansburn_2,,4.18,4718,10,0.05,4364,0.07,4451,-0.3,3194
95XX080004,Bryansburn_2,,9.43,3760,8,0.1,3576,0.12,3154,-0.27,3090
95XX080005,Bryansburn_1,,3.78,4783,10,0.04,4535,0.08,4266,-0.44,3589
95XX080006,Bryansburn_2,,2.22,4967,10,0.02,4875,0.06,4723,-0.41,3500
95XX080007,Bryansburn_1,,2.73,4918,10,0.04,4521,0.06,4713,-0.49,3714
95XX080008,Bryansburn_1,,4.74,4609,10,0.05,4313,0.09,4136,-0.38,3403
95XX080009,Bryansburn_1,,23.06,1912,4,0.22,2042,0.21,1224,-0.39,3428
95XX080010,Bryansburn_2,,4.33,4693,10,0.07,4081,0.05,4854,-0.22,2916
95XX090001,Churchill_2,,7,4211,9,0.06,4175,0.11,3556,-0.23,2956
95XX090002,Churchill_2,,13.41,3151,7,0.14,2986,0.13,2905,0.09,2057
95XX090003,Churchill_1,,8.54,3903,8,0.14,3026,0.06,4818,0.09,2042
95XX090004,Churchill_1,,10.74,3532,8,0.08,3761,0.13,2892,-0.03,2377
95XX090005,Churchill_1,,7.75,4056,9,0.09,3702,0.07,4642,0.27,1663
95XX090006,Churchill_1,,17.42,2616,6,0.22,2024,0.13,2990,0.24,1724
95XX090007,Churchill_1,,7.34,4142,9,0.06,4259,0.08,4215,0.27,1662
95XX090008,Churchill_2,,3.43,4833,10,0.03,4704,0.06,4811,-0.12,2650
95XX090009,Churchill_2,,3.46,4829,10,0.04,4603,0.04,4998,-0.08,2519
95XX090010,Churchill_2,,10.36,3603,8,0.11,3400,0.11,3366,-0.01,2320
95XX100001,Clandeboye_1,,23.99,1804,4,0.25,1760,0.19,1468,-0.06,2476
95XX100002,Clandeboye_2,,7.47,4119,9,0.1,3556,0.07,4529,0.06,2120
95XX100003,Clandeboye_1,,6.06,4367,9,0.03,4702,0.08,4378,0.27,1658
95XX100004,Clandeboye_2,,4.26,4706,10,0.02,4956,0.06,4819,0.18,1844
95XX100005,Clandeboye_2,,3.82,4776,10,0.02,4877,0.04,4974,0.11,1999
95XX100006,Clandeboye_2,,5.8,4413,9,0.06,4202,0.06,4764,0.15,1909
95XX100007,Clandeboye_1,,42,573,2,0.53,360,0.23,909,-0.14,2702
95XX100008,Clandeboye_3,,11.43,3438,7,0.2,2296,0.09,4149,-0.16,2749
95XX100009,Clandeboye_3,,9.71,3708,8,0.13,3048,0.1,3756,-0.16,2757
95XX100010,Clandeboye_1,,31.43,1110,3,0.4,811,0.2,1383,-0.1,2576
95XX100011,Clandeboye_3,,11.21,3465,7,0.12,3317,0.13,3038,-0.09,2545
95XX100012,Clandeboye_3,,20.91,2166,5,0.37,955,0.1,3691,-0.08,2522
95XX100013,Clandeboye_1,,6.14,4354,9,0.07,4075,0.07,4484,0.03,2199
95XX100014,Clandeboye_2,,8.89,3839,8,0.11,3463,0.1,3815,-0.04,2394
95XX110001,Conlig_3,,38.98,700,2,0.33,1187,0.28,461,0.18,1832
95XX110002,Conlig_2,,4.42,4673,10,0.03,4812,0.04,4986,0.23,1748
95XX110003,Conlig_1,,13.33,3160,7,0.13,3047,0.12,3232,0.35,1518
95XX110004,Conlig_1,,32.84,1028,3,0.44,612,0.18,1820,0.23,1735
95XX110005,Conlig_1,,5.04,4552,10,0.03,4711,0.05,4866,0.27,1657
95XX110006,Conlig_1,,14.78,2971,6,0.16,2660,0.12,3262,0.42,1416
95XX110007,Conlig_1,,18.31,2498,5,0.23,1943,0.14,2779,0.2,1810
95XX110008,Conlig_2,,37.36,767,2,0.42,739,0.24,875,0.11,1988
95XX110009,Conlig_3,,8.25,3962,8,0.11,3394,0.07,4570,0.15,1891
95XX110010,Conlig_3,,33.58,976,2,0.34,1121,0.23,920,0.21,1785
95XX110011,Conlig_3,,35.39,874,2,0.35,1083,0.25,754,0.14,1924
95XX110012,Conlig_3,,25.92,1588,4,0.29,1465,0.19,1578,0.13,1940
95XX110013,Conlig_2,,7.68,4076,9,0.07,4080,0.08,4279,0.29,1631
95XX110014,Conlig_2,,4.69,4628,10,0.03,4671,0.06,4734,0.11,2003
95XX120001,Craigavad,,7.12,4180,9,0.04,4619,0.05,4913,0.7,960
95XX120002,Craigavad,,9.38,3765,8,0.09,3740,0.07,4628,0.64,1043
95XX120003,Craigavad,,6.42,4303,9,0.03,4672,0.05,4889,0.58,1146
95XX120004,Craigavad,,6.42,4304,9,0.02,4856,0.07,4655,0.56,1178
95XX120005,Craigavad,,9.12,3808,8,0.04,4523,0.09,4045,0.69,970
95XX120006,Craigavad,,6.45,4297,9,0.03,4693,0.06,4803,0.56,1177
95XX120007,Craigavad,,6.35,4319,9,0.03,4732,0.06,4781,0.55,1198
95XX120008,Craigavad,,16.92,2672,6,0.1,3593,0.17,2060,0.56,1179
95XX130001,Crawfordsburn,,4.47,4662,10,0.02,4922,0.04,4987,0.29,1624
95XX130002,Crawfordsburn,,6.42,4305,9,0.08,3811,0.05,4912,0.14,1920
95XX130003,Crawfordsburn,,5.63,4448,9,0.06,4254,0.05,4925,0.21,1780
95XX130004,Crawfordsburn,,4.69,4623,10,0.01,5003,0.05,4844,0.32,1579
95XX130005,Crawfordsburn,,5.29,4509,9,0.02,4900,0.04,4978,0.47,1320
95XX130006,Crawfordsburn,,5.16,4527,10,0.01,5008,0.04,5002,0.5,1276
95XX130007,Crawfordsburn,,5.12,4535,10,0.01,5006,0.06,4676,0.34,1538
95XX130008,Crawfordsburn,,10.26,3621,8,0.1,3595,0.1,3740,0.32,1581
95XX130009,Crawfordsburn,,5.96,4383,9,0.04,4580,0.07,4480,0.24,1716
95XX140001,Cultra,,4.8,4596,10,0.02,4967,0.04,4979,0.39,1455
95XX140002,Cultra,,5.7,4428,9,0.04,4604,0.05,4851,0.37,1483
95XX140003,Cultra,,7.47,4117,9,0.09,3708,0.06,4761,0.27,1674
95XX140004,Cultra,,4.11,4726,10,0.03,4684,0.06,4752,-0.01,2303
95XX140005,Cultra,,4.59,4646,10,0.02,4959,0.05,4955,0.32,1567
95XX140006,Cultra,,4.47,4663,10,0.02,4926,0.06,4748,0.18,1839
95XX140007,Cultra,,4.76,4605,10,0.03,4762,0.05,4832,0.22,1773
95XX140008,Cultra,,5.73,4422,9,0.03,4788,0.03,5009,0.54,1221
95XX150001,Dufferin,,28.5,1360,3,0.29,1451,0.22,1060,-0.12,2639
95XX150002,Dufferin,,28.46,1367,3,0.39,875,0.18,1734,-0.15,2729
95XX150003,Dufferin,,19.92,2300,5,0.21,2118,0.17,1992,0.03,2185
95XX150004,Dufferin,,5.18,4523,10,0.05,4441,0.09,3942,-0.3,3173
95XX150005,Dufferin,,7.59,4093,9,0.04,4513,0.12,3225,-0.13,2654
95XX150006,Dufferin,,51.35,310,1,0.47,527,0.34,190,-0.23,2949
95XX150007,Dufferin,,25.26,1662,4,0.23,1954,0.22,1106,-0.15,2717
95XX150008,Dufferin,,24.47,1757,4,0.27,1587,0.2,1452,-0.21,2891
95XX150009,Dufferin,,44.88,476,1,0.49,455,0.28,518,-0.17,2783
95XX160001,Groomsport,,5.59,4461,9,0.03,4838,0.07,4533,0.31,1599
95XX160002,Groomsport,,4.97,4566,10,0.03,4669,0.06,4789,0.2,1801
95XX160003,Groomsport,,11.1,3483,7,0.05,4346,0.11,3396,0.68,982
95XX160004,Groomsport,,7.74,4062,9,0.04,4549,0.1,3872,0.32,1568
95XX160005,Groomsport,,18.23,2509,5,0.1,3506,0.17,1936,0.65,1025
95XX160006,Groomsport,,7.33,4145,9,0.06,4257,0.09,4141,0.23,1749
95XX160007,Groomsport,,18.01,2539,6,0.17,2598,0.16,2251,0.3,1606
95XX160008,Groomsport,,11.32,3452,7,0.11,3347,0.11,3503,0.26,1682
95XX160009,Groomsport,,7.87,4034,9,0.03,4713,0.11,3465,0.18,1835
95XX170001,Harbour_1,,13.88,3095,7,0.15,2920,0.16,2175,-0.6,3957
95XX170002,Harbour_1,,41.98,574,2,0.42,709,0.3,373,-0.91,4530
95XX170003,Harbour_1,,30.97,1147,3,0.38,905,0.22,1057,-0.77,4312
95XX170004,Harbour_2,,2.17,4971,10,0.04,4632,0.05,4935,-0.45,3616
95XX170005,Harbour_2,,5.4,4493,9,0.12,3273,0.06,4707,-0.67,4121
95XX170006,Harbour_2,,9.68,3714,8,0.12,3310,0.13,2813,-1,4660
95XX170007,Harbour_2,,10.13,3650,8,0.13,3183,0.13,2832,-0.89,4491
95XX170008,Harbour_1,,13.76,3109,7,0.2,2291,0.14,2594,-1.17,4821
95XX170009,Harbour_2,,14.11,3069,7,0.2,2254,0.14,2567,-1.03,4695
95XX170010,Harbour_1,,22.86,1938,4,0.31,1332,0.18,1753,-0.76,4291
95XX170011,Harbour_1,,26.14,1558,4,0.3,1406,0.22,1103,-1.23,4862
95XX180001,Holywood Demesne,,14.44,3017,7,0.13,3055,0.16,2203,-0.23,2951
95XX180002,Holywood Demesne,,19.23,2369,5,0.29,1453,0.15,2370,-0.78,4324
95XX180003,Holywood Demesne,,7.19,4168,9,0.15,2877,0.08,4324,-0.8,4375
95XX180004,Holywood Demesne,,2.1,4974,10,0.05,4293,0.05,4932,-0.87,4467
95XX180005,Holywood Demesne,,27.4,1441,3,0.26,1649,0.24,828,-1.01,4672
95XX180006,Holywood Demesne,,12.14,3319,7,0.19,2385,0.12,3177,-0.64,4056
95XX180007,Holywood Demesne,,5.25,4514,9,0.12,3206,0.06,4773,-0.8,4369
95XX180008,Holywood Demesne,,1.29,5009,10,0.01,5011,0.04,4999,-0.46,3631
95XX180009,Holywood Demesne,,2.84,4912,10,0.01,4968,0.06,4778,-0.16,2746
95XX180010,Holywood Demesne,,18.47,2485,5,0.18,2534,0.19,1664,-0.31,3220
95XX190001,Holywood Priory,,5.38,4498,9,0.03,4744,0.09,4193,0.03,2174
95XX190002,Holywood Priory,,5.37,4500,9,0.07,4072,0.1,3841,-0.62,4004
95XX190003,Holywood Priory,,5.57,4467,9,0.08,3871,0.07,4482,-0.22,2924
95XX190004,Holywood Priory,,23.18,1904,4,0.23,2013,0.22,1098,-0.88,4480
95XX190005,Holywood Priory,,10.29,3616,8,0.1,3607,0.11,3415,0.12,1961
95XX190006,Holywood Priory,,5.47,4481,9,0.02,4951,0.08,4211,0.16,1885
95XX190007,Holywood Priory,,4,4747,10,0.04,4533,0.08,4372,-0.3,3180
95XX190008,Holywood Priory,,5.69,4434,9,0.04,4552,0.06,4757,0.3,1609
95XX200001,Loughview_1,,31.22,1127,3,0.35,1077,0.23,999,-0.26,3042
95XX200002,Loughview_1,,30.34,1195,3,0.31,1318,0.24,862,-0.36,3361
95XX200003,Loughview_1,,18.64,2463,5,0.24,1897,0.16,2113,-0.41,3496
95XX200004,Loughview_1,,19.05,2393,5,0.23,1918,0.17,2045,-0.34,3305
95XX200005,Loughview_1,,23.41,1876,4,0.33,1183,0.16,2144,-0.24,3005
95XX200006,Loughview_2,,3.08,4879,10,0,5020,0.01,5021,0.02,2213
95XX200007,Loughview_1,,21.05,2140,5,0.25,1795,0.16,2096,0.05,2146
95XX200008,Loughview_1,,4.35,4690,10,0.05,4392,0.06,4792,-0.07,2490
95XX200009,Loughview_1,,8.54,3904,8,0.11,3456,0.09,4112,0.03,2187
95XX200010,Loughview_1,,4.61,4643,10,0.05,4336,0.07,4644,-0.11,2595
95XX200011,Loughview_2,,4.62,4641,10,0.06,4265,0.07,4471,-0.23,2975
95XX200012,Loughview_2,,23.46,1871,4,0.26,1732,0.2,1387,-0.38,3419
95XX210001,Princetown,,4.85,4588,10,0.03,4806,0.08,4280,-0.01,2302
95XX210002,Princetown,,11.15,3474,7,0.18,2495,0.09,4093,-0.07,2492
95XX210003,Princetown,,10.42,3597,8,0.11,3407,0.14,2763,-0.5,3727
95XX210004,Princetown,,2.19,4969,10,0.02,4927,0.05,4899,-0.29,3133
95XX210005,Princetown,,6.31,4327,9,0.06,4118,0.1,3912,-0.21,2896
95XX210006,Princetown,,10.78,3526,8,0.11,3357,0.11,3480,0.12,1962
95XX210007,Princetown,,3.49,4825,10,0.03,4778,0.06,4742,-0.11,2599
95XX210008,Princetown,,10.2,3636,8,0.08,3843,0.12,3106,0.04,2172
95XX220001,Rathgael,,7.05,4197,9,0.06,4278,0.11,3359,-0.3,3164
95XX220002,Rathgael,,4.26,4707,10,0.05,4477,0.09,4087,-0.46,3630
95XX220003,Rathgael,,6.4,4308,9,0.11,3439,0.08,4334,-0.39,3438
95XX220004,Rathgael,,13.77,3107,7,0.25,1789,0.1,3707,-0.46,3636
95XX220005,Rathgael,,15.36,2895,6,0.23,1989,0.13,2803,-0.48,3686
95XX220006,Rathgael,,11.15,3473,7,0.2,2277,0.1,3873,-0.45,3600
95XX220007,Rathgael,,6.22,4342,9,0.09,3712,0.09,4003,-0.46,3637
95XX220008,Rathgael,,2.34,4955,10,0.04,4595,0.06,4753,-0.56,3879
95XX220009,Rathgael,,6.2,4346,9,0.07,3969,0.1,3684,-0.54,3810
95XX230001,Silverstream,,8.99,3828,8,0.15,2794,0.09,4146,-0.32,3244
95XX230002,Silverstream,,8.13,3978,8,0.11,3398,0.1,3699,-0.35,3324
95XX230003,Silverstream,,23.79,1827,4,0.26,1725,0.2,1421,-0.23,2977
95XX230004,Silverstream,,10.62,3557,8,0.13,3176,0.12,3120,-0.28,3111
95XX230005,Silverstream,,27.77,1420,3,0.39,844,0.18,1770,-0.37,3400
95XX230006,Silverstream,,5.38,4499,9,0.06,4120,0.08,4306,-0.21,2911
95XX230007,Silverstream,,8.35,3946,8,0.13,3152,0.1,3793,-0.43,3558
95XX230008,Silverstream,,7.47,4120,9,0.11,3403,0.09,4033,-0.3,3181
95XX230009,Silverstream,,4.69,4625,10,0.05,4297,0.08,4287,-0.3,3184
95XX230010,Silverstream,,19.26,2365,5,0.21,2120,0.18,1815,-0.33,3275
95XX240001,Springhill_2,,4.85,4589,10,0.05,4463,0.08,4296,-0.16,2756
95XX240002,Springhill_2,,5.67,4440,9,0.05,4378,0.09,4055,-0.14,2688
95XX240003,Springhill_2,,5.61,4455,9,0.05,4423,0.1,3819,-0.27,3095
95XX240004,Springhill_1,,4,4748,10,0.01,4976,0.06,4774,0.11,2007
95XX240005,Springhill_1,,5.09,4544,10,0.06,4190,0.08,4433,-0.18,2802
95XX240006,Springhill_2,,4.93,4573,10,0.05,4357,0.1,3901,-0.47,3658
95XX240007,Springhill_1,,5.84,4408,9,0.02,4889,0.09,3960,0.09,2058
95XX240008,Springhill_2,,4.64,4633,10,0.07,3974,0.07,4545,-0.37,3386
95XX240009,Springhill_1,,3.94,4758,10,0.03,4786,0.05,4878,0.06,2132
95XX250001,Whitehill,,15.44,2883,6,0.2,2223,0.15,2507,-0.45,3621
95XX250002,Whitehill,,5.5,4475,9,0.07,3914,0.09,3936,-0.62,4019
95XX250003,Whitehill,,4.1,4728,10,0.08,3837,0.06,4715,-0.56,3892
95XX250004,Whitehill,,7.21,4166,9,0.09,3726,0.11,3570,-0.48,3692
95XX250005,Whitehill,,18.26,2507,5,0.24,1906,0.17,2054,-0.66,4103
95XX250006,Whitehill,,36.02,832,2,0.46,552,0.22,1017,-0.58,3918
95XX250007,Whitehill,,33.62,972,2,0.33,1196,0.26,616,-0.57,3904
95XX250008,Whitehill,,26.4,1529,4,0.37,964,0.18,1730,-0.52,3774
95XX250009,Whitehill,,25.52,1634,4,0.31,1351,0.2,1404,-0.42,3518
95YY010001,Beragh,,21.44,2093,5,0.2,2203,0.17,1900,0.38,1474
95YY010002,Beragh,,9.67,3716,8,0.09,3700,0.08,4205,0.5,1274
95YY010003,Beragh,,20.2,2250,5,0.16,2696,0.15,2351,0.88,709
95YY010004,Beragh,,22.77,1946,4,0.15,2862,0.19,1545,0.76,879
95YY010005,Beragh,,18.95,2412,5,0.19,2361,0.13,2973,0.83,770
95YY010006,Beragh,,31.85,1087,3,0.35,1099,0.2,1326,0.54,1218
95YY020001,Camowen,,18.61,2467,5,0.24,1866,0.17,2027,-0.64,4070
95YY020002,Camowen,,22.41,1986,4,0.27,1618,0.19,1514,-0.77,4310
95YY020003,Camowen,,6.14,4353,9,0.1,3541,0.09,3950,-0.78,4317
95YY020004,Camowen,,24.75,1725,4,0.25,1796,0.22,1088,-0.61,3991
95YY020005,Camowen,,2.85,4911,10,0.04,4537,0.08,4383,-0.76,4284
95YY020006,Camowen,,28.05,1395,3,0.3,1374,0.23,950,-0.84,4433
95YY020007,Camowen,,35.39,873,2,0.44,617,0.23,984,-0.56,3882
95YY030001,Clanabogan,,61.97,122,1,0.59,219,0.34,199,0.66,1018
95YY030002,Clanabogan,,19.56,2331,5,0.13,3063,0.17,1914,0.65,1037
95YY030003,Clanabogan,,15.62,2867,6,0.1,3558,0.11,3349,1.07,479
95YY030004,Clanabogan,,21.04,2142,5,0.16,2778,0.17,2071,0.87,721
95YY030005,Clanabogan,,17.31,2630,6,0.15,2835,0.13,2895,0.81,809
95YY030006,Clanabogan,,22.74,1949,4,0.16,2677,0.17,1979,1.01,551
95YY040001,Coolnagard,,17.72,2580,6,0.19,2407,0.18,1796,-0.48,3703
95YY040002,Coolnagard,,48.49,370,1,0.47,510,0.33,245,-0.68,4129
95YY040003,Coolnagard,,27.23,1454,3,0.29,1478,0.23,947,-0.99,4639
95YY040004,Coolnagard,,25.6,1623,4,0.27,1585,0.21,1230,-0.31,3215
95YY040005,Coolnagard,,15.19,2923,6,0.2,2232,0.15,2447,-0.64,4069
95YY040006,Coolnagard,,5.87,4401,9,0.08,3860,0.1,3869,-0.59,3938
95YY040007,Coolnagard,,17.57,2597,6,0.18,2463,0.17,1884,-0.32,3228
95YY050001,Dergmoney,,21.29,2110,5,0.24,1861,0.2,1409,-1.29,4904
95YY050002,Dergmoney,,50.84,317,1,0.47,503,0.36,165,-1.26,4894
95YY050003,Dergmoney,,7.47,4118,9,0.08,3834,0.12,3116,-0.9,4502
95YY050004,Dergmoney,,15.03,2949,6,0.18,2451,0.16,2083,-1.74,5017
95YY050005,Dergmoney,,12.59,3260,7,0.15,2870,0.14,2614,-0.48,3685
95YY050006,Dergmoney,,23.39,1878,4,0.25,1800,0.2,1374,-0.32,3235
95YY050007,Dergmoney,,31.53,1107,3,0.37,968,0.23,888,-1.15,4805
95YY060001,Dromore,,35.17,883,2,0.33,1228,0.21,1243,1.12,417
95YY060002,Dromore,,19.95,2296,5,0.16,2774,0.12,3249,1.24,283
95YY060003,Dromore,,19.66,2324,5,0.2,2213,0.12,3155,0.94,637
95YY060004,Dromore,,52.35,287,1,0.51,424,0.29,420,0.91,680
95YY060005,Dromore,,31.29,1122,3,0.35,1082,0.19,1553,0.68,988
95YY060006,Dromore,,28.86,1325,3,0.19,2346,0.21,1238,1.08,466
95YY070001,Drumnakilly,,24.72,1732,4,0.23,1978,0.16,2117,0.98,586
95YY070002,Drumnakilly,,33.47,979,2,0.3,1417,0.23,1007,0.8,816
95YY070003,Drumnakilly,,37.28,768,2,0.31,1335,0.22,1115,1.3,229
95YY070004,Drumnakilly,,18.81,2440,5,0.18,2525,0.16,2180,0.36,1505
95YY070005,Drumnakilly,,24.23,1773,4,0.22,2092,0.17,2028,0.93,652
95YY070006,Drumnakilly,,40.21,650,2,0.35,1073,0.25,723,1,569
95YY080001,Drumquin,,44.1,498,1,0.29,1485,0.24,815,2.03,15
95YY080002,Drumquin,,58.48,166,1,0.53,351,0.32,266,1.03,522
95YY080003,Drumquin,,25.15,1678,4,0.25,1779,0.16,2307,1.02,545
95YY080004,Drumquin,,21.23,2117,5,0.18,2499,0.14,2670,1.09,456
95YY080005,Drumquin,,24.73,1731,4,0.15,2868,0.14,2691,1.59,81
95YY090001,Drumragh,,40.92,612,2,0.39,864,0.3,327,-1.51,4993
95YY090002,Drumragh,,23.75,1832,4,0.28,1540,0.2,1359,-0.84,4436
95YY090003,Drumragh,,12.79,3231,7,0.14,2926,0.15,2310,-0.91,4529
95YY090004,Drumragh,,8.55,3898,8,0.09,3680,0.13,3022,-0.63,4042
95YY090005,Drumragh,,26.87,1478,3,0.23,1948,0.23,932,-0.14,2687
95YY090006,Drumragh,,12.97,3210,7,0.13,3093,0.16,2207,-0.72,4212
95YY090007,Drumragh,,16.75,2692,6,0.17,2635,0.18,1752,-0.64,4064
95YY090008,Drumragh,,3.92,4761,10,0.04,4515,0.07,4518,-0.25,3019
95YY100001,Fairy Water,,15.04,2946,6,0.1,3517,0.12,3226,0.93,650
95YY100002,Fairy Water,,35.13,885,2,0.29,1450,0.25,725,0.61,1094
95YY100003,Fairy Water,,14.43,3019,7,0.09,3624,0.14,2593,0.51,1268
95YY100004,Fairy Water,,15.71,2856,6,0.13,3184,0.11,3411,0.97,603
95YY100005,Fairy Water,,20.62,2201,5,0.14,2970,0.16,2145,0.95,618
