DZ2021_cd,OA_CODE,weight
N20003316,95NN130005,4.749489074716716e-05
N20003316,95NN130001,1.9547704458810893e-05
N20003317,95NN130003,0.38036786855896043
N20003317,95NN110005,0.25267557225169807
N20003317,95NN110007,0.189455576910528
N20003317,95NN200003,0.10358511907987152
N20003317,95NN130004,0.027683836451659238
N20003317,95NN110006,0.013876229831465924
N20003317,95NN130007,0.01365924796558373
N20003317,95NN110004,0.013556102878157918
N20003317,95NN110002,0.005029856846402624
N20003317,95NN110008,0.00011058922567432189
N20003318,95NN110005,0.34591325983160687
N20003318,95NN110002,0.33091657822075804
N20003318,95NN110004,0.20870968420180847
N20003318,95NN110008,0.11446047774582147
N20003319,95NN110001,0.4889888397697641
N20003319,95NN110006,0.23903904267314247
N20003319,95NN110005,0.1695685988341814
N20003319,95NN110003,0.08657246237896822
N20003319,95NN110004,0.015782243520812637
N20003319,95NN160008,2.2013894183986703e-05
N20003319,95NN160005,1.827748945228105e-05
N20003319,95NN200001,8.52143949454913e-06
N20003320,95NN130005,0.6698202504835211
N20003320,95FF020004,0.11657563219181044
N20003320,95NN200003,0.0758896261515321
N20003320,95NN130002,0.053268407585312365
N20003320,95NN130001,0.04618660560455456
N20003320,95NN130004,0.03826059839544515
N20003321,95NN200002,0.5715168261886302
N20003321,95NN110003,0.24682714030072253
N20003321,95NN200001,0.07939625388908604
N20003321,95NN110006,0.07564486394551309
N20003321,95NN110001,0.024368233006768866
N20003321,95NN200006,0.0019412967234257114
N20003321,95NN080008,0.00015308002203900394
N20003321,95NN070002,6.519968864212496e-05
N20003321,95NN080007,4.740963583825373e-05
N20003321,95NN180007,3.6311699039907744e-05
N20003321,95NN070009,3.3223633272897223e-06
N20003322,95FF020004,0.6940568468169912
N20003322,95NN060001,0.1410866497434596
N20003322,95NN130005,0.08556148437699557
N20003322,95FF020006,0.07790794135128189
N20003322,95FF100003,0.0012040427745153212
N20003322,95FF100002,0.00018004580722075144
N20003322,95SS080004,3.25023968297494e-06
N20003323,95FF100002,0.23246456238723986
N20003323,95FF020006,0.22284264349246616
N20003323,95FF020005,0.20644254392454384
N20003323,95FF110006,0.12012848253412971
N20003323,95FF020004,0.10852496664817998
N20003323,95FF110002,0.047190372423316494
N20003323,95FF020001,0.03283630475387308
N20003323,95FF110001,0.029569711236230537
N20003324,95NN200001,0.4975489942796082
N20003324,95NN200003,0.3610130563238883
N20003324,95NN110006,0.05068976099508715
N20003324,95NN200006,0.04842113732814379
N20003324,95NN110005,0.03322668222530528
N20003324,95NN200004,0.009100368847968112
N20003325,95NN130005,0.4865892045335502
N20003325,95NN130001,0.3073325507954501
N20003325,95NN060001,0.18752376422345776
N20003325,95NN200003,0.01855448044754366
N20003326,95NN200004,0.3479364866237813
N20003326,95NN200003,0.22665980573614614
N20003326,95NN130005,0.17853981055522475
N20003326,95NN130001,0.1578750310684442
N20003326,95NN200001,0.058088952313134413
N20003326,95NN060001,0.015539431216863152
N20003326,95NN120007,0.013562368677354414
N20003326,95NN120001,0.001798113809052119
N20003327,95FF020006,0.5686414398594831
N20003327,95NN060001,0.2178081365531999
N20003327,95FF020003,0.08751535484402075
N20003327,95FF020005,0.0794137551122666
N20003327,95NN060002,0.046622032866554954
N20003328,95NN200006,0.4002059977061448
N20003328,95NN200007,0.3204878646357863
N20003328,95NN200002,0.2182689956224865
N20003328,95NN140004,0.029231362201810565
N20003328,95NN140006,0.0192766662513126
N20003328,95NN200001,0.012470001961388425
N20003328,95NN140003,3.501457437708156e-05
N20003328,95NN070002,2.409704669330607e-05
N20003329,95NN200004,0.8347883114651689
N20003329,95NN200005,0.10915744589019385
N20003329,95NN200006,0.05142563316951076
N20003329,95NN200001,0.0046286094751261005
N20003330,95NN200007,0.566335268074217
N20003330,95NN200005,0.1581710594414813
N20003330,95NN200006,0.14642861301358967
N20003330,95NN120003,0.06357041049244971
N20003330,95NN200004,0.04443803730158027
N20003330,95NN200001,0.0208671359304479
N20003331,95FF020001,0.5492323773089584
N20003331,95FF020005,0.2348374515742577
N20003331,95FF020002,0.11368734889653177
N20003331,95FF110002,0.08192716171017744
N20003331,95FF020003,0.01956048302640405
N20003331,95FF110006,0.0004203036871846458
N20003331,95FF110003,0.0002932572750958215
N20003331,95NN230006,4.1757485640172784e-05
N20003332,95NN060001,0.5828664785149978
N20003332,95NN120007,0.19061237062875483
N20003332,95NN060002,0.17657063187667044
N20003332,95NN060003,0.03629015453002924
N20003332,95NN120002,0.013660325170931381
N20003333,95NN120007,0.6371080920742554
N20003333,95NN120001,0.16794055347725703
N20003333,95NN200004,0.1477264910257197
N20003333,95NN060001,0.037284565357491015
N20003333,95NN120002,0.0099402980652782
N20003334,95NN060002,0.5934134546989792
N20003334,95NN060003,0.3354185575815269
N20003334,95NN230004,0.07116798771949212
N20003335,95NN140006,0.6674568490722393
N20003335,95NN140005,0.12658839395083435
N20003335,95NN140007,0.11305817994993725
N20003335,95NN200007,0.05637556675660566
N20003335,95NN140004,0.03353211401675774
N20003336,95FF020003,0.5438038605096447
N20003336,95NN060002,0.2632514744264247
N20003336,95FF020001,0.1157044469922202
N20003336,95NN060005,0.05956053637473136
N20003336,95NN060003,0.006984331237139924
N20003336,95FF020005,0.005298020908206732
N20003336,95NN060006,0.0028183744049370845
N20003336,95NN060007,0.0024461466677038984
N20003336,95NN230002,0.00010062611187081516
N20003336,95NN230006,2.0089362156342662e-05
N20003336,95NN230005,1.2969187574747976e-05
N20003337,95NN120001,0.47499238810947886
N20003337,95NN120003,0.2158360420260333
N20003337,95NN120005,0.1874123349487063
N20003337,95NN170007,0.07915032660485997
N20003337,95NN200004,0.027817021109555896
N20003337,95NN120004,0.008364063708148729
N20003337,95NN120007,0.006201677453314403
N20003337,95NN200005,0.00011631670224515771
N20003337,95NN170002,9.813637569550045e-05
N20003337,95NN120006,1.0426711755551849e-05
N20003338,95NN120003,0.3246196846522456
N20003338,95NN120005,0.2847383196699844
N20003338,95NN120004,0.19429609884079763
N20003338,95NN120001,0.18167470551127124
N20003338,95NN120006,0.014671191325705189
N20003339,95NN120006,0.5570343850374624
N20003339,95NN120004,0.42062274688365553
N20003339,95NN120005,0.022342868078868205
N20003340,95NN120005,0.6154697653070641
N20003340,95NN120003,0.31700849596550357
N20003340,95NN120006,0.06422705237234647
N20003340,95NN120004,3.018298160755505e-05
N20003341,95NN060003,0.410824425669393
N20003341,95NN060002,0.19843807082163148
N20003341,95NN060006,0.15522563485075477
N20003341,95NN230004,0.15222425047667937
N20003341,95NN060004,0.06075027032757216
N20003341,95NN060005,0.022537347853970963
N20003342,95NN060004,0.3995935893867572
N20003342,95NN060008,0.37747770036225153
N20003342,95NN060005,0.10775021441960124
N20003342,95NN060002,0.08578109846401677
N20003342,95NN060003,0.028834109902053952
N20003342,95NN060006,0.0004892607590170446
N20003342,95NN230005,7.402670630353875e-05
N20003343,95NN120007,0.5278636306618092
N20003343,95NN170007,0.2235749442722547
N20003343,95NN120001,0.13429360348511882
N20003343,95NN230004,0.09698442145092663
N20003343,95NN120002,0.017282566261857667
N20003344,95NN060005,0.6918615463441881
N20003344,95NN060006,0.3066780708437867
N20003344,95NN060007,0.0014603828120272908
N20003345,95NN060005,0.5296143760579828
N20003345,95NN060007,0.3227143751193244
N20003345,95NN060008,0.12488709839181121
N20003345,95NN060006,0.022597118907466497
N20003345,95NN230005,0.00018703152341706635
N20003346,95NN060007,0.7847410933760914
N20003346,95NN060005,0.21524965436981275
N20003346,95NN230005,9.252254102527845e-06
N20003347,95NN190009,0.740542321199736
N20003347,95NN090003,0.12347328507026704
N20003347,95NN190005,0.08021804323854084
N20003347,95NN160003,0.026478784168963935
N20003347,95NN190002,0.024483421327310934
N20003347,95NN190001,0.004719856811219279
N20003347,95BB010003,4.804422238256097e-05
N20003347,95II190001,2.64784961734869e-05
N20003347,95II190006,8.201820667919655e-06
N20003347,95SS030006,1.351865047206406e-06
N20003348,95NN190001,0.711043075028997
N20003348,95NN190009,0.28538844049307677
N20003348,95NN190005,0.0035684844779150923
N20003349,95NN190002,0.5618026702154193
N20003349,95NN190001,0.25729967652193225
N20003349,95NN190004,0.1352185326190085
N20003349,95NN190009,0.03436274273529152
N20003349,95NN190006,0.011316377908345134
N20003350,95NN190001,0.4271503882205037
N20003350,95NN190004,0.24244726901788632
N20003350,95NN190008,0.18604720052889775
N20003350,95NN190006,0.11788134964145837
N20003350,95NN190003,0.026473406812705238
N20003351,95NN190005,0.5330337564515873
N20003351,95NN190003,0.3344660715309165
N20003351,95NN190001,0.07775360141334539
N20003351,95NN190008,0.04296630200696735
N20003351,95NN160002,0.011780268597179431
N20003352,95NN090003,0.4307869871263745
N20003352,95NN090002,0.3234713415861217
N20003352,95NN090001,0.24561021667156163
N20003352,95BB140008,7.88651219113616e-05
N20003352,95NN090005,4.222003997081746e-05
N20003352,95BB010003,1.0598759753780993e-05
N20003353,95NN190007,0.416127394268478
N20003353,95NN190006,0.22690200627152843
N20003353,95NN190001,0.1034698289495755
N20003353,95NN160002,0.09852373720110004
N20003353,95NN190008,0.08221240506467827
N20003353,95NN190004,0.07276462824464025
N20003354,95NN190003,0.38729184299720604
N20003354,95NN160002,0.21552581431340742
N20003354,95NN190007,0.17894428101936188
N20003354,95NN190008,0.11835528444364958
N20003354,95NN190005,0.09988277722638157
N20003355,95NN160002,0.7585108958643514
N20003355,95NN190002,0.10503359040888086
N20003355,95NN190006,0.057181403603519566
N20003355,95NN160001,0.056851456523217096
N20003355,95NN190004,0.022420747106832582
N20003355,95NN190007,1.9064932003500025e-06
N20003356,95NN160006,0.4450098202286212
N20003356,95NN160003,0.3869131765143294
N20003356,95NN190005,0.09221151852207493
N20003356,95NN160002,0.05379570929252818
N20003356,95NN160004,0.02193135504109855
N20003356,95SS030006,0.00012154659577180352
N20003356,95NN190001,1.7103711998480426e-05
N20003357,95NN090003,0.3516455271950506
N20003357,95NN160007,0.2672635432155027
N20003357,95NN160001,0.207885034238937
N20003357,95NN090001,0.1639794941603205
N20003357,95NN090005,0.009226401190188591
N20003358,95NN090004,0.5156928177483667
N20003358,95NN090006,0.2700516845328005
N20003358,95NN090005,0.11415573089534374
N20003358,95NN090002,0.028654891819631007
N20003358,95NN150005,0.02442843635001306
N20003358,95NN090007,0.01962134239861098
N20003358,95NN090008,0.013029507447897241
N20003358,95NN150004,0.007121470460681042
N20003358,95NN150007,0.005532354406976466
N20003358,95NN150008,0.0011812782256058897
N20003358,95BB140007,8.574390244191663e-06
N20003359,95NN090005,0.42034759132376215
N20003359,95NN090002,0.2811695740987861
N20003359,95NN160007,0.15427543603881907
N20003359,95NN090007,0.08506104246983938
N20003359,95NN090001,0.04938095575041974
N20003359,95NN160001,0.007376461660418691
N20003359,95NN090006,0.0012410745392412892
N20003359,95NN090003,0.0010626963671489665
N20003359,95BB140008,7.677234028274387e-05
N20003359,95BB140007,8.533334367078973e-06
N20003360,95NN160004,0.6205268128366939
N20003360,95NN160006,0.2657190935809128
N20003360,95NN160002,0.056365869733571654
N20003360,95NN160001,0.029601946171011313
N20003360,95NN050001,0.021576491810059443
N20003360,95NN160005,0.003406995287384875
N20003360,95NN160003,0.0027291648514698513
N20003360,95NN030002,3.150572885200058e-05
N20003360,95NN190003,1.6557328173634576e-05
N20003360,95NN190005,1.5566736597467476e-05
N20003360,95NN030001,9.265070307667559e-06
N20003361,95NN160001,0.6054152580950158
N20003361,95NN160005,0.14173520825292574
N20003361,95NN160007,0.08427199881392072
N20003361,95NN090003,0.06925376195387459
N20003361,95NN190002,0.06775951892911386
N20003361,95NN160004,0.01838069512921613
N20003361,95NN160002,0.013183558825933545
N20003362,95NN030001,0.41700560455056124
N20003362,95NN160003,0.34597438250573154
N20003362,95NN160006,0.20941577613461101
N20003362,95NN030002,0.015162981184857894
N20003362,95NN030003,0.005924822666629968
N20003362,95NN050001,0.0037611653242281998
N20003362,95NN030004,0.0024954921961104094
N20003362,95SS030009,0.00012945184258432825
N20003362,95NN130007,3.89654743149239e-05
N20003362,95NN130006,3.547102854449074e-05
N20003362,95SS080002,2.712928031751246e-05
N20003362,95SS030006,2.691723562788044e-05
N20003362,95SS080001,1.966116578165352e-06
N20003363,95NN160004,0.47337665237784526
N20003363,95NN160005,0.4520647841724484
N20003363,95NN160001,0.04874387301887429
N20003363,95NN050001,0.016181448220653857
N20003363,95NN050002,0.008892924957455552
N20003363,95NN050007,0.000565381146952353
N20003363,95NN110007,0.0001749361057689964
N20003364,95NN090008,0.6502543775835448
N20003364,95NN090006,0.34974562241645013
N20003365,95NN090007,0.4516848898394068
N20003365,95NN080001,0.34391370913188757
N20003365,95NN080007,0.06324847066017739
N20003365,95NN090005,0.05428556959155997
N20003365,95NN080005,0.0434435720160693
N20003365,95NN080003,0.023722704903814056
N20003365,95NN160008,0.019573529280954658
N20003365,95NN080006,9.753702200496862e-05
N20003365,95NN110003,2.0324400951576703e-05
N20003365,95NN080004,9.65483137618266e-06
N20003366,95NN030001,0.6963015168466344
N20003366,95NN030003,0.16496661942262877
N20003366,95NN030006,0.06936485294486358
N20003366,95NN030002,0.06911200893171486
N20003366,95NN030004,0.00025500185414988237
N20003367,95NN050001,0.9865369895539716
N20003367,95NN160004,0.0042094620271652455
N20003367,95NN030003,0.0036887664589769797
N20003367,95NN050002,0.0033637711255210803
N20003367,95NN050003,0.0021743215463174794
N20003367,95NN030002,2.6689288045820643e-05
N20003368,95NN150005,0.5287499110303943
N20003368,95NN150004,0.4712500682079124
N20003369,95NN030003,0.5594236623113445
N20003369,95NN030002,0.22543125217697466
N20003369,95NN030006,0.2151397139500145
N20003369,95NN050001,4.569599023984961e-06
N20003370,95NN030004,0.656709514009364
N20003370,95NN030005,0.17198409792221153
N20003370,95NN030001,0.12337630075634036
N20003370,95NN030003,0.04791999428340513
N20003370,95NN130006,1.0093028680555677e-05
N20003371,95NN080005,0.3106290814221373
N20003371,95NN090007,0.26859939887215895
N20003371,95NN150001,0.11882480422205151
N20003371,95NN090005,0.0915347808131294
N20003371,95NN150002,0.06536904705894517
N20003371,95NN090006,0.05990763664603761
N20003371,95NN080001,0.05463654636490553
N20003371,95NN150007,0.022868414708364232
N20003371,95NN150006,0.0033408682637031503
N20003371,95NN090008,0.003217757696514707
N20003371,95NN150003,0.0010536654388540812
N20003371,95NN090002,7.5002213473416755e-06
N20003372,95NN150007,0.5072755253999168
N20003372,95NN150004,0.3351575599539321
N20003372,95NN150003,0.09863502318718682
N20003372,95NN150005,0.05892937313609966
N20003372,95NN150008,2.518322861572694e-06
N20003373,95NN050001,0.5037325454111876
N20003373,95NN050003,0.4962639739765778
N20003373,95NN030003,3.4806122428628144e-06
N20003374,95NN030003,0.5145932172299489
N20003374,95NN050005,0.2755968329117513
N20003374,95NN050003,0.20923529273205135
N20003374,95NN030006,0.0005746446708518067
N20003375,95NN150008,0.6170748493701039
N20003375,95NN150005,0.25454714748642265
N20003375,95NN150003,0.09124885037692528
N20003376,95NN150003,0.8345507542630467
N20003376,95NN150006,0.09782226977967881
N20003376,95NN150008,0.051776638950597004
N20003376,95NN150007,0.015850337006687767
N20003377,95NN150006,0.6120161128063326
N20003377,95NN150007,0.2328215223633726
N20003377,95NN150001,0.14571237651146343
N20003377,95NN150003,0.009449988318812927
N20003378,95NN030005,0.49693488998197133
N20003378,95NN030008,0.24771769065900956
N20003378,95NN030003,0.1523840018831505
N20003378,95NN030004,0.10295063438743084
N20003378,95NN130006,1.021015192236875e-05
N20003378,95NN130007,1.148221717710353e-06
N20003378,95NN050005,1.1264864513217508e-06
N20003379,95NN050002,0.516735413558829
N20003379,95NN050001,0.22788234219260975
N20003379,95NN050006,0.17254400730603256
N20003379,95NN050007,0.07775951127467172
N20003379,95NN050003,0.005078725667828818
N20003380,95NN050005,0.38221592857770176
N20003380,95NN050008,0.19331588844166153
N20003380,95NN050004,0.16211505484637576
N20003380,95NN050003,0.15044029811423934
N20003380,95NN050006,0.09312834331777754
N20003380,95NN050007,0.01877757873552193
N20003380,95NN030008,6.8994158731203895e-06
N20003381,95NN150001,0.32738862786364065
N20003381,95NN150003,0.24535676514733804
N20003381,95NN150008,0.2086339833003788
N20003381,95NN150002,0.2071407528035577
N20003381,95NN150006,0.011479870885086185
N20003382,95NN030007,0.5351555531450101
N20003382,95NN030008,0.25290570416062
N20003382,95NN030005,0.21188355652198412
N20003382,95NN130007,4.908145546311957e-05
N20003382,95NN130006,6.104716920135348e-06
N20003383,95NN080001,0.5259803355933094
N20003383,95NN080004,0.2674306437749668
N20003383,95NN080002,0.1938725471095469
N20003383,95NN090007,0.012716472655406624
N20003384,95NN080004,0.30072519404296355
N20003384,95NN160007,0.27928801601513453
N20003384,95NN080002,0.21650375276090525
N20003384,95NN080003,0.20191759137985252
N20003384,95NN090007,0.0015654458011457374
N20003385,95NN050007,0.80385890850219
N20003385,95NN050004,0.0885530978213909
N20003385,95NN050002,0.07099406332290922
N20003385,95NN050008,0.032769132160634616
N20003385,95NN050006,0.003811808567097483
N20003385,95NN110007,1.2989625804891967e-05
N20003386,95NN150002,0.8418704758159907
N20003386,95NN150008,0.1581295241840093
N20003387,95NN160005,0.3153536483039561
N20003387,95NN160007,0.2801831437972207
N20003387,95NN160008,0.23133833078487587
N20003387,95NN090007,0.15763268090381302
N20003387,95NN080003,0.012638503355223358
N20003387,95NN160004,0.002102342231835271
N20003387,95NN080002,0.0005756428253358727
N20003387,95NN110007,7.094037949403561e-05
N20003387,95NN110001,6.411216788229376e-05
N20003387,95NN110003,3.6990035484461266e-05
N20003387,95NN080001,3.6652148782573926e-06
N20003388,95NN080003,0.45656926301624584
N20003388,95NN080006,0.22122416730630962
N20003388,95NN080007,0.18281927259323888
N20003388,95NN080004,0.13938729708420797
N20003389,95NN050008,0.4695665399768415
N20003389,95NN030008,0.37295560748910467
N20003389,95NN050004,0.10377090543978656
N20003389,95NN050007,0.05358514705752331
N20003389,95NN130007,0.00011031385128190591
N20003389,95NN130003,9.508725252824435e-06
N20003389,95NN110007,1.9774602115330754e-06
N20003390,95NN080006,0.6923315395145991
N20003390,95NN080007,0.30764009905063655
N20003390,95NN080003,2.8361434738720106e-05
N20003391,95NN220002,0.6948196132890964
N20003391,95NN220003,0.30508277082679686
N20003392,95NN080007,0.5314749287583057
N20003392,95NN080008,0.2759130554538643
N20003392,95NN080001,0.15491132253613368
N20003392,95NN080005,0.024147060880677508
N20003392,95NN110003,0.01328223624003416
N20003392,95NN180007,0.0002712485213803196
N20003393,95NN220004,0.42333733477540414
N20003393,95NN220003,0.22352677675282911
N20003393,95NN220001,0.22325283510012922
N20003393,95NN180006,0.07385720584315646
N20003393,95NN180003,0.02547271584766738
N20003393,95NN080005,0.024760831591086732
N20003393,95NN080008,0.0053277636398532035
N20003393,95NN180007,0.00045389625873336315
N20003394,95NN220005,0.5434879883367134
N20003394,95NN220004,0.1611271459643422
N20003394,95NN180003,0.14303832358510685
N20003394,95NN220001,0.12602514566500023
N20003394,95NN180002,0.017722494614654558
N20003394,95NN180006,0.00859752147387273
N20003394,95NN020002,1.3803603108846988e-06
N20003395,95NN080008,0.37290331396601856
N20003395,95NN180007,0.3104127154236258
N20003395,95NN080005,0.11077164136444714
N20003395,95NN070002,0.074107593025655
N20003395,95NN110003,0.03797554217852955
N20003395,95NN070009,0.03371374458758022
N20003395,95NN180006,0.033223418358330495
N20003395,95NN080001,0.016245237181822778
N20003395,95NN180005,0.005721044699830975
N20003395,95NN070003,0.0020446887431816636
N20003395,95NN180001,0.0015604617510252311
N20003395,95NN070007,0.0010397855896586061
N20003395,95NN200002,0.00028081313029381153
N20003396,95NN220006,0.40907162168334693
N20003396,95NN220003,0.38905394566432755
N20003396,95NN220001,0.1927673118016691
N20003396,95NN220002,0.009104062635086063
N20003397,95NN180006,0.531762484474222
N20003397,95NN180007,0.36380357689839293
N20003397,95NN180003,0.05958640904722122
N20003397,95NN180001,0.044847529580162325
N20003398,95NN180002,0.7114251066159651
N20003398,95NN180006,0.19328884208209696
N20003398,95NN180001,0.09151697219613719
N20003398,95NN180004,0.0037683568930366117
N20003399,95NN180002,0.402010758184418
N20003399,95NN180003,0.278391922243512
N20003399,95NN020004,0.13902914019634122
N20003399,95NN020003,0.12145609711137412
N20003399,95NN220005,0.04415344894806387
N20003399,95NN020005,0.01347757795369159
N20003399,95NN020002,0.0014810553625921414
N20003400,95NN020004,0.7725985077229554
N20003400,95NN180003,0.1451084446187268
N20003400,95NN180002,0.08166503116327041
N20003400,95NN020002,0.0006280164950561765
N20003401,95NN180001,0.5844543778340067
N20003401,95NN180006,0.27743286993962557
N20003401,95NN180005,0.07103735102774159
N20003401,95NN180004,0.06707540119862718
N20003402,95NN020004,0.48264214549008766
N20003402,95NN020002,0.44450670047039953
N20003402,95NN220005,0.07284933779458928
N20003402,95NN040002,1.8162449258027552e-06
N20003403,95NN020005,0.3162738556879125
N20003403,95NN020006,0.26951336788713737
N20003403,95NN180004,0.23847353824094236
N20003403,95NN020003,0.13460402650613834
N20003403,95NN180001,0.0411352106617642
N20003404,95NN180005,0.9590497327746337
N20003404,95NN180004,0.040941055218946865
N20003404,95NN070009,7.107783325268405e-06
N20003404,95NN040003,2.103312840118538e-06
N20003405,95NN020003,0.49672785722366747
N20003405,95NN020004,0.3811677619706904
N20003405,95NN020001,0.07839164389089592
N20003405,95NN040002,0.020812208084852894
N20003405,95NN020005,0.013397064682985783
N20003405,95NN020006,0.008391971101412644
N20003405,95NN020002,0.0011111721482583343
N20003406,95NN020005,0.3418038127064902
N20003406,95NN180005,0.24750723546822914
N20003406,95NN020006,0.22581761309306259
N20003406,95NN180004,0.10568968021255926
N20003406,95NN040003,0.07918165851965853
N20003407,95NN020006,0.7888679823446813
N20003407,95NN040003,0.11424096760804985
N20003407,95NN020001,0.056319994584231946
N20003407,95NN040001,0.04057105546303832
N20003408,95NN070009,0.7799994420654702
N20003408,95NN070001,0.11197616103693299
N20003408,95NN040003,0.10801983346297346
N20003408,95NN180005,4.563064100103258e-06
N20003409,95NN040001,0.3857036283640722
N20003409,95NN020001,0.33705411469033
N20003409,95NN040002,0.2772339655555976
N20003409,95NN020003,5.931916321592636e-06
N20003409,95NN020006,2.3594736847155085e-06
N20003410,95NN070001,0.5560147201045124
N20003410,95NN070009,0.2398637674821814
N20003410,95NN040001,0.10688285790850453
N20003410,95NN040003,0.09720451137960306
N20003410,95NN020006,3.4143125198617785e-05
N20003411,95NN040002,0.5785748203505411
N20003411,95NN040006,0.16105719336487023
N20003411,95NN040004,0.14599167334823518
N20003411,95NN040001,0.11414708881017015
N20003411,95NN220005,0.0001657456005282234
N20003411,95NN020004,6.255691012913531e-05
N20003412,95NN070009,0.4644167556174428
N20003412,95NN070001,0.23670315593737393
N20003412,95NN070002,0.20887440449885503
N20003412,95NN070003,0.045938356536740436
N20003412,95NN070004,0.04406694141776515
N20003413,95NN040005,0.43311736162007164
N20003413,95NN040001,0.23930874175282388
N20003413,95NN040004,0.2017946949867451
N20003413,95NN070001,0.1257709551863417
N20003413,95NN040006,6.667662853458913e-06
N20003413,95NN070004,1.5787911660255412e-06
N20003414,95NN010006,0.4220786883982746
N20003414,95NN220005,0.2869922411104695
N20003414,95NN220001,0.2769732990128418
N20003414,95NN040006,0.009073261393173314
N20003414,95NN040002,0.003862161463140258
N20003414,95NN020002,0.0005506391811440663
N20003414,95NN010007,0.00046823818296957525
N20003414,95NN020004,1.4203259265325495e-06
N20003415,95NN070004,0.5251084103459481
N20003415,95NN070007,0.27803043849424064
N20003415,95NN040005,0.11632010447815701
N20003415,95NN070001,0.03599234512387878
N20003415,95NN070006,0.026519323180807863
N20003415,95NN070005,0.018029378376978086
N20003416,95NN040007,0.6105273526144755
N20003416,95NN040006,0.2209063644349265
N20003416,95NN040005,0.12049576605693058
N20003416,95NN040004,0.048070516893614426
N20003417,95NN040006,0.7490110757840227
N20003417,95NN040004,0.10764681982252794
N20003417,95NN070008,0.08117183479803138
N20003417,95NN070002,0.05533889065027819
N20003417,95NN040007,0.0058391070070825
N20003417,95NN140003,0.0009922719380604757
N20003418,95NN070003,0.5387807085474818
N20003418,95NN070004,0.26302143031315284
N20003418,95NN070007,0.14435691423125385
N20003418,95NN070002,0.053840946908105175
N20003419,95NN070006,0.296700528900646
N20003419,95NN070008,0.27377949506185073
N20003419,95NN070004,0.1610489692533439
N20003419,95NN040006,0.1349529864985654
N20003419,95NN040007,0.11272705397348193
N20003419,95NN070005,0.016389058360437785
N20003419,95NN040005,0.0044019079516626125
N20003420,95NN220006,0.48702801979069543
N20003420,95NN010007,0.20429951554835413
N20003420,95NN220001,0.16608167722190842
N20003420,95NN010008,0.12600974797558878
N20003420,95NN010006,0.016578175814445813
N20003421,95NN070005,0.3658271705753639
N20003421,95NN070007,0.30093799439151925
N20003421,95NN070002,0.21148436540256385
N20003421,95NN070008,0.05515991680159535
N20003421,95NN070004,0.03775284256089183
N20003421,95NN070006,0.028837710268063692
N20003422,95NN140003,0.7199204999472611
N20003422,95NN070002,0.10552364145020471
N20003422,95NN040006,0.09684491536115263
N20003422,95NN140004,0.03886570209882519
N20003422,95NN010006,0.024861781492031505
N20003422,95NN140002,0.011413357408035663
N20003422,95NN140001,0.002440009271116889
N20003422,95NN070008,4.0756120744784994e-05
N20003422,95NN200002,3.2952586880045984e-05
N20003422,95NN200006,3.032872088123886e-05
N20003422,95NN070005,2.5804308075916766e-05
N20003423,95NN010007,0.6040580953287357
N20003423,95NN010002,0.21370105780656376
N20003423,95NN010006,0.17401030130913644
N20003423,95NN010008,0.004739469022811639
N20003423,95NN140001,0.002775971217325223
N20003423,95NN010001,0.0006637423325249729
N20003423,95NN010004,4.4599101560295815e-05
N20003424,95NN140001,0.31179840037412065
N20003424,95NN010006,0.19547573101392313
N20003424,95NN010004,0.19116906239227868
N20003424,95NN140002,0.14253986499864157
N20003424,95NN140003,0.11806378668603558
N20003424,95NN010002,0.024986351690621654
N20003424,95NN010001,0.011314776106769814
N20003424,95NN010005,0.003022488219438786
N20003424,95NN010003,0.0015946314278558664
N20003425,95NN010002,0.7237317122799775
N20003425,95NN010001,0.17054349598726268
N20003425,95NN010003,0.1057164306290224
N20003426,95NN010001,0.5159544735927281
N20003426,95NN010002,0.36976638553379937
N20003426,95NN010004,0.11427914087349439
N20003427,95NN010001,0.5340741465905549
N20003427,95NN010003,0.44255487561537227
N20003427,95NN010002,0.005104748930646988
N20003428,95NN010004,0.5974635872634486
N20003428,95NN010005,0.32244359439454934
N20003428,95NN010003,0.04899547060406011
N20003428,95NN010001,0.031097347737934385
N20003429,95NN140004,0.4590967822808266
N20003429,95NN140002,0.4305301567233389
N20003429,95NN140001,0.05083713332025267
N20003429,95NN140006,0.030463199213777402
N20003429,95NN140003,0.023218102038808898
N20003429,95NN140008,0.005847611896639954
N20003429,95NN200007,2.2497640389423896e-06
N20003430,95NN140001,0.5233839647863113
N20003430,95NN140009,0.3753197998080932
N20003430,95NN140008,0.07885751298333711
N20003430,95NN140002,0.016353058699558738
N20003431,95NN140008,0.5298508112316372
N20003431,95NN140009,0.29758468775883357
N20003431,95NN140002,0.17251329042640248
N20003432,95BB080008,0.5716352380824968
N20003432,95BB080009,0.23439159079622618
N20003432,95BB080007,0.19379604946664067
N20003432,95BB080001,0.00017712165464736055
N20003433,95BB090008,0.340805594946663
N20003433,95BB070006,0.22847529400340094
N20003433,95BB080007,0.1409364924490667
N20003433,95BB220009,0.13040723618836297
N20003433,95BB080008,0.10656793561757523
N20003433,95BB090001,0.03417988033008231
N20003433,95BB090002,0.008725692149061411
N20003433,95BB090004,0.006142100114901735
N20003433,95BB080002,0.002833194149989327
N20003433,95BB080003,0.0006968398718572865
N20003433,95BB020009,0.00010327006779779851
N20003433,95II010001,6.954467592669887e-05
N20003433,95II010002,2.4950670026718454e-05
