,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20003061,4.818041272783071e-07,42.07482007936359,46.05350919409506,11.282884355582963,0.43126626851736893,9.779371387075867e-08,0.15751847790315932,3.735119020077762e-07,2.6397884658385077e-07,2.783431428264163e-07,1.2910612837637563e-07
N20003062,3.819884337507824e-07,50.88656311040103,40.71882478145949,7.990818013560824,0.2891447065724661,8.524931556955603e-08,0.11464802422463073,1.2755095292995092e-07,1.8042075469367602e-07,5.18930517071134e-07,6.964157314444659e-08
N20003063,7.0352988122317415,79.12922116524173,2.5658178008523223,10.926612890652244,0.3430484494193774,9.001852191721469e-08,5.680993930966128e-08,1.5316888843373874e-07,3.1723817455521834e-07,1.9237664299642317e-07,7.199042535757013e-08
N20003064,20.942762960512095,43.29306276468049,11.908583459007883,20.198698869789112,3.656889942533432,2.6837430459113705e-07,2.5512873593304316e-07,2.7604931984615034e-07,7.310333689972374e-07,2.601089199608443e-07,2.127823241929219e-07
N20003065,6.268965188798251e-07,47.287199639946564,39.660001142422416,12.122555865637159,0.7281018698696448,2.862798389125951e-07,0.20213913826236016,1.4699586979410363e-07,3.5151792616611084e-07,7.964168464666034e-07,1.3575486086983892e-07
N20003066,3.1300407299449092e-06,7.224149891299779,81.60624844337562,1.2077403558937974,9.163130824401511,8.050440865102238e-07,0.7987252941806109,1.8276664943376285e-07,3.3068663178659234e-07,1.770149424420659e-07,5.652956430595551e-07
N20003067,3.1347008549934726e-07,62.40661326860006,29.718810923474052,6.275679373629382,0.9278907911112123,2.518341080515319e-07,0.6710038250049363,2.3717469374622867e-07,3.658446937118756e-07,3.9963358750557255e-07,2.5022319296600265e-07
N20003068,1.9652337273333973e-07,91.62000714595465,5.431966335149829,2.788277540943728,0.08458137759620685,5.8278911964142594e-08,0.07516669078012346,1.5536091395833102e-07,1.378872370039655e-07,2.9224789100939186e-07,6.92771338617449e-08
N20003069,9.981572893192382e-07,46.3385023762395,47.77558626179365,3.8557124584710833,1.650540624618514,3.3574185404259656e-07,0.3796557683233073,1.718497407199674e-07,3.252392109006804e-07,3.778971865308006e-07,3.016686535391149e-07
N20003070,9.898547574581139e-07,25.816518620523958,67.07913383442836,6.543047883355367,0.5041710615459414,3.315439959627088e-07,0.05712689782550653,5.4783134870975734e-08,1.2124278014794046e-07,1.1975631024130554e-07,8.513988297715206e-08
N20003071,2.1021977916100836e-06,18.056646815240946,68.96163888269085,9.714866479504861,2.5732937179104383,1.1640476096964108e-06,0.693546470241862,4.2026006658225866e-07,6.40416564696208e-07,2.848653505598018e-06,4.5883550506012785e-07
N20003072,1.389887644519518e-06,83.08586681152258,14.535093730939716,0.9157967103420888,1.0874415908091581,3.733927680545017e-07,0.37579830147835347,8.68783191768732e-08,1.728448056809254e-07,2.3878135592744244e-07,5.9312322244409e-07
N20003073,6.798181365841907e-07,47.53929877814517,40.667608672380915,10.236452878221915,1.27537636490112,4.518490319556831e-07,0.28126066678998396,2.634291195022127e-07,4.934189777016259e-07,6.232498115129053e-07,1.2779584304849153e-07
N20003074,1.2295459981099506e-06,35.01892317911708,51.844217154606056,11.993021210898194,0.9870307806692535,5.702051660381975e-07,0.1568043783294573,3.003688097832493e-07,3.92336064018967e-07,6.464821084032016e-07,1.5744180681735265e-07
N20003075,6.497671971891065e-08,76.71327772866562,13.899454589797774,9.305943490646214,0.05250320747718426,1.3576529014344025e-08,0.028820662072797994,5.7715692348824334e-08,6.83573655002057e-08,9.748705582826866e-08,1.922706580818528e-08
N20003076,3.655410914126505e-07,91.9060705982269,6.88071264669319,0.7591151623011091,0.2459046138695004,1.307754360865784e-07,0.20819603050872215,5.1772916432341296e-08,7.467791554775777e-08,1.0130950757655263e-07,2.243237102184895e-07
N20003077,1.1361117576363043e-06,27.31401448020561,61.927152936613574,9.65255207477591,0.9371942860709486,6.119735327193465e-07,0.16908318047358015,2.3434279702825673e-07,3.495996819409612e-07,5.728781072770237e-07,1.3695450266815634e-07
N20003078,1.5118930437741226e-06,25.578034260341227,63.99653878651789,8.369332256613623,1.6322273279736659,1.5837825620633057e-07,0.42386352812940215,7.833868317422548e-07,5.493218458360045e-07,6.104403472693641e-07,2.2700386425794736e-07
N20003079,1.893954196935195e-07,57.58793174622251,33.510984416714464,8.769020945121206,0.09184261556195995,7.496627508832133e-08,0.040219341811502225,1.9076972251284656e-07,1.414835190202973e-07,3.045189346544655e-07,3.3434461925095753e-08
N20003080,9.55097220025365e-07,43.78810359677575,52.59929215092427,2.1173321551414794,1.3121154491717744,3.271103745744411e-07,0.1831545398658328,4.093829534528803e-08,1.8979978476584296e-07,4.381228755406091e-07,1.5705235351565982e-07
N20003081,5.908726751122672e-07,20.34266590303913,72.61969571603494,6.488239651293071,0.42896904422678367,3.1678661504320574e-07,0.12042792262378088,1.0095666491409048e-07,1.6104763522102586e-07,5.160408464596225e-07,7.707787576190674e-08
N20003082,4.104704762918169e-07,74.22994825362325,21.34175733216493,3.837890359946604,0.39946565435096687,1.7706348490113502e-07,0.19093662613133958,3.068986548071579e-07,2.9879685294294806e-07,4.883692847279137e-07,9.218416385324224e-08
N20003083,7.18867226000127e-07,19.88720561646294,75.94357062604095,3.433391682890431,0.5272928706315481,2.5488376065486494e-07,0.20853662921606272,3.9743150265484596e-07,3.7582800691231554e-07,6.551581046537427e-07,1.7258945253555337e-07
N20003084,1.8761516769801403e-06,11.228694874134042,83.86186110190515,3.34080729446031,1.406350203405978,7.995070519857333e-07,0.16228235114965892,2.7530865197275177e-07,3.2981669107102486e-07,6.116609398001797e-07,2.824998372398937e-07
N20003085,1.726134802368425e-06,26.91071385875109,64.04575501512521,7.066967451736335,1.7018912020371209,1.2725451911393221e-06,0.27466823435980425,1.9115289937688725e-07,3.4853244070215386e-07,4.614029897903514e-07,2.3822213739198307e-07
N20003086,7.082947007393675e-07,38.842698368486815,51.99185859546962,7.3423323902430795,1.543107920803641,3.729242934759585e-07,0.2800004765548337,2.128355500083537e-07,4.4052925126073725e-07,3.114543458398645e-07,2.02403868659446e-07
N20003087,7.957491784514543e-07,39.116540202625785,56.25803226643951,4.166762159413362,0.3164260970980645,2.1379995911998717e-07,0.14223649535126795,3.5801112899278787e-07,2.3617220770674067e-07,1.0379349097344118e-06,1.3740463426670164e-07
N20003088,7.720215224860609e-07,70.38816610945192,27.0603399448922,2.0854696117517904,0.29788680938735856,6.2368049340315e-07,0.1681353022297138,1.6847021637143905e-07,1.7970168503015853e-07,1.932662405310717e-07,2.851468609527288e-07
N20003089,1.0521152711356465e-06,37.092872113313646,55.863814319454754,5.385275648768437,1.2543293651907979,5.876276537375984e-07,0.40370499541013927,4.038357554846779e-07,4.7372629078219547e-07,6.925446004534306e-07,3.4801264064413314e-07
N20003090,1.0171121241789485e-06,69.83251475427807,28.70130044719708,0.1793181575173415,0.6743665760689611,5.401363154847177e-07,0.6124973907989986,6.457173188836783e-08,1.0856830993595847e-07,1.291185762851717e-07,8.14632510503125e-07
N20003091,2.178839024772594e-06,67.31987363894676,28.587444564605814,2.3405749963654094,1.197751768931634,4.622119543962789e-07,0.5543490861129974,1.5010804412053212e-06,4.6149383995818473e-07,6.82576568013609e-07,6.588355567395414e-07
N20003092,7.532069264065871e-07,50.92477928917746,46.48139845744594,2.0675747422577553,0.3552749947370275,2.6334258641480785e-07,0.17097004074203004,1.31103439113431e-07,2.1883660105569578e-07,9.446193644043181e-07,1.6453086726329874e-07
N20003093,1.6512731698725932e-06,32.08310955790898,64.03116396775923,1.3658196764829542,2.051062664017942,6.870001326418306e-07,0.46884002954996573,7.385088156838974e-08,3.067314583493243e-07,1.0075006944096769e-06,3.779245839654879e-07
N20003094,1.2609473228995617e-06,11.944757907210992,84.62468508761849,2.429304027724794,0.8561132782826344,7.357836781201435e-07,0.14513670799024375,9.291978203984514e-08,1.7841099243368676e-07,5.426840731646733e-07,1.8042700116335725e-07
N20003095,1.3294786377999966e-06,17.088469832414184,79.10949868301405,2.527640156027001,1.0897338815561108,7.100438901392208e-07,0.18465447668195212,8.709644783865461e-08,2.0733545889907888e-07,4.1973522949962257e-07,2.1661702380957137e-07
N20003096,2.110896885086662e-07,66.73049477361677,21.575909905266894,11.309797803145058,0.20448243007199263,8.922660267078333e-08,0.17931334510082966,2.089250238117204e-07,2.8962686692683144e-07,8.374302318645901e-07,1.0650004538785012e-07
N20003097,2.461147653696953e-06,37.72182503597711,60.54935301474966,0.5343259425692848,1.0174336030611744,6.789617548832836e-07,0.17705842574508227,5.7096542863154325e-08,1.0991525445262608e-07,2.058064526578035e-07,4.649700228450164e-07
N20003098,3.0434373592115453e-06,85.75509717651198,12.138825835778027,0.550799528037381,0.9170651741004766,1.0166122922669361e-06,0.6382051578025312,6.835965093517922e-07,2.97664904470661e-07,5.034977800236694e-07,1.5829607563421866e-06
N20003099,3.5225056631627104e-06,22.993955438289497,73.12308543224421,1.007546261415606,2.487624772230467,9.576274269419761e-07,0.38778201604100776,3.75739371792025e-07,2.7548090770260286e-07,3.638003486506237e-07,5.846254948672994e-07
N20003100,1.4581092333637926e-06,59.05014717661457,34.644028605104474,3.950644177868677,1.678889182725739,3.6304652360941813e-07,0.6762872245955882,3.931774093686271e-07,3.731733955357044e-07,5.813007912827625e-07,4.642835914079286e-07
N20003101,13.214944412619687,32.01547118719186,11.217089368695628,43.07742251034018,0.47507168595721594,1.5014078033964586e-07,4.1648587364107385e-08,1.2189483137147272e-07,2.480674159232991e-07,2.3126294026140622e-07,4.218089114126552e-08
N20003102,48.72868256691574,16.910326427578006,20.145904965803126,9.864282121138805,4.3508019377132205,1.1049883346042143e-06,1.6363837559152878e-07,8.852220719665575e-08,2.81008097642866e-07,1.271584485896301e-07,2.155356386773298e-07
N20003103,28.949928593917644,30.199989836474366,11.454375712133395,28.256706820396936,1.138997877958138,5.687247247433352e-07,4.882454715256444e-08,1.2172632804043797e-07,2.5341487491690024e-07,7.761964435538891e-08,8.880940857051008e-08
N20003104,28.631702587350706,65.69172872754628,3.628538416588116,1.2837244937869703,0.7643043734310686,4.447799815091808e-07,2.0324373710780812e-07,1.0136492499447155e-07,2.225439528037166e-07,1.6886991175325494e-07,2.604943546205391e-07
N20003105,25.875400684698036,37.72461476951636,16.225720472259408,18.258695675227713,1.9155666738962487,6.087984264766587e-07,1.7870683698016202e-07,1.2940784209060664e-07,3.0956601580327124e-07,3.830659965782952e-07,1.1485710637727829e-07
N20003106,15.439183222195101,66.02024811824052,1.278028589757403,16.630329116679317,0.6322090776961993,2.140213001052688e-07,8.513949119530698e-08,8.103923973293632e-07,5.028787282254399e-07,1.6439008437159636e-07,9.860948891085023e-08
N20003107,16.548186436656536,57.96247292611181,3.0527914625170642,21.6239989850459,0.8125489995775248,2.3104176890334226e-07,9.866587497071324e-08,1.9301432259994427e-07,3.7023873201146593e-07,1.8391240125277698e-07,1.1321806862941021e-07
N20003108,37.47302085248382,39.66977951196468,14.992120872390988,5.0565164826686795,2.8085587673801085,4.1232716000392744e-07,5.63677299793583e-07,9.205903065914535e-07,6.183023076847724e-07,3.417528346959393e-07,6.564618306380249e-07
N20003109,6.028316856512821,88.7570635309615,0.16821684139542076,5.002858595406284,0.0435437993809803,1.5960478068767983e-08,1.6027523323044142e-08,1.9403445135831984e-07,5.3207107950337475e-08,4.7481041465158264e-08,4.96323683508163e-08
N20003110,54.69258968826398,14.642360115757459,18.82891882314909,5.443643636438839,6.3924857566565425,1.3641323005118147e-07,3.5086947437896425e-07,2.2951645167966802e-07,5.560562630839743e-07,4.474982483563328e-07,2.593804241539001e-07
N20003111,21.612690181981694,68.76081788967527,1.106125855116177,7.733272664113485,0.787090619998401,2.240424426041137e-07,2.764913794641104e-07,1.1356003219786767e-06,4.5591036472371163e-07,2.818398001701457e-07,4.1523068552457925e-07
N20003112,16.220568450614483,46.55693624693954,5.860063268293154,26.962322550799083,4.400106056715099,3.09306126755262e-07,5.661029056589388e-07,9.499668136069883e-07,9.100496177015958e-07,2.4210272294112264e-07,4.491104520968043e-07
N20003113,14.481044187094103,76.40640551751635,2.8724412043807477,5.703976763899382,0.5361314854475091,1.3776741813653112e-07,9.089407385321798e-08,2.1187030953170737e-07,1.909515676535302e-07,7.440880549720078e-08,1.3576973763300088e-07
N20003114,24.28667523259146,49.55811120083836,5.1987081564786655,18.86063386375116,2.0958683798595614,2.1065027560701329e-07,3.3182215947742706e-07,1.0708083807257157e-06,7.981693347043169e-07,4.2984173148947024e-07,3.251888992880159e-07
N20003115,20.90561971882593,62.25558696530995,4.6255022494842235,10.667826509942433,1.5454632587829267,1.548304421234143e-07,1.841694590782539e-07,3.4879379755303305e-07,3.308303052156487e-07,1.6944648364149826e-07,1.0958405316354404e-07
N20003116,23.654266195225674,35.21940122635699,5.64132903440049,31.473343437587697,4.011657101438047,2.6152068715202175e-07,3.880118101916648e-07,3.965954056753988e-07,9.123753044831871e-07,3.739629741770064e-07,6.725249218536315e-07
N20003117,7.109973004531582,78.60578563632141,1.097532008496608,13.136197514532135,0.05051035195207985,4.529616966719762e-08,3.272790087461288e-08,7.176985312385354e-07,1.945235490818941e-07,4.1381132673693356e-07,8.010869380636288e-08
N20003118,20.901883687770283,67.2174926754743,0.24483439880489455,11.474795064946983,0.16099023807638133,1.1513526475196755e-07,5.766490824892261e-08,3.0249278039878647e-06,3.2951946610188665e-07,1.93956279001614e-07,2.1372343561190034e-07
N20003119,24.41242390971814,72.93429259491944,0.4456994398569365,1.702302964369147,0.5052785015235018,1.5387585251527496e-07,2.5552983959676124e-07,4.4924876171539247e-07,3.965938058655451e-07,5.723394674079407e-07,7.620250916614778e-07
N20003120,6.231099803580946,87.75594021406442,0.7061831203928821,5.217679530354485,0.0890964062998555,3.391777178411371e-08,5.20037695168255e-08,4.1339114325068024e-07,1.530086849432132e-07,1.5885133048309757e-07,1.14134714584351e-07
N20003121,7.495104986639882,57.999385879202414,2.7908051219496692,30.940217323167303,0.7744856868844556,1.2059077190866162e-07,8.025733190771625e-08,1.5656200271981781e-07,4.0979687078792435e-07,1.8042485921182933e-07,5.4524446464511607e-08
N20003122,4.939642948291166,81.0313085969933,1.364145419496258,12.558281835350643,0.10661984321073287,5.966216290135628e-08,5.592085603549871e-08,7.414449515963277e-07,2.395394078414232e-07,2.1581031485773854e-07,4.428021877351313e-08
N20003123,19.213996948448525,70.12751231776414,2.123020253788167,6.31979002567452,2.2156761828890614,4.185277064498207e-07,8.438002619071311e-07,7.212618361996199e-07,8.857336587855027e-07,8.35688190366872e-07,5.664239332170002e-07
N20003124,11.454311276720071,60.448142119492054,1.1919594685595551,26.480596626447937,0.4249887830413951,1.0825147927188704e-07,8.014578069423917e-08,6.143979364523101e-07,5.243653332414825e-07,2.3798812114372885e-07,1.6059034371459372e-07
N20003125,30.214580219252863,42.594016762860406,13.260213905435503,13.082783946005641,0.8484034499716739,1.095914291102811e-06,5.77053875885356e-08,9.95452918824747e-08,2.58551025779958e-07,9.815320417412168e-08,1.0660471793840628e-07
N20003126,4.897726007508071,56.82585548232145,1.0195317004362299,36.81090453644727,0.4459812499065337,4.8638741838119537e-08,9.020607224040971e-08,2.6477122337522543e-07,3.474275817181146e-07,2.0007711639097206e-07,7.225971873317916e-08
N20003127,8.58365627429066,40.41878844193661,1.8197739918216524,48.54111339415586,0.6366668460241505,1.4052762868212701e-07,8.835136742421992e-08,1.6363935970306867e-07,3.897131732341254e-07,1.7564457607246436e-07,9.389495515303353e-08
N20003128,14.772732462037009,50.54232635997946,3.7618807144629853,30.267794496458507,0.6552644368429468,1.6055180612377113e-07,9.155897012858781e-08,2.6634993042686163e-07,5.230138914169504e-07,3.7986156322842437e-07,1.0888293395217689e-07
N20003129,2.8821418804547867,34.85224050154253,2.093198766430299,59.807768144216396,0.3646496312958865,8.621705913261521e-08,8.782323093765604e-08,3.6605473522619443e-07,3.682113173546865e-07,1.1408226239977149e-07,5.367146391725584e-08
N20003130,4.953216837856142,40.717641741841746,3.447583305302579,49.4397871959592,1.4417690421944835,1.6767441468394855e-07,2.815408523151402e-07,2.969353083733895e-07,7.276013075603714e-07,2.272721798364637e-07,1.7582178405336676e-07
N20003131,8.185982239520584,63.33420314312962,3.8925070333014573,24.273952280573063,0.31335370591862494,1.8792461996856884e-07,1.1260867280956864e-07,3.933206602588778e-07,4.602705142477585e-07,3.5818253552500985e-07,8.524963041342129e-08
N20003132,10.547420656882041,80.80351882784356,1.6634692224196939,6.569619838050814,0.41596513874472923,2.344311785633049e-07,8.057533856151977e-07,1.2707796191306326e-06,7.762411086612562e-07,2.9542107646988243e-06,2.746431049083251e-07
N20003133,7.81103165724434,42.327288157816966,4.367261622976637,45.136273620804694,0.35814306427374815,1.4812499979237138e-07,8.128266201710164e-08,4.5079164003325086e-07,6.328235350220896e-07,4.850761541746783e-07,7.878462108685287e-08
N20003134,4.098682993303477,72.49050837755762,0.6169890150162242,22.415392584509018,0.3784246301744522,6.598636245292856e-08,4.4966470552671705e-07,6.429332619784559e-07,4.5105288907955196e-07,6.149759367963651e-07,1.748260661823508e-07
N20003135,8.092143354702328,39.42229638590182,6.092881121028326,44.508655363303944,1.8840212126199654,2.879046069942024e-07,3.363061397110674e-07,4.1983832746412037e-07,9.949556248327829e-07,2.9043987067981885e-07,2.3299904188182162e-07
N20003136,2.7039725272704547,49.03451910286639,1.628909070617365,46.56108106316316,0.07151722535980545,2.511788077459992e-08,2.5998779222741745e-08,3.330002575697583e-07,2.6145567739055864e-07,3.4088986847489487e-07,2.4260355000104305e-08
N20003137,9.117488452392518,50.74803038205757,1.997646232565927,37.70464930782186,0.43218361689799784,2.262170558908272e-07,2.2222864215973903e-07,3.1305736889649597e-07,4.4982275843487655e-07,6.399231853814533e-07,1.5701512869802404e-07
N20003138,8.451735977791747,46.23160498112562,5.565195209050494,38.94986019631366,0.8016022341788183,1.658053468733339e-07,1.2626106714998185e-07,1.7848691215714732e-07,5.177020998408393e-07,2.7515262026073474e-07,1.381315990967936e-07
N20003139,1.5542678548979747,54.10740289299145,1.6255070198388275,42.66323006859139,0.049591108833803396,1.3914001314227814e-08,3.387563935556594e-08,3.022597332565285e-07,2.2979261564171209e-07,4.4221711367450966e-07,3.2787435447939104e-08
N20003140,6.401852548611137,69.62104940043471,3.340316517152936,20.123787853779117,0.5129922636577751,2.442985490115685e-07,1.3191210592904147e-07,2.734041657611644e-07,4.878634226758867e-07,1.792942101802928e-07,9.95918773231092e-08
N20003141,8.80844839246551,68.05669410350671,3.78081477069267,18.822643545592975,0.5313931909669413,3.025322539230079e-07,4.416640742862919e-07,2.1311294717183776e-06,1.368980972995868e-06,1.4068289385409449e-06,3.4563949173532277e-07
N20003142,2.9172183912548473,57.85188855496381,1.0765233550050926,38.095637259704304,0.05873182720040993,4.8069751334884206e-08,1.952881588692519e-08,8.288484346695225e-08,1.8340552680646663e-07,2.4080286855453745e-07,3.717971820990889e-08
N20003143,3.39299625820191,79.41558759813461,1.2715289613743335,15.766587830108872,0.153296653063887,6.742892388978811e-08,1.3552488463172595e-07,1.7928495838966473e-06,3.981256597756492e-07,1.7746947385856057e-07,1.2771785097226724e-07
N20003144,7.0942383169064165,78.17348763033239,3.279415700320781,11.205686590232064,0.24717013209588518,1.0390080735144846e-07,1.208799958601717e-07,3.5532505770056127e-07,4.161105507964855e-07,5.25130857797773e-07,1.0876519974908277e-07
N20003145,4.519477612114856,76.85338967498339,1.9966097783905068,16.486789748440923,0.14373269149296167,7.189660165963352e-08,4.5005426368844926e-08,8.7001392509099e-08,1.4075789847976623e-07,8.527245912399455e-08,6.464358174949439e-08
N20003146,3.037657690414283,88.25788132800236,0.4394791499330913,8.151025292724832,0.11395267840295334,5.669979597597794e-08,3.52394684219585e-07,2.0489546900279364e-06,4.597155802902398e-07,6.102451414411881e-07,3.325126223781126e-07
N20003147,5.581739165764729,87.61270831050062,1.3882604670797043,5.2599241591339565,0.15736686377717546,1.4650065782695768e-07,1.0617939155322664e-07,2.607072699444575e-07,2.5471533832701864e-07,1.2477825594356279e-07,1.4086289176229157e-07
N20003148,4.8683694887564455,38.56674660242866,5.175148192614907,51.00297526758347,0.38675945693239616,1.4914497900143218e-07,7.195015452096004e-08,1.4888544116339508e-07,3.468078437916874e-07,2.016225360262115e-07,7.32731679235507e-08
N20003149,4.865142126914414,28.145101023531105,9.987041344560124,56.522921698961824,0.4797913820161504,9.495443933764251e-08,2.0019600446591396e-07,3.184067186836034e-07,6.30975010044474e-07,1.0703818053818362e-06,1.0910238728594925e-07
N20003150,3.617839040978653,89.14615987062984,0.669441969132212,6.5027502229344005,0.0638074809908639,4.094574812601377e-08,7.006839495010701e-08,4.3311708160180595e-07,2.7445040085873597e-07,4.1236226069542e-07,1.8439015356583174e-07
N20003151,3.8346374005483774,64.85763414375062,1.2691342951696267,29.863716634685687,0.17487683814348462,1.1752456754471246e-07,4.356609890444934e-08,1.204971561076365e-07,2.628931829230565e-07,8.900501371677547e-08,5.421618396331325e-08
N20003152,6.626063971182838,60.89164767264103,3.3422019325310575,28.472469403743023,0.6676119020806965,1.1710395378621532e-06,9.105057337021735e-07,1.2998760211269662e-06,8.011145842857141e-07,7.052650944190971e-07,2.3002039081258775e-07
N20003153,5.735681221345355,35.587189862699304,4.602116557558332,53.01973012693414,1.0552795794883483,1.3660887537579863e-07,4.001894410977774e-07,2.6196978687518443e-07,8.301479909777504e-07,8.393621251321149e-07,1.8369630546292166e-07
N20003154,28.75694146023708,63.269308632936635,3.275255735030137,2.478339538791738,2.220152725044854,3.9530200730391227e-07,5.803169011390806e-07,1.3451264070711284e-07,1.947864390890913e-07,1.7854794157383744e-07,4.2449362347220443e-07
N20003155,4.348401447579135,47.217303535735404,7.352665551974763,40.772754530455295,0.3088742367495471,3.581865260563518e-08,1.1546498328357825e-07,2.1513599736283513e-07,1.457014720480428e-07,1.396356221332463e-07,4.574915155361687e-08
N20003156,11.15100454016162,7.399465692533217,5.54018700773393,68.72982399076352,7.179513023166939,4.3471084335524524e-07,1.9647519883558637e-06,9.521493439408522e-07,1.0156928226690947e-06,1.1158993799916329e-06,2.624363987527311e-07
N20003157,17.53089319585879,68.96924136460052,4.092645794132775,7.696259957320173,1.7109584206021882,1.248253778682609e-07,1.5497718642149435e-07,1.692690779331923e-07,3.864066969371287e-07,9.90426135843222e-08,3.329645984674051e-07
N20003158,39.02205821085417,41.03629159322373,6.958145259642475,2.0432739994415012,10.940226724941901,5.676624935758851e-07,2.136682033086878e-06,7.12507278910816e-08,4.049502164272471e-07,2.2333843371580017e-07,8.080123261982117e-07
N20003159,25.062110995167412,70.1867289566312,0.9619869162610989,2.9633846380028634,0.825787337979026,1.8386201462210558e-07,1.3283194099481775e-07,1.369285495144467e-07,1.923390229037216e-07,7.020018364249751e-08,4.3979668006752084e-07
N20003160,5.8634899260753865,20.39394230813346,1.67202679801531,58.81359578327155,13.256936000554061,2.321661389420626e-07,6.625951057912326e-06,2.3773335493701513e-07,1.0002609479949335e-06,3.913507484804929e-07,6.964879666059037e-07
N20003161,35.10313967209812,43.38871449578594,4.539861169134704,12.463442584409295,4.504837976160871,4.855182867802604e-07,8.213981867265908e-07,1.1689118804187814e-06,7.423152667777235e-07,2.4325556809082955e-07,6.41011877192123e-07
N20003162,3.6439385339188584,89.67790330368346,0.6084086433648133,6.012751941657307,0.056997306780650896,1.3087550851841158e-08,2.077232330058536e-08,5.5856679798288976e-08,5.344607943523162e-08,6.973503528329258e-08,5.769723089049661e-08
N20003163,20.397196214586515,8.24172759231765,15.506528733495259,46.17751737280739,9.677012175794456,5.046333956419706e-07,4.545892770903609e-06,1.3624402502344991e-06,2.2884114394127656e-06,8.183114727884015e-06,1.026506162820708e-06
N20003164,8.983600359554442,88.86937378649115,0.4525615864881871,1.2006523825675697,0.49381101877492906,1.817746907051229e-07,1.6921643865127413e-07,1.228217437123369e-07,1.3074902963684217e-07,3.947887524541071e-08,2.2208293583190538e-07
N20003165,16.45208140169773,9.203041703579938,4.726034650145719,64.88612919080119,4.732706718031869,2.0257802577515126e-07,8.318617912381916e-07,1.3620198029118857e-06,1.523326904589372e-06,2.133981903925934e-06,2.8197512564391396e-07
N20003166,11.794494405064357,80.06452181836049,0.38463136678647664,7.632188898119841,0.12416233963660887,6.424571473768443e-08,3.880471683844426e-08,5.522643623892796e-07,1.9759679969393116e-07,1.6273511169949136e-07,1.5638553652982278e-07
N20003167,16.296578497571247,77.72646601333942,1.5530395211922055,3.4015490169078495,1.0223652905875802,1.8463241311239523e-07,2.438116933026101e-07,4.2984900852010115e-07,3.166976993539745e-07,1.462095419769669e-07,3.392013423162393e-07
N20003168,12.222805912275453,60.066782232493296,10.895788433190576,16.214130154614462,0.6004913876438108,8.369433714344426e-08,2.0668557413588083e-07,1.9687331184328867e-07,3.6975091653303765e-07,8.861120068213761e-07,1.3666626079453136e-07
N20003169,16.561508558275293,25.14106294677526,16.118996266888967,40.14873144170308,2.0296972223431453,2.137757547968803e-07,2.579877546175939e-07,5.901416643732712e-07,1.1242750370940687e-06,1.2100751291531859e-06,1.6775890492713562e-07
N20003170,11.195875373661051,81.4435900808383,0.14064525228452227,7.154585755794131,0.06530322701473534,3.292257660434771e-08,1.170455321276729e-08,1.1665388711749082e-07,5.825424048753685e-08,3.428530916046048e-08,5.6586685321041426e-08
N20003171,11.718556930729527,85.9772351264229,0.8366828190911875,0.8448932195941036,0.6226299452634154,9.707460147961765e-08,6.184360360909227e-07,9.971455732726767e-08,1.228721198433198e-07,6.185335647875341e-08,9.589481993272826e-07
N20003172,15.823228458845302,74.46541353746512,0.7321529890673848,8.781790434439321,0.19741381958696466,3.766828189952621e-08,7.209335930779101e-08,1.3464601673547241e-07,1.4329479283636372e-07,1.6965657934322972e-07,2.0323688735602552e-07
N20003173,9.52866205906276,85.95762654995087,0.18128498384864022,4.235900630788117,0.09652346543491588,1.1279351693638705e-07,6.008489442928085e-08,1.630359221313005e-06,2.2724751488998436e-07,1.1167876259942613e-07,1.687507851779898e-07
N20003174,10.765590654128758,87.0731455418726,0.5913786324991167,0.6254469302281505,0.9444365360716191,5.3387583605628025e-08,6.413954826827751e-07,3.295542039404708e-08,7.646384516863053e-08,3.945319604240692e-08,8.615442478926423e-07
N20003175,24.10616612693963,72.34344254624442,0.8182153151748025,1.8532208112476867,0.8789516917691836,2.2484902659484823e-07,5.362013434932436e-07,6.816438952925155e-07,3.403713083083572e-07,2.95597080019622e-07,1.429961638356139e-06
N20003176,14.32177069560113,79.68522109269628,2.4823652650474526,2.7064930909527267,0.8041489769035993,1.633467020060216e-07,1.563182297967195e-07,1.284679761007416e-07,1.3686267977933304e-07,2.4052890815802626e-08,2.697503187783045e-07
N20003177,3.0713252792558263,94.99150160393339,0.4868804745209997,1.3081775447900033,0.14211441260889573,1.8381397152013183e-08,1.199898261984052e-07,2.749998254830016e-07,9.73029576785062e-08,8.172731830391094e-08,9.24895741497222e-08
N20003178,17.061773361291817,80.63188116046169,0.37636115201153614,0.3094054257262763,1.6205774911318398,1.082957885346526e-07,4.271946842359143e-07,7.192380009292501e-09,5.8923609306744594e-08,2.438737573233561e-08,7.83382997277761e-07
N20003179,9.124999576301523,84.56489548867353,0.22138917600445324,0.09600712549729035,5.992706386954525,8.15116637449665e-08,9.254780612636125e-07,1.3813750161267156e-09,3.9464779539679216e-08,5.116703949057274e-09,1.1936160807746523e-06
N20003180,18.062573589898907,68.6695498537995,2.9979152853113953,7.649944713241148,2.6200150469830255,1.1320688002303909e-07,4.543775309092498e-07,1.0953074730727343e-07,3.4625769862025046e-07,2.0151608549338497e-07,2.858771009044063e-07
